# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Oct 12 22:07:48 BST 2020 [seed=1602536834444]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5463000	-137236.40287053317	-640.4874896643936	-136595.91538086877	5440.133128687012	-3420.133128687012	48649.26834845448	7948.083077134271	2.6841908812882327E-5	2.684190881288234E-5	-136595.91538086877	0.0	-640.2875685297512
5464000	-137207.40209354946	-611.6765615295424	-136595.72553201992	3595.776475572896	-1575.7764755728958	31792.5780102252	3470.043075113557	4.005506287371309E-5	4.0055062873713094E-5	-136595.72553201992	0.0	-611.9249424011883
5465000	-137213.1713770244	-613.7654526273643	-136599.40592439706	3751.7039518328447	-1731.7039518328447	33421.322383413935	4843.573071126144	3.9129212409041396E-5	3.9129212409041396E-5	-136599.40592439706	0.0	-613.6827250064772
5466000	-137207.30564068077	-607.0455463811197	-136600.26009429965	3505.9995564270716	-1485.9995564270716	30454.625912496933	4846.721896623209	4.200285309433397E-5	4.200285309433395E-5	-136600.26009429965	0.0	-606.9088254976934
5467000	-137205.16248736574	-609.8653814234085	-136595.29710594233	3632.96234423342	-1612.96234423342	32081.6378398027	4033.069647073434	4.026249570133525E-5	4.026249570133527E-5	-136595.29710594233	0.0	-609.9471112436602
5468000	-137234.0848176156	-635.0499340069061	-136599.0348836087	5176.044816441141	-3156.044816441141	46036.03099001661	6546.652085593195	2.8516518854884668E-5	2.851651885488465E-5	-136599.0348836087	0.0	-634.979175992731
5469000	-137237.82406737364	-644.7164798020455	-136593.1075875716	5910.506378912437	-3890.506378912437	52073.63956316814	6533.623129634087	2.5174809100668293E-5	2.5174809100668303E-5	-136593.1075875716	0.0	-644.7734944335594
5470000	-137251.83610485564	-653.2501944225505	-136598.5859104331	6733.604763706295	-4713.604763706295	59617.46078187936	7270.954678479578	2.1961272313541317E-5	2.1961272313541323E-5	-136598.5859104331	0.0	-653.3378782000789
5471000	-137239.58881044874	-635.7026471016881	-136603.88616334705	5007.281464834674	-2987.281464834674	45024.41686138401	7139.4680262938755	2.9556740157930286E-5	2.9556740157930293E-5	-136603.88616334705	0.0	-635.4981931050584
5472000	-137236.7421638928	-632.8861119831827	-136603.85605190962	4926.72822776988	-2906.7282277698796	43792.84494295024	5548.368613556587	2.9802552812571846E-5	2.9802552812571853E-5	-136603.85605190962	0.0	-632.9414203604283
5473000	-137265.11027293248	-659.6504457404105	-136605.45982719207	7560.528513677283	-5540.528513677283	66198.18310743093	8961.960963966112	1.9477614825470602E-5	1.947761482547059E-5	-136605.45982719207	0.0	-659.6612802479316
5474000	-137254.86404263147	-652.1028268788405	-136602.76121575263	6796.069496861097	-4776.069496861097	59669.02987671109	8253.09373270109	2.180198906148344E-5	2.180198906148345E-5	-136602.76121575263	0.0	-652.0762538689182
5475000	-137279.9653389255	-680.6711532187064	-136599.2941857068	10285.919839767726	-8265.919839767726	91468.7105157083	13010.592062357859	1.406917139934664E-5	1.4069171399346642E-5	-136599.2941857068	0.0	-680.6360186366873
5476000	-137283.54677551246	-682.1562706885846	-136601.39050482388	10599.15099672584	-8579.15099672584	93872.60199038999	13106.397624200188	1.3768645799303436E-5	1.376864579930343E-5	-136601.39050482388	0.0	-682.131956599554
5477000	-137267.05123114056	-670.9083662594327	-136596.14286488114	8753.080731529899	-6733.080731529899	77771.41719183935	8633.584370302418	1.681832576505074E-5	1.6818325765050742E-5	-136596.14286488114	0.0	-671.0918866012893
5478000	-137262.46352016702	-665.3433541370465	-136597.12016602998	8166.687660198491	-6146.687660198491	71912.98380771531	12090.582855680703	1.8091246226036007E-5	1.8091246226036007E-5	-136597.12016602998	0.0	-665.1214587847769
5479000	-137271.22561348762	-665.2057631248842	-136606.01985036273	7861.578295975539	-5841.578295975539	70240.7502764393	12192.727815605898	1.8651037436476792E-5	1.86510374364768E-5	-136606.01985036273	0.0	-664.9393866950242
5480000	-137270.7948921844	-674.1408728685519	-136596.65401931584	9098.330551590638	-7078.330551590638	82115.81129738153	12392.03765574323	1.5928945919945332E-5	1.5928945919945336E-5	-136596.65401931584	0.0	-674.0173094217355
5481000	-137276.9611938092	-676.6490319461741	-136600.31216186302	9596.705672799984	-7576.705672799984	86160.59747193972	13494.737045829499	1.5225332854341363E-5	1.5225332854341357E-5	-136600.31216186302	0.0	-676.4830472521153
5482000	-137267.30765932924	-668.5979579111873	-136598.70970141806	8674.697650238988	-6654.697650238988	76794.34542120552	11793.870664869955	1.7007692215432637E-5	1.7007692215432613E-5	-136598.70970141806	0.0	-668.459528698186
5483000	-137269.22423070588	-670.4065998028165	-136598.81763090307	8669.27154384001	-6649.27154384001	77326.73331501689	12438.69724269056	1.6733092022311782E-5	1.673309202231179E-5	-136598.81763090307	0.0	-670.2387105051496
5484000	-137262.5732463388	-664.6287141579176	-136597.9445321809	7988.220403801211	-5968.220403801211	71635.92545263287	9901.301377751412	1.8408910301659315E-5	1.8408910301659315E-5	-136597.9445321809	0.0	-664.5782022763296
5485000	-137260.95213100352	-669.4361189816047	-136591.51601202192	8633.860660258088	-6613.860660258088	77119.35856206885	9314.649709298168	1.6847372464809178E-5	1.6847372464809175E-5	-136591.51601202192	0.0	-669.5473645344241
5486000	-137239.12215720897	-644.277354554509	-136594.84480265446	6125.600825078536	-4105.600825078536	53295.89763633713	8487.744250172329	2.4415369143482643E-5	2.4415369143482643E-5	-136594.84480265446	0.0	-644.1093282382818
5487000	-137238.13114535375	-642.9941021669383	-136595.1370431868	5923.4016154239125	-3903.4016154239125	52229.41371150543	7497.599658632896	2.5021043099300062E-5	2.502104309930004E-5	-136595.1370431868	0.0	-642.9221618394209
5488000	-137241.55485900905	-647.6243223248186	-136593.93053668423	6299.45211613712	-4279.45211613712	55727.598076626164	7247.597059175391	2.3539579827023545E-5	2.353957982702353E-5	-136593.93053668423	0.0	-647.6442569285934
5489000	-137230.2178591217	-631.7890931208505	-136598.42876600087	5072.824957449325	-3052.8249574493248	44183.02690330124	5824.337433938533	2.9018215338641764E-5	2.9018215338641784E-5	-136598.42876600087	0.0	-631.8366564610445
5490000	-137210.01153244992	-620.2785944108084	-136589.73293803912	4233.492955103374	-2213.492955103374	37011.752140572135	4738.15073795228	3.44588387330312E-5	3.445883873303118E-5	-136589.73293803912	0.0	-620.3648131672786
5491000	-137230.72191500256	-636.6590405960956	-136594.06287440646	5048.626101985926	-3028.6261019859257	44756.715395495856	8258.156814045442	2.938206676476536E-5	2.938206676476536E-5	-136594.06287440646	0.0	-636.3247355680774
5492000	-137239.53915005154	-633.3478456102837	-136606.19130444125	5057.345567797146	-3037.345567797146	44399.927898421025	6815.965968050681	2.90999973004574E-5	2.9099997300457404E-5	-136606.19130444125	0.0	-633.229302610371
5493000	-137241.620176233	-637.2386361195757	-136604.38154011342	5315.64019865757	-3295.64019865757	47277.15974067106	6097.307204820952	2.773838125623741E-5	2.7738381256237414E-5	-136604.38154011342	0.0	-637.2675148222114
5494000	-137254.9558542533	-642.220410749207	-136612.7354435041	5581.831600744608	-3561.8316007446083	50378.5749533912	7050.92881126286	2.6041557209647363E-5	2.604155720964737E-5	-136612.7354435041	0.0	-642.1667637337378
5495000	-137258.64682110047	-645.004385913113	-136613.64243518736	5726.8927874977635	-3706.8927874977635	51945.61067056402	8290.36061846626	2.5205079777129557E-5	2.5205079777129567E-5	-136613.64243518736	0.0	-644.8230877149934
5496000	-137248.84608404624	-639.9918340045352	-136608.8542500417	5454.4897137095695	-3434.4897137095695	48462.26512057728	5948.208025014982	2.6989783825303236E-5	2.6989783825303253E-5	-136608.8542500417	0.0	-640.0749341592948
5497000	-137234.83205626364	-629.334571316206	-136605.49748494744	4663.115186249699	-2643.115186249699	41457.2236975539	6022.831307148934	3.1861603315734E-5	3.186160331573398E-5	-136605.49748494744	0.0	-629.2312631883862
5498000	-137224.04086791698	-616.9318234807461	-136607.10904443622	3833.330879188849	-1813.330879188849	34245.685184232956	5233.395165218873	3.829414246646168E-5	3.82941424664617E-5	-136607.10904443622	0.0	-616.7909986066262
5499000	-137216.05118354317	-612.6110657739667	-136603.4401177692	3432.491809093267	-1412.491809093267	30881.03569031748	5911.674284690294	4.311321437611976E-5	4.311321437611975E-5	-136603.4401177692	0.0	-612.2174250282799
5500000	-137228.73607754716	-625.4930324681426	-136603.24304507903	4315.2158782912775	-2295.2158782912775	39023.38559869389	5171.593565909098	3.366439838670177E-5	3.3664398386701776E-5	-136603.24304507903	0.0	-625.4915256142039
5501000	-137227.82586549319	-629.734080535899	-136598.09178495727	4763.404270709759	-2743.4042707097587	42258.50057832221	6021.0244734005055	3.0995888919567834E-5	3.099588891956782E-5	-136598.09178495727	0.0	-629.6654714947416
5502000	-137238.0432960328	-639.0459322223244	-136598.99736381046	5310.37404369451	-3290.37404369451	47490.038010082346	6801.320772252141	2.797998606495388E-5	2.7979986064953896E-5	-136598.99736381046	0.0	-638.9460727384902
5503000	-137226.74819039556	-625.4906218640316	-136601.25756853152	4502.308289249431	-2482.3082892494313	39651.375082088176	5959.241645319178	3.290845912133521E-5	3.290845912133521E-5	-136601.25756853152	0.0	-625.3755236159086
5504000	-137221.58785544374	-624.9334157923198	-136596.6544396514	4466.936670116479	-2446.936670116479	39326.997170925926	4855.784482379513	3.3426258965192424E-5	3.342625896519244E-5	-136596.6544396514	0.0	-625.0014881492294
5505000	-137210.7158049854	-621.7139802895508	-136589.00182469585	4207.347641533372	-2187.3476415333716	37463.476641756904	4826.429638720426	3.495741180362331E-5	3.4957411803623324E-5	-136589.00182469585	0.0	-621.7463778100746
5506000	-137233.64516475823	-637.1553355844053	-136596.48982917384	5205.437527392475	-3185.437527392475	46388.7325929002	7960.583581189407	2.7950637795714068E-5	2.7950637795714065E-5	-136596.48982917384	0.0	-636.9190595966807
5507000	-137249.79996817381	-651.8446461856677	-136597.95532198815	6718.26409245978	-4698.26409245978	59083.5950213765	8465.598649725936	2.1853947600522754E-5	2.1853947600522744E-5	-136597.95532198815	0.0	-651.7962242251457
5508000	-137255.26574609606	-647.7231414173916	-136607.54260467866	6084.8974847931395	-4064.8974847931395	54084.50939367052	9727.177311074558	2.3717067825330425E-5	2.3717067825330435E-5	-136607.54260467866	0.0	-647.4591808147366
5509000	-137274.30319731438	-657.8139587136998	-136616.48923860068	7350.738085820281	-5330.738085820281	64770.23066945264	7908.596683267516	1.9873142979885233E-5	1.9873142979885253E-5	-136616.48923860068	0.0	-657.9310714364367
5510000	-137256.75901626298	-656.0304634593608	-136600.72855280363	6953.4132610482275	-4933.4132610482275	62620.434173360336	7534.357118631298	2.074917563484987E-5	2.0749175634849855E-5	-136600.72855280363	0.0	-656.1454728258092
5511000	-137223.69520347635	-618.2462879831777	-136605.44891549318	4130.2195485002	-2110.2195485002003	36457.38635844949	4846.529362694292	3.581669876262458E-5	3.5816698762624576E-5	-136605.44891549318	0.0	-618.2526195268966
5512000	-137237.07765281928	-637.0020776801888	-136600.07557513908	5278.933818873358	-3258.933818873358	47187.87822082164	5690.755926713413	2.7810603288946556E-5	2.781060328894658E-5	-136600.07557513908	0.0	-637.0967837649125
5513000	-137210.38178201765	-610.2392372531384	-136600.1425447645	3595.4577245110663	-1575.4577245110663	32025.509826766964	4477.588924867514	4.04104117235834E-5	4.04104117235834E-5	-136600.1425447645	0.0	-610.2112238466246
5514000	-137214.47611066056	-622.5381443957601	-136591.93796626478	4261.226877250982	-2241.2268772509824	37486.84130136774	6429.450994127713	3.490476803425956E-5	3.490476803425958E-5	-136591.93796626478	0.0	-622.28598170621
5515000	-137209.99606076477	-618.4067908025137	-136591.58926996225	3880.071606715217	-1860.071606715217	34978.54059012467	5826.205328402702	3.74209085546502E-5	3.742090855465019E-5	-136591.58926996225	0.0	-618.1832614024066
5516000	-137204.51253981303	-610.0304414300067	-136594.482098383	3574.7413549453577	-1554.7413549453577	31614.438502656078	4740.033758548647	4.141563722356139E-5	4.14156372235614E-5	-136594.482098383	0.0	-609.9115554581177
5517000	-137213.6285702886	-615.310579090349	-136598.31799119824	3832.4265796050995	-1812.4265796050995	33820.252435786824	5211.37020952515	3.902525776088979E-5	3.902525776088977E-5	-136598.31799119824	0.0	-615.1498302688939
5518000	-137203.39017282633	-608.942341673756	-136594.44783115256	3463.1790740277993	-1443.1790740277993	30429.729860001153	3337.5072216488925	4.292282846240588E-5	4.292282846240591E-5	-136594.44783115256	0.0	-609.1405082429076
5519000	-137197.78577018363	-607.4460048427916	-136590.33976534085	3420.9873221264825	-1400.9873221264825	30239.94225791466	4845.781260316679	4.2662713028457044E-5	4.266271302845706E-5	-136590.33976534085	0.0	-607.287210244783
5520000	-137217.4730891674	-622.1764251632598	-136595.29666400416	4321.71100370046	-2301.7110037004604	37838.36892490161	4880.08241059436	3.4451682741705205E-5	3.445168274170522E-5	-136595.29666400416	0.0	-622.2160631693099
5521000	-137201.0865208918	-602.9875906693883	-136598.09893022242	3230.1353986889117	-1210.1353986889117	28525.5290632962	4336.75117510725	4.437738486063489E-5	4.437738486063485E-5	-136598.09893022242	0.0	-602.9151242203667
5522000	-137212.49888900016	-612.5636378514562	-136599.9352511487	3711.2368947915024	-1691.2368947915024	32712.060925516216	4647.720883601422	3.99675393259059E-5	3.996753932590593E-5	-136599.9352511487	0.0	-612.5011911185447
5523000	-137226.2880613571	-621.1015168898759	-136605.18654446723	4208.081854852012	-2188.081854852012	36952.91757972901	4263.30185006073	3.5431699309977594E-5	3.543169930997759E-5	-136605.18654446723	0.0	-621.2446998420569
5524000	-137223.3274574796	-627.1421660308373	-136596.18529144878	4562.5478761853365	-2542.5478761853365	40544.55326598924	5771.339349487808	3.198341981588717E-5	3.198341981588717E-5	-136596.18529144878	0.0	-627.092612988685
5525000	-137247.2597619229	-645.4449506407599	-136601.81481128215	5930.794150956557	-3910.794150956557	52875.59700534653	7852.584153770375	2.4927833621140298E-5	2.49278336211403E-5	-136601.81481128215	0.0	-645.3235250498308
5526000	-137261.68609648087	-652.7784758274158	-136608.90762065345	6646.40466356388	-4626.40466356388	58080.52629407696	10007.268064682605	2.2440559237327137E-5	2.2440559237327147E-5	-136608.90762065345	0.0	-652.5287976127988
5527000	-137271.24433812345	-661.0184348981486	-136610.2259032253	7659.196576503363	-5639.196576503363	67680.10069030372	9829.503443349624	1.922249563123991E-5	1.9222495631239914E-5	-136610.2259032253	0.0	-660.9429342176047
5528000	-137270.9839963914	-660.6255737172368	-136610.35842267418	7334.2087114423275	-5314.2087114423275	65828.90111932623	10638.781643276841	1.976944327711448E-5	1.9769443277114474E-5	-136610.35842267418	0.0	-660.4426404629119
5529000	-137266.1676149193	-669.1268094589909	-136597.0408054603	8465.73409698834	-6445.734096988341	76218.36927697735	10360.607686261259	1.7204832782944336E-5	1.7204832782944347E-5	-136597.0408054603	0.0	-669.1031930551638
5530000	-137295.1957926152	-687.1032709959272	-136608.09252161928	10981.60402429566	-8961.60402429566	99187.69996839532	14463.311484598004	1.3240506497369115E-5	1.3240506497369116E-5	-136608.09252161928	0.0	-687.0067397108438
5531000	-137287.75538868294	-685.9136099794077	-136601.84177870353	10605.308365029221	-8585.308365029221	96288.54752372936	12553.885316877457	1.3827839652011277E-5	1.382783965201127E-5	-136601.84177870353	0.0	-685.9039626061559
5532000	-137296.0787202168	-697.4619618476684	-136598.61675836914	13231.945000341291	-11211.945000341291	118729.34665178915	15951.615651488184	1.1067634868076158E-5	1.1067634868076161E-5	-136598.61675836914	0.0	-697.446272085188
5533000	-137337.01716268132	-729.6923072268937	-136607.32485545444	22006.13051813033	-19986.13051813033	192657.62586720102	30915.633265401666	6.787573535881713E-6	6.787573535881711E-6	-136607.32485545444	0.0	-729.5077907013266
5534000	-137331.54689133214	-722.6132324060163	-136608.93365892614	19504.9495757821	-17484.9495757821	174810.3983876011	26427.962517862397	7.46596867624725E-6	7.4659686762472545E-6	-136608.93365892614	0.0	-722.4918668899724
5535000	-137363.4225468483	-763.7847182893178	-136599.63782855897	37671.66304433677	-35651.66304433677	328274.8138434948	40713.73134551465	3.943543865848802E-6	3.943543865848801E-6	-136599.63782855897	0.0	-763.8759851060507
5536000	-137366.02407308112	-765.5982821244751	-136600.42579095665	40066.76899562183	-38046.76899562183	347488.30753461836	49831.42268096609	3.7113192894915797E-6	3.71131928949158E-6	-136600.42579095665	0.0	-765.551180799855
5537000	-137353.38604475933	-762.5369875627418	-136590.84905719658	37612.98023099785	-35592.98023099785	329280.7431035789	38970.62624615808	3.922690317525411E-6	3.922690317525411E-6	-136590.84905719658	0.0	-762.6790921801734
5538000	-137329.35465317487	-736.0400601274696	-136593.3145930474	23780.846560524322	-21760.846560524322	213986.81880095016	35617.163274448816	6.108390376854084E-6	6.108390376854086E-6	-136593.3145930474	0.0	-735.8197557236988
5539000	-137366.06605407514	-763.8828850220813	-136602.18316905305	37932.71609309766	-35912.71609309766	335175.2745141748	48747.66827909175	3.857588941230246E-6	3.8575889412302445E-6	-136602.18316905305	0.0	-763.8170775405977
5540000	-137355.3479150002	-764.8514885333594	-136590.49642646682	36162.107156217084	-34142.107156217084	321324.0439191365	58325.649687359175	4.09129709018763E-6	4.091297090187634E-6	-136590.49642646682	0.0	-764.5341211670169
5541000	-137349.3579466156	-757.8555101636315	-136591.50243645196	33500.477679930715	-31480.477679930715	297394.9506875464	48714.85048109157	4.391419710519058E-6	4.391419710519056E-6	-136591.50243645196	0.0	-757.6527571325445
5542000	-137348.89059818164	-749.2218165520917	-136599.66878162953	28742.31626405574	-26722.31626405574	257909.41764415047	41722.02542742401	5.116991795356723E-6	5.116991795356724E-6	-136599.66878162953	0.0	-749.0126005487969
5543000	-137324.38869426682	-721.5308274203833	-136602.85786684643	19402.833687144277	-17382.833687144277	172153.82056755468	22882.552394090606	7.5618876412014786E-6	7.561887641201478E-6	-136602.85786684643	0.0	-721.5427913207353
5544000	-137310.95413326754	-708.7326051664761	-136602.22152810107	15570.545476921465	-13550.545476921465	137124.86851552976	15255.248019374743	9.477332263634155E-6	9.477332263634159E-6	-136602.22152810107	0.0	-708.9256108911801
5545000	-137306.45286186322	-708.1790721865252	-136598.2737896767	15600.133839806975	-13580.133839806975	138273.3549406949	18093.129338542876	9.277093187976486E-6	9.277093187976483E-6	-136598.2737896767	0.0	-708.2331199598127
5546000	-137315.6675930829	-713.0490472915917	-136602.6185457913	16851.57758180137	-14831.577581801372	149978.4532647317	21876.12459805031	8.66955889028167E-6	8.669558890281675E-6	-136602.6185457913	0.0	-712.9702539777408
5547000	-137311.03228412583	-704.9972729623908	-136606.03501116345	15088.804059166496	-13068.804059166496	133372.5317812583	21819.688978873466	9.790518763139343E-6	9.790518763139346E-6	-136606.03501116345	0.0	-704.7960525374049
5548000	-137301.77467392257	-698.5197215482702	-136603.2549523743	13321.840467252854	-11301.840467252854	116710.42044149053	12478.275966730787	1.1050005039157203E-5	1.1050005039157204E-5	-136603.2549523743	0.0	-698.7662267730736
5549000	-137282.3994308966	-685.7482183827624	-136596.65121251383	11263.586773321036	-9243.586773321036	99654.3293302827	13270.957652796378	1.2919750117113362E-5	1.2919750117113367E-5	-136596.65121251383	0.0	-685.7781192006568
5550000	-137297.09503935758	-699.594421312739	-136597.50061804484	13275.14039012987	-11255.14039012987	119565.28383861385	20531.378252201102	1.086956675996824E-5	1.086956675996824E-5	-136597.50061804484	0.0	-699.353304655421
5551000	-137331.65562352957	-727.2133305813513	-136604.44229294822	20592.586755664383	-18572.586755664383	184798.90786077324	29973.94086552201	7.027552742627863E-6	7.0275527426278625E-6	-136604.44229294822	0.0	-727.0305456999946
5552000	-137337.63932838984	-740.359285331146	-136597.28004305868	24997.972891467718	-22977.972891467718	225096.20593916503	33424.124702554065	5.8517065483661E-6	5.851706548366101E-6	-136597.28004305868	0.0	-740.2392204278794
5553000	-137323.0858633642	-727.524324646935	-136595.56153871724	20938.779498623342	-18918.779498623342	183504.8093897204	32519.256199117728	7.089157382565918E-6	7.089157382565915E-6	-136595.56153871724	0.0	-727.2499476513678
5554000	-137323.4112807075	-728.8293996926589	-136594.58188101486	21948.50451084753	-19928.50451084753	192091.4045007941	30120.088369314046	6.759683114050749E-6	6.759683114050752E-6	-136594.58188101486	0.0	-728.6807406848004
5555000	-137329.78738074665	-730.6910326565586	-136599.0963480901	22358.804790600807	-20338.804790600807	198489.01652176704	29879.22505108107	6.5262856259976095E-6	6.526285625997609E-6	-136599.0963480901	0.0	-730.5874338139389
5556000	-137375.299624382	-772.9742583292841	-136602.3253660527	41928.88141304371	-39908.88141304371	370121.01898414636	43888.137162864354	3.5335089496777677E-6	3.533508949677765E-6	-136602.3253660527	0.0	-773.0920703416042
5557000	-137341.06037151406	-743.3694460389764	-136597.6909254751	26253.339324833083	-24233.339324833083	235594.2196259994	37956.195089519046	5.559494080507083E-6	5.559494080507088E-6	-136597.6909254751	0.0	-743.1780432348438
5558000	-137346.37331744432	-752.8532004096894	-136593.52011703464	29463.61159540167	-27443.61159540167	268561.4557364247	34101.2517614156	4.942033568796819E-6	4.942033568796822E-6	-136593.52011703464	0.0	-752.8757907211138
5559000	-137358.0091226579	-753.0734220728626	-136604.93570058505	31193.901213064466	-29173.901213064466	279317.1352801669	42616.887549518084	4.678243777442097E-6	4.6782437774421E-6	-136604.93570058505	0.0	-752.9406830451132
5560000	-137383.72315713286	-788.8646351521028	-136594.85852198076	54672.80420945243	-52652.80420945243	481622.8438494589	75575.89472986868	2.695038146310343E-6	2.6950381463103416E-6	-136594.85852198076	0.0	-788.7158930164976
5561000	-137440.8974479865	-836.2195139732497	-136604.67793401325	105907.24076532126	-103887.24076532126	960486.2129145397	117282.76666327192	1.371767870111301E-6	1.3717678701113006E-6	-136604.67793401325	0.0	-836.2945443671293
5562000	-137456.07262435023	-849.1793206569669	-136606.89330369327	132494.06182314834	-130474.06182314834	1181333.503891482	155734.21713698673	1.1100531204566888E-6	1.1100531204566888E-6	-136606.89330369327	0.0	-849.1863352418044
5563000	-137454.55546551803	-842.6447322830669	-136611.91073323495	114148.53590281571	-112128.53590281571	1033685.6900539509	189020.12701567748	1.2646584449731504E-6	1.2646584449731506E-6	-136611.91073323495	0.0	-842.3301741168872
5564000	-137474.23118079422	-867.5682484421784	-136606.66293235205	170740.76983738918	-168720.76983738918	1541413.5299237084	269817.79780264955	8.600077806822086E-7	8.60007780682209E-7	-136606.66293235205	0.0	-867.2720210982532
5565000	-137479.10182997343	-875.877648991525	-136603.2241809819	197132.37894056426	-195112.37894056426	1747802.631741734	328573.30029782973	7.408374077452372E-7	7.408374077452367E-7	-136603.2241809819	0.0	-875.5526085374712
5566000	-137480.63021317526	-879.4191372300409	-136601.21107594523	215692.38360942586	-213672.38360942586	1919986.2707936482	237514.7423382572	6.729854783617862E-7	6.729854783617865E-7	-136601.21107594523	0.0	-879.5163497738732
5567000	-137506.91336369485	-905.3863569017028	-136601.52700679316	301687.8405711083	-299667.8405711083	2709706.1560331355	529715.9379222973	4.819141271897362E-7	4.819141271897366E-7	-136601.52700679316	0.0	-905.006975433798
5568000	-137497.15049607487	-896.3752632518418	-136600.77523282304	269693.8275785494	-267673.8275785494	2448679.10646415	387960.5178185342	5.428933238428958E-7	5.42893323842896E-7	-136600.77523282304	0.0	-896.1735740596857
5569000	-137459.7991294857	-859.8522271427979	-136599.9469023429	158037.06640096143	-156017.06640096143	1412607.002565124	210877.4634322438	9.348736762099054E-7	9.348736762099057E-7	-136599.9469023429	0.0	-859.7221215544237
5570000	-137498.07999027052	-889.9140337948872	-136608.16595647563	247785.1661595485	-245765.1661595485	2216268.237528098	297945.8239100047	5.903581214582621E-7	5.903581214582625E-7	-136608.16595647563	0.0	-889.9055458806208
5571000	-137478.42691763263	-875.5646466351632	-136602.86227099746	202740.69580228665	-200720.69580228665	1794833.7110022195	317882.17277952674	7.242916730063838E-7	7.242916730063837E-7	-136602.86227099746	0.0	-875.2921098126504
5572000	-137456.01800593155	-854.1613543016505	-136601.8566516299	148066.696327084	-146046.696327084	1317864.9870085046	178337.60229637582	9.92236609821543E-7	9.922366098215425E-7	-136601.8566516299	0.0	-854.147335692369
5573000	-137447.6803818147	-849.1228956905449	-136598.55748612413	130978.59821882671	-128958.59821882671	1176840.1662368926	199592.40337414682	1.1045626709106024E-6	1.1045626709106022E-6	-136598.55748612413	0.0	-848.8938067743381
5574000	-137435.98903138793	-839.8125472985292	-136596.1764840894	115789.18349118144	-113769.18349118144	1033082.8524622192	164994.07154652989	1.2718787785232008E-6	1.2718787785232018E-6	-136596.1764840894	0.0	-839.6240980509218
5575000	-137418.5544444746	-826.8233403814551	-136591.73110409314	100499.5901858288	-98479.5901858288	886811.9880045283	116353.42491911686	1.4684621743332401E-6	1.4684621743332393E-6	-136591.73110409314	0.0	-826.8476795335534
5576000	-137430.66070820123	-831.555334067251	-136599.10537413397	108347.28790377	-106327.28790377	958554.8404309031	138492.3745440194	1.3730791229125777E-6	1.3730791229125769E-6	-136599.10537413397	0.0	-831.4640453690039
5577000	-137414.1163656494	-821.0622834642617	-136593.05408218512	89359.73821707463	-87339.73821707463	798830.726666848	108567.61766644442	1.6526558842161727E-6	1.6526558842161723E-6	-136593.05408218512	0.0	-821.0266133998443
5578000	-137395.86638048114	-807.2522197963689	-136588.61416068478	73636.52996423449	-71616.52996423449	652509.9546663758	92472.00456364467	2.002330012776112E-6	2.0023300127761108E-6	-136588.61416068478	0.0	-807.1935437249485
5579000	-137369.73797837974	-776.3639592802083	-136593.37401909952	45781.9921614223	-43761.9921614223	405496.2735723278	55950.607545494924	3.213902185160804E-6	3.2139021851608054E-6	-136593.37401909952	0.0	-776.3365902491253
5580000	-137376.56497293425	-782.8062724321505	-136593.7587005021	48671.76774538536	-46651.76774538536	434896.5071952867	73659.91667959957	3.0179949182570806E-6	3.01799491825708E-6	-136593.7587005021	0.0	-782.5610686060548
5581000	-137377.7876812761	-774.5960585558757	-136603.19162272022	43277.61772045199	-41257.61772045199	387074.80353913095	47380.68610391521	3.4113529887758748E-6	3.4113529887758735E-6	-136603.19162272022	0.0	-774.6646622758407
5582000	-137403.06813254824	-797.0152414882198	-136606.05289106	58574.91055301891	-56554.91055301891	531193.428352033	85719.81375400176	2.4725926459412647E-6	2.4725926459412655E-6	-136606.05289106	0.0	-796.8171747086011
5583000	-137390.2378210656	-801.1058202804751	-136589.13200078512	64842.348165521864	-62822.348165521864	575893.9440516226	101000.8781910441	2.267031376635507E-6	2.2670313766355076E-6	-136589.13200078512	0.0	-800.835360277911
5584000	-137444.14606080385	-845.9093889689516	-136598.2366718349	130456.8681954939	-128436.8681954939	1165018.0288390177	181012.31370070626	1.1253020302190758E-6	1.1253020302190772E-6	-136598.2366718349	0.0	-845.752559637161
5585000	-137466.1244848557	-869.748695741926	-136596.37578911378	171144.78152527075	-169124.78152527075	1552586.0346351096	315169.2032485919	8.411041905858282E-7	8.411041905858277E-7	-136596.37578911378	0.0	-869.331570654178
5586000	-137478.6047570595	-868.5325225199471	-136610.07223453958	173879.55727573464	-171859.55727573464	1591586.2362957958	281290.52418015606	8.42446759963846E-7	8.424467599638456E-7	-136610.07223453958	0.0	-868.2057861406773
5587000	-137456.60971298182	-854.3367092909477	-136602.27300369088	145455.42054869942	-143435.42054869942	1288363.2292718582	196013.40158382492	1.0204844238355852E-6	1.020484423835585E-6	-136602.27300369088	0.0	-854.1957095661534
5588000	-137502.5894092608	-897.5683617438441	-136605.02104751696	292204.28057114227	-290184.28057114227	2560016.7916027447	377564.00995551	5.099987976037711E-7	5.099987976037712E-7	-136605.02104751696	0.0	-897.4710868415365
5589000	-137524.38999366396	-927.7220809504835	-136596.66791271348	464085.09742635174	-462065.09742635174	4068269.3608963317	598967.9777846773	3.164815249561521E-7	3.1648152495615213E-7	-136596.66791271348	0.0	-927.6515851093736
