# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Sep 24 19:29:32 BST 2020 [seed=1600972161957]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
1835000	-481531.8738936755	-253.38231221122388	-481278.4915814643	0.3648212799276065	12.107761362886857	3.7302773095887813	1.0000000000490172	1.0000000000490168	-481278.4915814643	0.0	-275.0916804817975
1836000	-481535.3041466473	-253.07573382050649	-481282.2284128268	0.36283037946693003	12.051181001352376	3.903327069209319	1.0000000000554627	1.0000000000554607	-481282.2284128268	0.0	-274.73975538358036
1837000	-481533.2956814185	-254.6726197809161	-481278.62306163757	0.3668249968864587	12.077594602387299	4.361408284061943	1.0000000000718068	1.0000000000718074	-481278.62306163757	0.0	-276.2256756219772
1838000	-481536.69892339996	-255.75808944089704	-481280.9408339591	0.36448725767278206	12.082392156531025	4.595537527776411	1.0000000000782565	1.0000000000782565	-481280.9408339591	0.0	-277.2588545581135
1839000	-481522.9468579322	-253.27853244559546	-481269.6683254866	0.36629994970312446	12.09554580098165	3.6892696216507583	1.0000000000853606	1.0000000000853602	-481269.6683254866	0.0	-274.99895478884673
1840000	-481521.61355459143	-255.04592320968862	-481266.56763138174	0.36554803644333683	12.073936478700292	4.431525789757295	1.0000000000463227	1.0000000000463227	-481266.56763138174	0.0	-276.5830301100642
1841000	-481526.28146855586	-253.73057417832484	-481272.5508943775	0.366103091091492	12.073502663436553	3.3049199624433148	1.0000000000912623	1.0000000000912628	-481272.5508943775	0.0	-275.561012769627
1842000	-481523.2764445746	-253.4041692939383	-481269.87227528065	0.3653443673453378	12.059129494750712	3.429634818898872	1.0000000000783575	1.0000000000783564	-481269.87227528065	0.0	-275.19756635242186
1843000	-481522.3981222184	-253.2319219964469	-481269.1662002219	0.36641258248830455	12.063069411518317	3.7199042667253734	1.0000000000023324	1.0000000000023326	-481269.1662002219	0.0	-274.94407491044433
1844000	-481538.9738225933	-253.6008704394243	-481285.37295215385	0.36324518231702957	12.053039895568403	3.3676633705448946	1.0000000000714602	1.00000000007146	-481285.37295215385	0.0	-275.41250214460274
1845000	-481531.0942258207	-253.15958541683594	-481277.93464040384	0.36322893354116487	12.052380273599583	3.9019577533257648	1.0000000000756115	1.0000000000756115	-481277.93464040384	0.0	-274.82395784882203
1846000	-481523.78326264693	-252.9824130519011	-481270.80084959505	0.36497233576235705	12.076031744696964	3.7979131954463425	1.0000000000844567	1.0000000000844567	-481270.80084959505	0.0	-274.673812142305
1847000	-481520.87122935907	-253.31439219938463	-481267.5568371597	0.36247168776407873	12.082766289391342	3.846844504604257	1.0000000000375784	1.0000000000375784	-481267.5568371597	0.0	-274.992989843542
1848000	-481519.70914548414	-253.13521359113435	-481266.573931893	0.36404504012865685	12.07423336216702	3.6900724388360966	1.0000000000352702	1.0000000000352702	-481266.573931893	0.0	-274.8554183493538
1849000	-481526.1285793498	-253.29515759702144	-481272.8334217528	0.36073079616510073	12.062970028822063	3.826095393130216	1.0000000000856621	1.0000000000856617	-481272.8334217528	0.0	-274.97916364065225
1850000	-481517.0053646831	-253.4639531540642	-481263.54141152906	0.3662198142827148	12.10555738462953	3.8395201666034424	1.000000000055153	1.0000000000551539	-481263.54141152906	0.0	-275.1444565990861
1851000	-481516.358447268	-253.53734274144452	-481262.8211045266	0.36717676675538374	12.093207772415111	3.9898348621595314	1.0000000000697113	1.0000000000697111	-481262.8211045266	0.0	-275.1794437465293
1852000	-481516.86837295647	-253.56574148156454	-481263.3026314749	0.3646720172946037	12.114524592593913	3.9080818250325753	1.0000000000242173	1.0000000000242177	-481263.3026314749	0.0	-275.2285456569751
1853000	-481528.1599888732	-253.22690261948532	-481274.9330862537	0.36410689643847194	12.1040836539638	3.6931235099619135	1.0000000000959735	1.0000000000959735	-481274.9330862537	0.0	-274.94628088703035
1854000	-481527.63134048216	-253.36579201068312	-481274.2655484715	0.3663963951469131	12.093001509133877	3.4451669575782256	1.000000000085174	1.0000000000851732	-481274.2655484715	0.0	-275.1546704908537
1855000	-481520.06084179063	-253.19557402747327	-481266.86526776315	0.36611951055524455	12.10678486671967	3.831366229978603	1.0000000000480365	1.0000000000480358	-481266.86526776315	0.0	-274.8782034170795
1856000	-481527.1343248348	-253.89738069382463	-481273.236944141	0.3678895772649623	12.110225683542366	3.3560036598454994	1.0000000000332923	1.0000000000332923	-481273.236944141	0.0	-275.71248066188235
1857000	-481522.34437432466	-253.39222667727898	-481268.9521476474	0.3623458985023081	12.080741253016232	3.854499959794476	1.0000000000326341	1.000000000032634	-481268.9521476474	0.0	-275.0688362379927
1858000	-481538.2555776807	-253.52488072092808	-481284.73069695977	0.3602058175886553	12.051198984763015	3.854499959794476	1.0000000000893419	1.0000000000893412	-481284.73069695977	0.0	-275.2014902816418
1859000	-481527.6930862725	-253.73705036605375	-481273.95603590645	0.36291017563578115	12.075440313973566	3.443768328611093	1.0000000000162066	1.0000000000162066	-481273.95603590645	0.0	-275.5263348970662
1860000	-481538.93584256055	-253.3544369137726	-481285.58140564675	0.36124566480375786	12.059426396552528	3.6015723998290428	1.0000000000937477	1.0000000000937481	-481285.58140564675	0.0	-275.09891723313996
1861000	-481521.34257343266	-254.4703878078688	-481266.8721856248	0.36512001490790286	12.08924501228954	3.2217930059229682	1.0000000000504283	1.0000000000504283	-481266.8721856248	0.0	-276.3263006163496
1862000	-481522.6175235391	-253.38686959086462	-481269.23065394827	0.36531597844734626	12.103319076016957	3.509885039718817	1.0000000000203961	1.0000000000203961	-481269.23065394827	0.0	-275.15713715334016
1863000	-481527.11994095397	-253.3928630797197	-481273.72707787424	0.3633996823798771	12.096029556514605	3.670201179672785	1.0000000000476756	1.0000000000476752	-481273.72707787424	0.0	-275.1184674490062
1864000	-481525.7482720737	-254.50572939253811	-481271.24254268117	0.3708608757708787	12.123467498825294	4.119696046364297	1.0000000000943694	1.0000000000943698	-481271.24254268117	0.0	-276.1158008542526
1865000	-481513.8529899728	-253.94415137914328	-481259.90883859363	0.3661377469313193	12.096097967501922	3.9815003023796858	1.0000000000293996	1.0000000000293994	-481259.90883859363	0.0	-275.58834351768184
1866000	-481534.8281687467	-254.0969492329237	-481280.7312195138	0.36056697226898515	12.117193312370619	3.8924716537332675	1.000000000084309	1.0000000000843092	-481280.7312195138	0.0	-275.7637557377022
1867000	-481540.3235514199	-253.71592459433592	-481286.6076268256	0.3652485205243659	12.110592756411902	3.7270803239423134	1.0000000000392242	1.0000000000392248	-481286.6076268256	0.0	-275.4261502693682
1868000	-481544.93605959706	-254.06314571401649	-481290.87291388307	0.362939235358189	12.12154576443859	3.5658194993320427	1.0000000000929823	1.0000000000929814	-481290.87291388307	0.0	-275.81760266018176
1869000	-481532.7108105617	-254.17176193681368	-481278.5390486249	0.3626106013111764	12.12446628019412	3.8846374764017364	1.000000000014543	1.0000000000145435	-481278.5390486249	0.0	-275.84058311821565
1870000	-481543.1884041637	-254.59914286515937	-481288.58926129853	0.3648564632643184	12.147075443582978	3.395196940939602	1.0000000000976468	1.0000000000976474	-481288.58926129853	0.0	-276.402631943918
1871000	-481538.7997419759	-254.29146596412087	-481284.5082760118	0.3645139972897625	12.112648649729032	4.043841121658166	1.000000000027235	1.0000000000272347	-481284.5082760118	0.0	-275.9201217983583
1872000	-481534.05650668836	-253.6677853803966	-481280.388721308	0.3664287819333161	12.115318593897392	3.4757803699637435	1.0000000000769698	1.0000000000769695	-481280.388721308	0.0	-275.44781720689525
1873000	-481530.4077166619	-254.10529943891999	-481276.302417223	0.36660854243048313	12.088976325160198	3.348854603216843	1.0000000000312115	1.000000000031212	-481276.302417223	0.0	-275.922531908235
1874000	-481525.6599905363	-255.60928156097117	-481270.0507089753	0.36183377688470747	12.071594355358714	4.462709563782669	1.0000000000325797	1.0000000000325797	-481270.0507089753	0.0	-277.1393763010964
1875000	-481532.32533035544	-253.79808591911956	-481278.5272444363	0.3694587253526895	12.100084292094753	3.3970011242474345	1.0000000000067446	1.0000000000067453	-481278.5272444363	0.0	-275.6010437461882
1876000	-481532.493210891	-254.9897771311262	-481277.5034337599	0.37441600544347137	12.159548088957273	3.1626861379283424	1.0000000000785443	1.0000000000785445	-481277.5034337599	0.0	-276.86420626816175
1877000	-481520.5375081895	-254.3003752388014	-481266.2371329507	0.3710327706673303	12.197073470630327	3.9976941332043516	1.0000000000627336	1.0000000000627325	-481266.2371329507	0.0	-275.9405083578013
1878000	-481521.9226096433	-254.03537905109096	-481267.8872305922	0.3666948139583325	12.171319232221485	3.5349170797314016	1.0000000000708473	1.000000000070847	-481267.8872305922	0.0	-275.79854005615357
1879000	-481522.07369909575	-254.21801912829457	-481267.85567996744	0.37122151055219643	12.208201453111228	3.8334443750782112	1.0000000000935025	1.0000000000935034	-481267.85567996744	0.0	-275.9001062618014
1880000	-481524.094435021	-254.1964957220829	-481269.8979392989	0.367783626618606	12.187017840345675	3.8845200077043365	1.000000000091436	1.0000000000914366	-481269.8979392989	0.0	-275.86534714323676
1881000	-481523.80977463693	-254.37881014336597	-481269.43096449354	0.3689872932636276	12.199211739338681	3.7311519947757548	1.0000000000206513	1.0000000000206517	-481269.43096449354	0.0	-276.087943958809
1882000	-481531.40770978195	-254.17207417502357	-481277.2356356069	0.3676057255651521	12.185399591787267	3.81721230246798	1.0000000000443399	1.0000000000443399	-481277.2356356069	0.0	-275.8584046297642
1883000	-481525.7835730845	-253.60167732862968	-481272.1818957559	0.36993119720996226	12.163013005363029	3.6963997914988576	1.0000000000734452	1.0000000000734441	-481272.1818957559	0.0	-275.32016885920456
1884000	-481528.78807701997	-253.64427317053006	-481275.14380384947	0.36493537705925483	12.122763313213786	3.4159548855407564	1.000000000007321	1.000000000007321	-481275.14380384947	0.0	-275.44166694869995
1885000	-481522.01442683616	-257.6646526453399	-481264.3497741908	0.3658558954271011	12.126516080748111	4.86532960009085	1.0000000000067424	1.0000000000067426	-481264.3497741908	0.0	-279.1083690299491
1886000	-481520.6339241689	-253.51056705417037	-481267.12335711473	0.36678168027178115	12.129284623299842	3.6469694771116594	1.0000000000959655	1.000000000095964	-481267.12335711473	0.0	-275.242521358893
1887000	-481527.625502743	-256.4138206222152	-481271.2116821208	0.36650219324899347	12.139774272888543	4.619912361285291	1.0000000000306382	1.000000000030638	-481271.2116821208	0.0	-277.9092957339203
1888000	-481534.0983177102	-256.19376488251703	-481277.9045528277	0.36705569789123826	12.156760766863107	4.5472596911204155	1.0000000000011373	1.0000000000011382	-481277.9045528277	0.0	-277.70509094387694
1889000	-481526.5733664934	-254.04679097809162	-481272.5265755153	0.36427811572190016	12.160886531214624	3.737935184726249	1.0000000000235478	1.0000000000235474	-481272.5265755153	0.0	-275.75410845596826
1890000	-481512.5814362411	-254.46201523318285	-481258.1194210079	0.36391330840969655	12.148887378862682	3.405790817895021	1.0000000000025677	1.000000000002568	-481258.1194210079	0.0	-276.26238891579624
1891000	-481527.1993753766	-254.4492656206951	-481272.7501097559	0.36535470170112927	12.152669979114044	4.057927452959328	1.0000000000481317	1.000000000048131	-481272.7501097559	0.0	-276.07444410418725
1892000	-481532.40870807803	-254.79137167462494	-481277.6173364034	0.3667380255495635	12.161130528967751	3.3165988149368824	1.0000000000044564	1.000000000004456	-481277.6173364034	0.0	-276.61828271733987
1893000	-481538.45786736504	-253.967189484859	-481284.4906778802	0.3687412930616436	12.15453815742505	3.8374217381228295	1.0000000000864524	1.0000000000864522	-481284.4906778802	0.0	-275.64823961332826
1894000	-481539.5029862886	-254.11845908982872	-481285.38452719874	0.36803008264669335	12.152912238072002	3.4583751291711757	1.0000000000166995	1.0000000000167006	-481285.38452719874	0.0	-275.9035110741097
1895000	-481540.3182556762	-253.82802564804078	-481286.49023002817	0.3709498741887816	12.154239650405735	3.775223349062454	1.0000000000158202	1.0000000000158198	-481286.49023002817	0.0	-275.52541694897553
1896000	-481541.8336248516	-254.42308900496033	-481287.41053584666	0.3667956939368868	12.140370248944212	4.1289362950152	1.0000000000335891	1.0000000000335887	-481287.41053584666	0.0	-276.030920034047
1897000	-481525.7906312152	-254.00555505127838	-481271.78507616394	0.36955735151374797	12.17368241136691	3.610011901213744	1.0000000000814964	1.0000000000814964	-481271.78507616394	0.0	-275.747694829404
1898000	-481521.71570667723	-254.1541865763253	-481267.5615201009	0.36773416798825936	12.181253205582902	3.539959541410933	1.0000000000593277	1.0000000000593279	-481267.5615201009	0.0	-275.91592212542497
1899000	-481518.7490436625	-254.78087179103073	-481263.9681718715	0.3664883028014886	12.163446796315775	4.192756762536546	1.000000000029803	1.0000000000298035	-481263.9681718715	0.0	-276.3733641820906
1900000	-481519.57598874054	-254.6923616866171	-481264.88362705393	0.3666315800555691	12.191196141228513	4.023650074489126	1.0000000000817766	1.0000000000817753	-481264.88362705393	0.0	-276.32602306442095
1901000	-481522.9069920772	-254.45012167476173	-481268.45687040244	0.366584611444764	12.206946793767916	3.7120416525040705	1.0000000000547422	1.000000000054742	-481268.45687040244	0.0	-276.16439048605986
1902000	-481524.3314001591	-255.897632140015	-481268.4337680191	0.3651212661664088	12.206459837380562	4.371335795723303	1.0000000000414229	1.0000000000414213	-481268.4337680191	0.0	-277.44841435073783
1903000	-481523.24334388983	-254.9200544726512	-481268.3232894172	0.366168592122087	12.218555875166338	3.389869644716343	1.0000000000480378	1.000000000048039	-481268.3232894172	0.0	-276.7251138520843
1904000	-481526.6806790109	-254.48071247586012	-481272.1999665351	0.3684300348329706	12.205222660800118	3.9931257731238077	1.0000000000857088	1.000000000085709	-481272.1999665351	0.0	-276.12198899707204
1905000	-481531.93895013334	-254.23978784129994	-481277.69916229206	0.36847754313410663	12.184814945978447	3.4460608540714697	1.0000000000103826	1.0000000000103821	-481277.69916229206	0.0	-276.02840689121433
1906000	-481543.0679199609	-257.5494361221787	-481285.5184838387	0.36765400897652756	12.184163360428933	2.952647993000717	1.0000000000533231	1.0000000000533238	-481285.5184838387	0.0	-279.49258457690524
1907000	-481545.8241906807	-255.1396368351172	-481290.68455384555	0.37002641137698555	12.190487567318195	4.197271558105026	1.0000000000173135	1.0000000000173135	-481290.68455384555	0.0	-276.7310529971509
1908000	-481543.94983399974	-254.7147501954521	-481289.2350838043	0.3682606075575964	12.180324869674957	4.123796820310107	1.000000000004104	1.0000000000041045	-481289.2350838043	0.0	-276.3238267453372
1909000	-481546.89994300104	-254.9118852284512	-481291.98805777257	0.3705698861208594	12.194860222004255	4.2351734105273575	1.0000000000955562	1.0000000000955556	-481291.98805777257	0.0	-276.49431180138976
1910000	-481531.38365619874	-253.90585458482786	-481277.4778016139	0.36854863136927946	12.187317573847537	3.74876738654774	1.00000000003694	1.0000000000369393	-481277.4778016139	0.0	-275.6102783429989
1911000	-481531.06705345	-254.01685825557078	-481277.05019519443	0.36488573409661673	12.184261008176158	3.498862464508542	1.000000000027286	1.0000000000272857	-481277.05019519443	0.0	-275.79027119724316
1912000	-481531.6078446367	-253.8349854496353	-481277.7728591871	0.36677299655296614	12.19047001632365	3.6242613349449257	1.0000000000655673	1.0000000000655693	-481277.7728591871	0.0	-275.573185798963
1913000	-481536.09067623585	-253.6444832935229	-481282.4461929423	0.37046942345273404	12.173272083410705	3.7330564381553093	1.0000000000152987	1.0000000000153004	-481282.4461929423	0.0	-275.35310682219193
1914000	-481533.2123854113	-253.85690505787056	-481279.35548035346	0.3711695328119459	12.19255735143883	3.825788076509621	1.0000000000521887	1.0000000000521876	-481279.35548035346	0.0	-275.54099142593964
1915000	-481532.0853763645	-255.3720422347144	-481276.71333412983	0.3679125668260122	12.175333669101708	4.3679789167035	1.000000000003989	1.00000000000399	-481276.71333412983	0.0	-276.92359267024557
1916000	-481529.98512222327	-254.52815184475753	-481275.4569703785	0.3639480584421617	12.134458714335798	4.234505575564461	1.0000000000307934	1.0000000000307925	-481275.4569703785	0.0	-276.11073611787936
1917000	-481527.8984861095	-253.57477011709486	-481274.3237159924	0.3623710933710212	12.091572868309393	4.018197199048693	1.0000000000582978	1.0000000000582983	-481274.3237159924	0.0	-275.20978762019945
1918000	-481527.2402947472	-253.2467188856092	-481273.99357586156	0.3633528895597047	12.099917956096991	3.6895687600223637	1.000000000096249	1.000000000096249	-481273.99357586156	0.0	-274.96706014878896
1919000	-481529.75590775214	-253.0776367079328	-481276.6782710442	0.3664570316931028	12.109025435109935	3.756272446058443	1.000000000061733	1.000000000061733	-481276.6782710442	0.0	-274.7800604601932
1920000	-481528.15199916664	-253.6024884153802	-481274.54951075127	0.3685047102779855	12.132986472908744	4.01303293759988	1.000000000088601	1.0000000000886002	-481274.54951075127	0.0	-275.23879196360434
1921000	-481522.1072119957	-253.03907217478582	-481269.0681398209	0.36839693245682664	12.11474455875388	3.7547456090721654	1.0000000000472364	1.0000000000472355	-481269.0681398209	0.0	-274.74190248631584
1922000	-481529.8112797758	-252.93771845298886	-481276.8735613228	0.3685819644089532	12.137683287833909	3.6733983310528684	1.000000000097444	1.0000000000974438	-481276.8735613228	0.0	-274.66245209080984
1923000	-481529.33634512615	-252.73880784296404	-481276.5975372832	0.3695800027671818	12.103580557196553	3.5627899078935212	1.0000000000373734	1.0000000000373734	-481276.5975372832	0.0	-274.494114770226
1924000	-481529.08893008344	-254.54630430623027	-481274.5426257772	0.3717135179837897	12.08534547101212	3.0177583320690844	1.0000000000481848	1.000000000048184	-481274.5426257772	0.0	-276.46764087181475
1925000	-481527.6019279365	-254.73002962454046	-481272.87189831195	0.364064653785869	12.071284577725557	3.05261822737715	1.000000000074708	1.0000000000747082	-481272.87189831195	0.0	-276.6398808141604
1926000	-481515.47076027887	-252.90118782436053	-481262.5695724545	0.3682337904639974	12.074824930148893	3.413236833271236	1.0000000000887916	1.0000000000887925	-481262.5695724545	0.0	-274.6993776125196
1927000	-481517.3775846067	-252.64851072473377	-481264.729073882	0.3685391697257513	12.083091146864865	3.6720452687886205	1.0000000000382994	1.0000000000383	-481264.729073882	0.0	-274.37361277115014
1928000	-481525.07524054573	-253.22696041285792	-481271.84828013286	0.36690553881933985	12.078395965266445	3.334902795834522	1.0000000000310094	1.0000000000310083	-481271.84828013286	0.0	-275.0483677277915
1929000	-481524.01955173694	-252.77578291665424	-481271.2437688203	0.36792354403498806	12.072845824812466	3.651774890833915	1.0000000000759333	1.0000000000759333	-481271.2437688203	0.0	-274.50642044299025
1930000	-481519.93818482896	-252.3464682966266	-481267.59171653236	0.362995734704699	12.035909635396807	3.652018202768455	1.0000000000912086	1.000000000091209	-481267.59171653236	0.0	-274.07703919677766
1931000	-481513.6834062562	-252.39166377842605	-481261.2917424778	0.3645882018459084	12.039421083911634	3.784240895134001	1.0000000000189537	1.0000000000189533	-481261.2917424778	0.0	-274.08666931495804
1932000	-481511.1981391004	-252.82623576717236	-481258.37190333323	0.3650140557245078	12.043994619613327	3.3550913570746173	1.0000000000079194	1.0000000000079203	-481258.37190333323	0.0	-274.641607614193
1933000	-481521.31907649373	-253.00729428560183	-481268.31178220815	0.36624429117042306	12.039269138799456	3.3176224961376035	1.0000000000144438	1.0000000000144424	-481268.31178220815	0.0	-274.833896722028
1934000	-481522.21386283095	-252.81017805689146	-481269.40368477406	0.3643070395053414	12.033636625488015	3.9691972604834453	1.0000000000084162	1.000000000008415	-481269.40368477406	0.0	-274.45746503122746
1935000	-481532.5528753122	-252.46044043029144	-481280.09243488195	0.36364381375413096	12.014646197296265	3.764008165427408	1.0000000000343106	1.0000000000343114	-481280.09243488195	0.0	-274.16080688642234
1936000	-481529.81425650686	-253.94343384567708	-481275.8708226612	0.36768905537131474	12.030392894680055	4.282672854810721	1.000000000048163	1.000000000048163	-481275.8708226612	0.0	-275.5147073794141
1937000	-481521.7307197553	-252.92679576877822	-481268.8039239865	0.36540532914994794	12.060998092634167	3.8045233137689074	1.0000000000035998	1.0000000000035996	-481268.8039239865	0.0	-274.61645591141706
1938000	-481534.320271255	-254.20026107823153	-481280.12001017673	0.3621562665431189	12.092036364116462	3.239364971584397	1.0000000000163558	1.000000000016356	-481280.12001017673	0.0	-276.05073461126176
1939000	-481538.4703871477	-255.02635678469755	-481283.444030363	0.36479346372405597	12.11218134373019	4.424480453497167	1.0000000000156064	1.0000000000156066	-481283.444030363	0.0	-276.5650547719701
1940000	-481536.90733813116	-253.2018322086068	-481283.70550592255	0.37079147168546617	12.148796476074335	3.667275713123729	1.0000000000722555	1.0000000000722564	-481283.70550592255	0.0	-274.9282339818911
1941000	-481541.9473043818	-253.60460733711176	-481288.3426970447	0.3705314149130583	12.143373818831966	4.0093450124801695	1.0000000000057319	1.0000000000057314	-481288.3426970447	0.0	-275.2418302948682
1942000	-481536.2108949228	-255.26204905248878	-481280.94884587027	0.37198711967380843	12.17114083506073	3.098440674557072	1.0000000000303606	1.0000000000303597	-481280.94884587027	0.0	-277.15700092295623
1943000	-481536.0491785661	-253.44354758597163	-481282.6056309801	0.36839934851503076	12.133288694973672	3.9473077856017786	1.0000000000827765	1.0000000000827767	-481282.6056309801	0.0	-275.0963646599007
1944000	-481537.7761186464	-253.30150105349435	-481284.4746175929	0.3662951468347698	12.117710863455857	3.894328785200024	1.0000000000241684	1.000000000024169	-481284.4746175929	0.0	-274.9678305635132
1945000	-481529.16926705744	-253.41620799974217	-481275.7530590577	0.36548751189248774	12.071981744289273	4.056766299653876	1.000000000036044	1.0000000000360432	-481275.7530590577	0.0	-275.04167266860344
1946000	-481537.7142388816	-253.0904966040997	-481284.6237422775	0.36655239796622313	12.1036635370941	3.8100872923811844	1.000000000064177	1.000000000064176	-481284.6237422775	0.0	-274.7786953510375
1947000	-481529.3439911676	-253.2477962870362	-481276.09619488055	0.36309220807115383	12.113304792261898	3.7077065100197717	1.0000000000633518	1.0000000000633518	-481276.09619488055	0.0	-274.96323364014535
1948000	-481527.76929301204	-253.00200624846644	-481274.7672867636	0.36430377279155374	12.093076057747169	3.6682404277854928	1.0000000000737488	1.0000000000737488	-481274.7672867636	0.0	-274.72814499604164
1949000	-481521.56060820766	-253.15831022089438	-481268.4022979868	0.3645329750954794	12.100279917226565	3.8053086037417323	1.000000000011562	1.000000000011562	-481268.4022979868	0.0	-274.8477639752755
1950000	-481521.89562972815	-252.77981099923247	-481269.1158187289	0.3655780347728105	12.08814236155055	3.4950417499756052	1.0000000000979612	1.00000000009796	-481269.1158187289	0.0	-274.5543165251885
1951000	-481526.5286103966	-256.3536754502631	-481270.17493494635	0.36225144778612395	12.079046207260584	2.89786505386415	1.0000000000046678	1.0000000000046678	-481270.17493494635	0.0	-278.3155520199132
1952000	-481528.11199534143	-252.6362847487067	-481275.4757105927	0.3650000138112017	12.074903543744874	3.8610043098745774	1.0000000000968823	1.0000000000968823	-481275.4757105927	0.0	-274.3112082623667
1953000	-481518.51231229585	-252.49079681690492	-481266.02151547896	0.36407551567036156	12.064018059542745	3.562354721310303	1.0000000000873202	1.0000000000873202	-481266.02151547896	0.0	-274.2462258993248
1954000	-481528.1765005516	-253.6890561859658	-481274.48744436563	0.3634668973259711	12.055564473592515	3.2131317919083897	1.0000000000609612	1.0000000000609603	-481274.48744436563	0.0	-275.547660935539
1955000	-481523.35295181355	-252.671623948671	-481270.6813278649	0.36350671277843394	12.069503041026238	3.69749946893547	1.000000000020986	1.0000000000209874	-481270.6813278649	0.0	-274.3898180238963
1956000	-481535.1229255172	-252.29266922593072	-481282.83025629126	0.3646204021121575	12.053691512435165	3.7967987985374347	1.0000000000406382	1.0000000000406393	-481282.83025629126	0.0	-273.9843617828723
1957000	-481529.8207819174	-254.91741552413401	-481274.9033663933	0.36570444852098877	12.067012848124255	4.47303495061116	1.0000000000016442	1.0000000000016454	-481274.9033663933	0.0	-276.44519923322935
1958000	-481524.12696429435	-252.96133004838828	-481271.16563424596	0.3668723317437343	12.073352282741938	3.8378651305958833	1.0000000000827147	1.0000000000827145	-481271.16563424596	0.0	-274.64226463916333
1959000	-481517.55558955873	-252.48290678643542	-481265.0726827723	0.36190527501968045	12.035736089735284	3.4637365913092593	1.0000000000823965	1.0000000000823974	-481265.0726827723	0.0	-274.2664096875965
1960000	-481523.89436561364	-252.4261289189826	-481271.46823669464	0.3645786291289989	12.060648338061945	3.687086779956742	1.000000000089136	1.0000000000891354	-481271.46823669464	0.0	-274.1471431104687
1961000	-481526.04488254426	-253.55375965735846	-481272.4911228869	0.36340583398042164	12.054562491782947	4.210944878058582	1.0000000000800784	1.0000000000800797	-481272.4911228869	0.0	-275.1419234454529
1962000	-481529.707243658	-252.82452250969317	-481276.8827211483	0.36083135802976357	12.07117112279093	3.6423726479129996	1.0000000000197256	1.0000000000197256	-481276.8827211483	0.0	-274.5577380612414
1963000	-481518.66047913866	-253.02974633445805	-481265.6307328042	0.3654541699949514	12.078643920869549	3.2843272218090416	1.0000000000830112	1.0000000000830107	-481265.6307328042	0.0	-274.86643535379886
1964000	-481518.38684145437	-252.52021359598461	-481265.86662785837	0.364280726049551	12.083077286387907	3.7279792147056225	1.0000000000850573	1.000000000085057	-481265.86662785837	0.0	-274.2301981218314
1965000	-481533.458632146	-253.72398699703513	-481279.734645149	0.363466801363091	12.05520385728529	3.141879743619246	1.0000000000572502	1.0000000000572493	-481279.734645149	0.0	-275.60501657896646
1966000	-481530.25857706816	-252.56795426233447	-481277.69062280585	0.3622548439876703	12.052060621012542	3.4392283422590353	1.0000000000682276	1.0000000000682276	-481277.69062280585	0.0	-274.3585579824233
1967000	-481533.77329849236	-252.83215614378778	-481280.9411423486	0.3684391016949084	12.116161814070637	3.625923159233578	1.0000000000950695	1.0000000000950693	-481280.9411423486	0.0	-274.5698980704866
1968000	-481530.66481362336	-254.20447772350934	-481276.46033589984	0.373377967356664	12.177680500116352	4.1613932718890325	1.0000000000413318	1.000000000041332	-481276.46033589984	0.0	-275.80447863138266
1969000	-481516.3766172352	-253.19049061218578	-481263.186126623	0.36621656306583733	12.12787848730509	3.8440835292268867	1.0000000000365692	1.000000000036569	-481263.186126623	0.0	-274.86980623874626
1970000	-481530.1614995712	-253.05874089732004	-481277.10275867383	0.3701157498247783	12.124843847659614	3.6674655160486	1.0000000000725762	1.0000000000725762	-481277.10275867383	0.0	-274.7850909161064
1971000	-481513.3830243648	-253.04077996209708	-481260.34224440274	0.36827886027259177	12.119061396663337	3.5128288929186495	1.0000000000336857	1.0000000000336857	-481260.34224440274	0.0	-274.81020914402615
1972000	-481533.36615190114	-253.0624336970871	-481280.303718204	0.3684820719773062	12.108164476108842	3.581559521299805	1.0000000000602653	1.0000000000602651	-481280.303718204	0.0	-274.81248621825483
1973000	-481532.28049394256	-253.1399689049158	-481279.14052503766	0.36134976049778256	12.082914133644024	3.9129399448357236	1.000000000051168	1.000000000051167	-481279.14052503766	0.0	-274.8015307566068
1974000	-481533.73018078896	-254.03768295620353	-481279.69249783276	0.36461761960406575	12.108554021949608	4.119678829496693	1.0000000000778904	1.0000000000778908	-481279.69249783276	0.0	-275.6477585970864
1975000	-481522.3800177726	-253.0455257929113	-481269.3344919797	0.36854195868405765	12.114487687012575	3.6832941106784545	1.0000000000962668	1.0000000000962674	-481269.3344919797	0.0	-274.767569149557
1976000	-481522.36946518347	-254.4785631567041	-481267.8909020268	0.36425119440328885	12.102042211396157	4.3110447191837125	1.000000000096339	1.0000000000963383	-481267.8909020268	0.0	-276.0432337349191
1977000	-481514.53413470875	-253.61836017696422	-481260.9157745318	0.36517198239926646	12.120801378197108	3.9533253950176896	1.0000000000054463	1.0000000000054452	-481260.9157745318	0.0	-275.2696539272705
1978000	-481515.25945194106	-253.47530222782925	-481261.78414971323	0.3645681241252059	12.11009433062312	3.7780294016727853	1.0000000000915614	1.0000000000915612	-481261.78414971323	0.0	-275.17195052364235
