# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 06 12:45:56 BST 2021 [seed=1620301547338]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	tmrca(node1)	tmrca(node10)	tmrca(node2)	tmrca(node3)	tmrca(node4)	tmrca(node5)	tmrca(node6)	tmrca(node7)	tmrca(node8)	tmrca(node9)	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
8090000	-36351.83199317135	-155.47078291901622	-36196.36121025233	49160.13136737215	436342.5839180725	9537.962103347947	42432.70408682493	14802.389703241928	20102.20096686592	17147.63937751825	25544.216613531546	29142.544620599132	41439.972697152065	47538.07603242688	32088.348516575883	2.9697092223687654E-5	6.64770718458896E-6	6.647707184588961E-6	-36196.36121025233	0.0	-148.47610444011167
8100000	-36353.19830332999	-155.26108397605802	-36197.93721935393	54527.56512136576	470037.8101785218	10067.998101356592	46849.21107439219	15627.932235806607	20865.632477153053	17391.763138094382	26752.331819936175	29094.146598277985	44476.40506732543	51930.258600684225	36819.769885329704	3.508632560665433E-5	6.133635771080815E-6	6.133635771080816E-6	-36197.93721935393	0.0	-149.84198778968988
8110000	-36351.51368046209	-154.96338953204094	-36196.55029093005	51104.802463044	451746.268642034	9437.112845476377	44398.288282709655	16220.767215715357	20356.31061501887	17155.3537651314	26245.25620996245	29735.88469327338	42752.08957665959	50081.787456183956	34171.39810767486	3.132758207044857E-5	6.301230469305163E-6	6.301230469305165E-6	-36196.55029093005	0.0	-148.97526952389185
8120000	-36353.88279224465	-155.86306643332296	-36198.019725811326	52427.52337364187	468978.5164214183	9990.157200483909	45627.41913847652	15430.530608482506	21972.42620830827	18627.407641400463	27657.59594530375	31352.4190082611	45111.733767126105	52258.24919770369	34655.189410574705	4.6627578476041685E-5	6.231020739531112E-6	6.231020739531112E-6	-36198.019725811326	0.0	-151.52047150624205
8130000	-36353.76750040236	-155.13330911883963	-36198.63419128352	49303.57993476558	433764.42099907325	9116.901160629192	44119.94048300763	15782.412183602963	19081.651873523428	16457.77764199742	24997.88607640547	27660.291016349827	40651.784234523475	46983.11915316906	32395.33694489588	2.9583960118943718E-5	6.557752092667856E-6	6.557752092667856E-6	-36198.63419128352	0.0	-148.40008633982035
8140000	-36353.874070485064	-155.06654858854336	-36198.807521896524	51630.299495898056	463024.4776428039	10180.64653895994	45725.74078587342	15949.733223925969	20933.299884444164	18236.899624107245	27375.85273118951	30106.137755870626	44554.96759336727	50267.95315246958	34582.040982963605	3.940000446580379E-5	6.198685084691955E-6	6.198685084691952E-6	-36198.807521896524	0.0	-150.08584665499947
8150000	-36353.24172946756	-154.60500976897328	-36198.63671969859	49217.14356610814	426075.0018488316	9306.93058297856	41717.425906047	13044.115620034985	18866.034026321	16825.472839349986	23988.513790636633	27160.00246257154	41362.3170894483	48105.57078332855	31777.223256784728	4.299267205618241E-5	6.665898162793421E-6	6.665898162793422E-6	-36198.63671969859	0.0	-149.02635418901326
8160000	-36354.815723611115	-155.25574526627508	-36199.55997834484	49219.242602195285	440321.0177855868	9958.663912211776	42868.51292569458	14662.6776594077	19285.265064892188	17650.07342985945	25149.145629318464	29383.28173381033	41161.213987678544	48643.92721285994	33530.773081218606	4.818497418650329E-5	6.56367097291199E-6	6.5636709729119916E-6	-36199.55997834484	0.0	-150.44288009268223
8170000	-36352.851473296556	-156.91223571822928	-36195.93923757833	50782.82276980214	446190.09513199184	9113.091401954725	44710.846401940245	13912.047573307207	19777.925683246463	17047.920744062874	24933.677635934313	28224.057680849604	42320.02718933131	49280.55663175924	34712.69510646011	6.141093632377583E-5	6.358082401461405E-6	6.3580824014614044E-6	-36195.93923757833	0.0	-153.4739456148943
8180000	-36358.354512223326	-156.73390922368452	-36201.62060299964	52284.93491888642	463728.8227633111	9789.280376899347	43830.81103723425	17091.175965602728	20341.88938853637	18169.679664813037	27049.935029652308	30246.741300797883	44267.85740916759	50748.23907741566	33837.53921554685	5.4931971448161286E-5	6.260346623568244E-6	6.260346623568243E-6	-36201.62060299964	0.0	-152.995933725547
8190000	-36354.355597714755	-154.87185319357482	-36199.48374452118	51757.117355088325	458539.76995841716	10104.069936125456	45013.25018827032	14530.780093801832	19706.79551093387	18727.396842643597	26526.462248931824	29578.931377155135	43981.70564177679	50247.50664971829	36404.617293126124	3.702491566002212E-5	6.224281115886608E-6	6.2242811158866115E-6	-36199.48374452118	0.0	-149.62834949400187
8200000	-36350.05199966203	-154.73645518984048	-36195.315544472185	52030.25590362653	452450.1380513993	9644.97077195953	45459.089471691965	14463.622935677093	20187.432396509208	17261.4896964445	25730.672527862167	28789.449647334583	42140.10680318817	50043.537188511575	34307.27583367139	3.913541704089461E-5	6.303157750781421E-6	6.303157750781422E-6	-36195.315544472185	0.0	-149.6370998686967
8210000	-36354.57690716285	-156.80247993756	-36197.77442722529	56272.49968190744	494720.34053826996	10361.626652882089	48223.63393810261	17214.85189865767	21979.727535091744	20123.13447861756	27985.981659831174	31554.773879885557	46142.65429029929	53806.27106134641	39427.15666336076	2.756978517335571E-5	5.80884561583925E-6	5.8088456158392506E-6	-36197.77442722529	0.0	-150.1236051345634
8220000	-36352.266034404915	-155.00410134677125	-36197.261933058144	50933.23982022015	445934.02455230226	9342.268062802921	44026.27546110975	13996.243933026706	20330.21430243889	17967.655844119472	25306.140202581177	28351.699198292885	42723.04663041064	49982.970796527865	32811.92009623464	4.615979187277349E-5	6.419693910256262E-6	6.419693910256263E-6	-36197.261933058144	0.0	-150.36844054207916
8230000	-36352.62892848809	-154.63027851044637	-36197.99864997764	49580.0950772349	443789.3977676436	9668.614738689104	44646.9313752947	15970.09862098721	20174.6097514345	17258.693408980416	25988.803493244486	28822.138196280954	41758.82560516898	48917.62474141929	32810.551295211175	3.933883703963726E-5	6.443215869258194E-6	6.443215869258194E-6	-36197.99864997764	0.0	-149.32103679254357
8240000	-36351.86151839436	-154.9956384494324	-36196.86587994493	51958.39503378456	461495.9832536775	9985.039101273156	45761.84927447808	15206.860313989791	20999.666722501443	17177.635327616565	26110.295721824063	29473.43250289892	42942.58493320556	51169.607799093035	35806.401361034834	3.54550307712825E-5	6.228077581534916E-6	6.228077581534914E-6	-36196.86587994493	0.0	-149.57654453013643
8250000	-36354.76718032682	-155.92164957289535	-36198.84553075392	48626.601516972296	431661.0945585771	8835.679266078649	42276.22561105154	14648.282276200029	19973.738363303204	15616.696770223587	24500.105616052257	27619.109342310792	41693.166243183725	48358.85053194171	34079.10833719514	2.7082355386872534E-5	6.688614434171503E-6	6.688614434171506E-6	-36198.84553075392	0.0	-148.4065649227911
8260000	-36352.15967913697	-156.25815455922393	-36195.90152457774	51919.168918744515	454390.09914535464	10086.649499610638	43531.5648040692	15381.268562357667	20791.255935214947	17620.309877042917	26300.53710146599	29825.330131651594	42901.24372405902	50311.726987336624	34012.24524898154	2.374879472214718E-5	6.207258643907557E-6	6.207258643907557E-6	-36195.90152457774	0.0	-149.21494129344222
8270000	-36357.40779409402	-158.50457030304847	-36198.90322379097	57012.893296599614	504537.65472265857	10365.820838360043	48875.799163986565	16621.45472370395	23065.259889921603	20344.3031690256	28290.2176043944	32335.299682721597	47634.879915222926	55230.4233017878	39489.976894404645	4.7679712183650976E-5	5.580887458144579E-6	5.5808874581445795E-6	-36198.90322379097	0.0	-153.41926959433812
8280000	-36354.68526336795	-154.85454109575744	-36199.83072227219	51752.39052718591	454296.6821964963	10017.129752588256	44181.13685971087	14816.743347844635	20036.528242253153	19213.60969579385	25187.459964062422	29309.0107459832	42545.984221717954	50571.88690388689	33616.80941665124	3.4599007150584485E-5	6.314764714668473E-6	6.314764714668472E-6	-36199.83072227219	0.0	-149.25012658377096
8290000	-36348.03954611544	-154.61200014209993	-36193.42754597334	48679.63643806195	429175.0397736938	9137.121372829626	41524.4586371482	14247.719189941272	19420.22392957015	16937.998207343913	24743.903264908124	28088.902970263483	40959.64801531552	47594.50738922573	32442.48700816388	4.066177062801829E-5	6.645558932006053E-6	6.6455589320060496E-6	-36193.42754597334	0.0	-148.88390567257
8300000	-36359.599381440356	-155.43010056936836	-36204.169280870985	54300.54597460526	470124.26015234634	9198.035996370165	45807.764910406324	14413.892558201984	19496.47572551788	18315.41440812586	25543.649750882214	29663.896012959445	45575.30377246998	54134.32311460983	37195.85825904178	3.212100516605846E-5	5.973013577638227E-6	5.973013577638227E-6	-36204.169280870985	0.0	-149.59886866779811
8310000	-36350.507918891475	-154.6824525931445	-36195.82546629833	50161.270549134635	441928.95342234033	9376.211823632444	43323.55275141248	14943.35913835884	20740.726848608858	16556.9693241662	25370.23388864628	28330.202750525295	41291.9419504903	49390.00398978884	32936.59489591294	4.0601849369782305E-5	6.489338496827306E-6	6.489338496827309E-6	-36195.82546629833	0.0	-149.3951930373832
8320000	-36354.14876274607	-154.96933866766227	-36199.17942407841	50145.340190647374	445868.0447189977	9180.431504142196	43997.982580403135	16545.33570460114	20168.842264091843	17671.21887245592	25202.206849200255	28938.413247380686	41554.75771031758	49675.71181915072	33601.26145351648	3.6355754248914715E-5	6.54674041747895E-6	6.546740417478947E-6	-36199.17942407841	0.0	-149.0979239102124
8330000	-36356.63469248491	-155.09841111195107	-36201.53628137296	52491.67238921729	463211.64743928245	10821.886531087886	43869.416615221686	16062.615607540161	21289.059903936068	17158.812279267062	26620.00359039923	29253.303269367345	43349.92859184124	52033.77212833888	34254.40899003653	3.6962417778298904E-5	6.284042419783805E-6	6.284042419783805E-6	-36201.53628137296	0.0	-149.79433809668544
8340000	-36353.105863490644	-156.19879599474987	-36196.90706749589	54338.937500607484	480881.8471517409	9776.190204046954	46849.049336267	15427.529577867022	21420.376293422887	18640.25911109702	28464.165919346204	31017.359933121534	45476.11933239654	53560.24325403688	36498.97544594627	4.450053447578043E-5	5.970466830640734E-6	5.970466830640734E-6	-36196.90706749589	0.0	-151.65962087419567
8350000	-36352.95962583428	-156.2954449607881	-36196.66418087349	56222.187130898834	491504.1597644479	9806.39120544596	47649.31099518297	15826.448790051665	22695.775880348356	18313.659896507543	28140.802922758277	31548.000372879542	47084.921983190594	54449.81478692305	37613.057368304864	3.2176006228667076E-5	5.833238461080535E-6	5.8332384610805376E-6	-36196.66418087349	0.0	-150.29040481358368
8360000	-36348.89512984221	-154.68258894478876	-36194.212540897424	50923.229544608344	443841.2678611667	9505.748399034555	43501.15005622076	14865.405876997977	19941.2428941504	16631.38182465133	25448.6296126909	28365.419699615468	41816.669946970316	50301.47641198956	33465.85936329407	3.521628675446912E-5	6.4435007049123225E-6	6.443500704912324E-6	-36194.212540897424	0.0	-148.93246593871618
8370000	-36356.20314447291	-154.93539526867963	-36201.26774920423	51184.898604806855	451380.63786857773	9203.480513389686	45639.53841780058	14404.896477150973	20034.039639276347	16383.139233090928	26394.71952640906	29227.45794497903	43955.839848297044	49620.5290086012	33130.03814512689	3.758593060611606E-5	6.4547851255402534E-6	6.454785125540257E-6	-36201.26774920423	0.0	-149.4210112586862
8380000	-36349.67646151006	-155.03610140911564	-36194.640360100944	52200.22306325198	456400.5812517467	9519.465613912187	45646.439005085835	15364.211556287222	20603.411620227234	18012.881344633384	25768.908726732465	29253.425969190503	43236.58134541283	50174.81234563709	35444.38326858492	4.1103932591177774E-5	6.359638004758683E-6	6.3596380047586835E-6	-36194.640360100944	0.0	-150.05214657457174
8390000	-36356.282933567265	-155.1613442698612	-36201.12158929741	52594.793932920555	459775.5678663208	9115.169351676795	44476.07219196084	15626.85932122614	21431.91336824285	16434.292992656487	26828.48504283563	30178.40655029964	44345.976874374865	50507.10016595533	33829.06703325296	3.146583111027907E-5	6.262020822676349E-6	6.262020822676347E-6	-36201.12158929741	0.0	-149.23312862503346
8400000	-36355.26597187041	-155.23836084705016	-36200.02761102336	52604.71980226706	466731.70213356003	10191.507180981813	45249.81817715574	14861.585742731457	21137.528151932987	17109.123620306214	28181.607301930326	31168.783614428845	44783.75383361517	52055.36359359069	33983.423557769696	4.057038868702466E-5	6.1042145613266664E-6	6.104214561326667E-6	-36200.02761102336	0.0	-150.39762386994138
8410000	-36353.528874367454	-155.09372035123835	-36198.43515401622	49557.92257315938	433705.6910492021	10163.933017086909	43201.91254701207	15048.84227782363	19485.207886329765	16167.578883979217	24618.774535508725	27249.017574986927	40124.21998921696	48885.839424282545	32848.16753170804	3.7695009883634226E-5	6.728648910231275E-6	6.7286489102312764E-6	-36198.43515401622	0.0	-148.76631717999464
8420000	-36356.858542365335	-156.81520590597648	-36200.043336459355	58489.734710870085	504868.7200317543	10081.255059490373	48785.66646738832	15856.024181236413	22034.758884299245	18964.507576898734	29698.475952182045	32725.429300741813	48389.013193901934	56435.04420783075	38402.98475932095	3.446095172898555E-5	5.778391174851914E-6	5.778391174851914E-6	-36200.043336459355	0.0	-150.98214480589223
8430000	-36350.497840381366	-154.74297683349337	-36195.754863547874	50727.21284257006	445552.4311528465	8883.353146698428	43728.99298731127	14544.16832969079	19824.27930846507	16715.099483001544	25958.092124721312	28667.198212979743	42363.982724407404	49142.99111620259	33860.837246410716	3.666798735093035E-5	6.462054923014112E-6	6.46205492301411E-6	-36195.754863547874	0.0	-149.11439492643837
8440000	-36356.05094530225	-154.87729254887782	-36201.17365275337	49391.438992317475	426961.3543894051	9639.733202841468	42581.21814653056	14200.879853957811	18681.17598584217	16507.98247845775	23225.809768876286	27507.097266396304	39193.10255489399	47448.36834063182	34028.973784832044	3.501699982524114E-5	6.710084739616881E-6	6.710084739616883E-6	-36201.17365275337	0.0	-148.32670543834934
8450000	-36354.319926829885	-156.09555499296636	-36198.22437183692	55568.73260933555	487219.72652732476	10673.990614574222	49162.329441787486	15785.613101804753	20973.27138004649	19081.537293920293	26961.21637952895	30957.131599314023	47234.2563319622	54307.67172191518	36051.42038226134	3.811293173444978E-5	5.880829047503596E-6	5.880829047503593E-6	-36198.22437183692	0.0	-150.84381210844342
8460000	-36352.28172671919	-155.9803500395079	-36196.30137667969	55405.0881630839	488289.18553128664	10266.999609264023	46761.13012671422	16619.406235376235	21967.353306667203	18918.002725613103	28036.865643483594	31395.285018127433	46920.38583537361	54589.57487376364	37237.91236152261	3.483984830697738E-5	5.948893086696661E-6	5.94889308669666E-6	-36196.30137667969	0.0	-150.45365503358454
8470000	-36356.44819496516	-154.81731690638932	-36201.63087805877	48431.597735254305	424857.9758520654	9038.45738291005	40721.28158731452	15211.290943439555	19201.199832135884	15671.773129109857	25360.457111305845	27037.351999754814	39869.808258421945	46658.253493212585	33160.82522343256	4.70104570128655E-5	6.684828767355205E-6	6.684828767355206E-6	-36201.63087805877	0.0	-149.51959399812367
8480000	-36356.51054580146	-156.41257776599113	-36200.097968035465	56956.59300131568	493149.1751250235	10263.733107631142	51951.586661244975	15893.33844280747	21209.946622926924	18084.696601602405	28096.116808839393	31585.107856358834	46200.182104706124	54763.84543045742	39194.1218292504	3.495547783703354E-5	5.778534645493104E-6	5.778534645493103E-6	-36200.097968035465	0.0	-150.63692484584092
8490000	-36353.37998939795	-154.76037317598676	-36198.619616221964	51145.09852749433	446527.3957855389	9717.44050756503	44146.956011602204	14786.944451109954	18764.879556551317	17575.099078483916	24273.233275204464	28307.516207822737	42416.43184528549	50137.47443574482	35572.34608245447	4.0351715400003106E-5	6.4436602291073854E-6	6.443660229107383E-6	-36198.619616221964	0.0	-149.55054285787224
8500000	-36354.80915933766	-155.7433161040031	-36199.06584323366	53058.90604061603	466724.3147038837	10272.864282501514	47097.783910519865	15458.972433426807	22283.887406813286	17867.82137910404	26662.485328498322	30386.704671199033	43277.17657834499	50163.41348898039	36803.32716720144	2.7629294070024194E-5	6.069141192836596E-6	6.069141192836596E-6	-36199.06584323366	0.0	-149.35150493442885
8510000	-36354.919006020034	-156.55952647342187	-36198.35947954661	55631.93914621115	482588.26336982765	10533.7040253574	47805.09370759792	15534.58744294201	20766.477336942935	18441.728797196418	27238.694549249536	30338.213144834164	44738.47208928996	54559.41443830426	36665.96299619933	4.734012931018674E-5	6.030644170541817E-6	6.030644170541818E-6	-36198.35947954661	0.0	-152.30176968220604
8520000	-36350.04520663086	-155.32343757225567	-36194.721769058604	52743.1085000583	462813.8795058383	9568.58790335502	46087.13571424226	15530.604417039245	20484.073897898255	18165.29135840651	26504.927762758864	30075.32002043905	43118.67506984242	50579.62438082676	35968.07568572458	4.428978013674702E-5	6.156767837244619E-6	6.156767837244619E-6	-36194.721769058604	0.0	-150.8197608223459
8530000	-36356.13301768593	-157.5975535876769	-36198.53546409825	55766.9467579608	496550.50061525096	10566.047199220631	48418.72731019775	18241.97474891163	23597.731069454643	19537.948342080403	28430.59780821149	32451.188970899155	46103.744501154004	53773.222297332424	38378.46290886626	4.850371204571698E-5	5.839611886492598E-6	5.839611886492599E-6	-36198.53546409825	0.0	-153.22485543501793
8540000	-36354.798443137384	-155.59653811140709	-36199.20190502598	50983.36757552373	455023.20223480475	9972.765015188492	46094.14863378781	15709.50450103213	20096.032188669626	17523.284681348603	26823.322625195397	29582.54509059885	43514.055331369316	50016.98639852725	33178.73372300612	2.7169501354692794E-5	6.292218275117808E-6	6.292218275117809E-6	-36199.20190502598	0.0	-149.03715484683426
8550000	-36353.435469451586	-155.2110032878077	-36198.22446616378	46312.60696687104	404178.488486895	8749.164781274581	40839.6328999602	12647.22975329879	17914.512625397743	15685.050142598913	22736.1588682113	25320.659327616842	39025.68528276991	44875.33648171519	31201.29556339867	4.670639781460189E-5	6.988511689320998E-6	6.9885116893209955E-6	-36198.22446616378	0.0	-148.50890352989248
8560000	-36354.75925102089	-157.2475028233326	-36197.51174819756	50948.340965582225	447993.18503069435	9284.214772669276	43555.20637022433	15241.847071323127	20282.158019505503	16419.71781712268	25655.929542740723	28844.376031264364	42075.61391676588	49377.85454045357	33579.49452184491	6.199182997036155E-5	6.427161708150858E-6	6.427161708150859E-6	-36197.51174819756	0.0	-153.72252078586317
8570000	-36354.42613593405	-157.6509088749319	-36196.77522705912	46679.1581591035	413753.70203588624	8603.57050360519	40957.346987093755	13712.956561329924	18560.291563628023	16087.156784022727	23479.188529336083	27082.432105279022	40251.09149711014	45731.118382731234	31881.23725016619	6.953711351908204E-5	6.834303899134614E-6	6.8343038991346145E-6	-36196.77522705912	0.0	-153.2286873733375
8580000	-36351.7829846926	-156.22610716824806	-36195.55687752435	54489.637203408514	476341.4579157716	10818.081248427774	46364.63646805374	15873.747037463103	21576.21072558433	18043.960995053378	27469.892141933156	30802.625411950645	45240.81639336042	53588.064611355614	35031.833006139015	4.650610219476882E-5	5.950671498315864E-6	5.950671498315863E-6	-36195.55687752435	0.0	-151.83983583325195
8590000	-36351.99320673589	-154.90332678832308	-36197.08987994757	51082.272210761585	443828.50108150847	9219.234530868926	43020.93592180119	14573.24701127952	19607.06817183393	16376.142545703053	24984.38266030495	27881.40679794335	42277.150435365555	49629.949431344074	32985.9213015469	4.400766947793007E-5	6.487270801852924E-6	6.487270801852926E-6	-36197.08987994757	0.0	-149.93676420842715
8600000	-36352.11063829294	-155.1047428454025	-36197.00589544754	49727.97627828883	439401.7780289815	9048.304546257794	43649.26704841224	14054.609935212908	19414.558708827433	17098.900365526115	25570.750172404187	27866.841784528115	42188.92561394036	48504.471612424095	34318.19586562548	4.625612806883902E-5	6.581509026629791E-6	6.58150902662979E-6	-36197.00589544754	0.0	-150.0821407701493
8610000	-36361.85082108709	-157.77939514348358	-36204.071425943606	60110.91503829339	523310.18815022794	11222.205829096794	50360.11415431229	18340.387328095334	22977.954928181967	20243.0787382529	29375.142233073257	34474.672800990236	50716.72263781552	59422.838613383814	37119.0776299129	3.1508327347599375E-5	5.639468132558492E-6	5.639468132558492E-6	-36204.071425943606	0.0	-151.236991641341
8620000	-36351.550645714124	-155.05917582582194	-36196.4914698883	48900.29941578401	431644.1778385803	9472.15721902192	42509.3987012425	13935.80921164895	19597.75615819078	17281.061693080104	25362.669248473718	28876.32259266604	40769.21083079795	47187.69039987177	33310.7434740674	4.6072053989846104E-5	6.681360026011913E-6	6.6813600260119115E-6	-36196.4914698883	0.0	-149.69568581251428
8630000	-36353.66542566779	-154.97004904079577	-36198.695376626994	49553.560976535045	431882.22975698824	8562.28335604389	43671.74188259136	15139.90623357029	18563.785653671206	17134.474746034095	24079.76216290812	27404.62311581315	41162.70826810217	47989.749867832375	33674.04846151115	3.817414286780738E-5	6.716229518758771E-6	6.716229518758772E-6	-36198.695376626994	0.0	-148.7403120184879
8640000	-36354.663885549344	-155.1467609470528	-36199.517124602295	52261.26221958193	466826.23093956104	10116.631404606931	45558.340967858756	15786.69520008741	22600.479260418953	18559.29709420947	27194.61653094812	29793.870156224628	44477.93241804441	51305.124269533815	35286.00593318394	3.707350404580291E-5	6.0578450088879544E-6	6.0578450088879544E-6	-36199.517124602295	0.0	-149.94078842349845
8650000	-36353.24659809252	-158.79533998376925	-36194.45125810875	59165.41807493507	527271.1861015663	11427.006054289734	51617.44278030712	17965.919838363527	24315.58359021034	20448.898127030872	30362.77766104298	34473.38032074321	50680.63443568776	58478.212775397034	39298.555903028624	2.6531772678660818E-5	5.472709363554142E-6	5.472709363554141E-6	-36194.45125810875	0.0	-150.97261771367437
8660000	-36351.53072369753	-154.3491968352653	-36197.18152686226	47546.15606096791	417099.3756135873	9224.259958620329	41492.494817077146	13999.307110745824	18323.894591868382	15526.937681579204	23539.83546049604	26726.071406098334	40174.17311090847	46431.20192337814	31511.21235415296	4.2547650392251596E-5	6.704745494603406E-6	6.704745494603405E-6	-36197.18152686226	0.0	-148.5901154295443
8670000	-36351.47804017417	-155.22838146761663	-36196.24965870655	52497.643918144284	467137.9381169033	10241.460671286026	45959.87020894034	15896.077513398604	20221.375818151475	18310.48066515572	26504.6919785219	29762.378240108712	44053.61387065002	52416.08400175188	35342.68548975584	3.322794944522002E-5	6.174302109871098E-6	6.1743021098711E-6	-36196.24965870655	0.0	-149.5795852024101
8680000	-36357.87772225901	-156.91657695787376	-36200.96114530113	55688.23991357882	479245.88020517916	9600.025835032346	49201.96552701821	15460.562491327775	21328.085984146437	18277.73370650306	26978.09437433887	29696.776178517026	44058.30907627819	53033.55401280947	38473.25082110169	2.3367308729776524E-5	6.082893728858312E-6	6.082893728858314E-6	-36200.96114530113	0.0	-149.8329299182547
8690000	-36356.90652851857	-154.80002492548175	-36202.10650359309	51052.06215250934	446299.0227878397	8999.830568385449	44288.37063306785	14547.48242752202	19751.924115893657	16895.647900405158	24910.8545333047	28441.629796752164	40687.192096819	49414.839289169875	37264.60469266321	3.3854218523419884E-5	6.427672486396575E-6	6.4276724863965756E-6	-36202.10650359309	0.0	-148.92391489467852
8700000	-36355.08682537594	-156.93295333729225	-36198.153872038645	58570.21620180685	502138.1210127712	10530.231854010104	51076.5484399711	15698.641695696027	21814.276854493375	18866.231056214347	27764.525527876787	30978.838596888138	46391.791501738335	55927.17593528431	39768.6132687283	3.366671177388079E-5	5.687617176436863E-6	5.687617176436863E-6	-36198.153872038645	0.0	-150.7923522604742
8710000	-36353.9151411738	-154.97413546159513	-36198.9410057122	51803.19205824539	451640.7230595411	9379.072225316651	42847.45339386111	15541.457036299147	20352.170506168986	17899.49096425607	26371.662736355822	28798.082047580032	42610.66915629126	50030.962758782975	33680.48681340912	3.105308554613703E-5	6.290843681903933E-6	6.290843681903932E-6	-36198.9410057122	0.0	-148.96239896300776
8720000	-36358.971790207026	-156.13967256690293	-36202.83211764012	55262.00587067133	482757.58804126835	9413.160864478108	46273.480220940786	17524.562893394654	21446.28039319213	18804.656860254843	28662.846780020085	31409.033524225182	46532.72306675882	53835.98458947638	34544.83693020003	4.3394677505735885E-5	6.017488708750442E-6	6.017488708750442E-6	-36202.83211764012	0.0	-151.5363687589362
8730000	-36354.48922515017	-155.20534173487889	-36199.28388341529	49617.42272394327	442141.18582638504	9137.36446732068	44458.73383492907	14178.41356472074	20486.415424581028	17270.712689172316	25380.99259981563	28106.099753463237	41412.687642907404	48666.26716088128	35715.03323033446	3.10882404703841E-5	6.559765734772122E-6	6.559765734772122E-6	-36199.28388341529	0.0	-148.66824359953273
8740000	-36357.118919717905	-155.38787573988034	-36201.73104397803	48116.726545404454	424959.2821875799	8813.43717488963	42588.01354137116	12995.405099952588	19668.90373143023	18060.35514392311	24447.536855599763	27638.80309804164	39881.06795438092	45865.79383754258	31834.59580546901	4.964188244483992E-5	6.778965227883583E-6	6.77896522788358E-6	-36201.73104397803	0.0	-149.93456252355745
8750000	-36351.820311189585	-155.9633984304717	-36195.85691275911	54088.896204728706	476172.8743057558	10287.908935795207	46813.02549559753	15569.905435136843	21228.794263912034	19621.138704778943	27680.00967217942	30952.59567890207	45361.46519579318	52146.314378955365	35268.90233050726	4.4372893357036724E-5	5.987054532866878E-6	5.987054532866878E-6	-36195.85691275911	0.0	-151.42663137530096
8760000	-36351.830237716706	-155.05074532163343	-36196.77949239507	52143.22126987996	457146.7684528671	10197.537367622896	44314.2993682987	15485.03738396503	20981.902521259388	18128.257242857926	25821.990625924067	29809.77897960928	42850.75552479075	50465.47454198299	34878.966273491445	3.325790961628537E-5	6.342496579723797E-6	6.342496579723796E-6	-36196.77949239507	0.0	-149.24957907400486
8770000	-36349.85110400495	-154.50633936582437	-36195.34476463912	50640.400094890014	446186.64190808166	9492.185006188723	44519.66957607532	14845.063592753559	19748.24632843563	16945.9550883594	25256.3276946456	28607.206576680128	42688.90832804306	49305.2651817301	34849.36835363264	3.880536680833206E-5	6.318041667974183E-6	6.318041667974186E-6	-36195.34476463912	0.0	-149.35481231849468
8780000	-36352.50549470219	-155.44193346824744	-36197.06356123395	54849.77909440066	474261.3798564425	9906.677805274661	46576.03172310104	15905.920377588209	21315.929562420304	17262.02607761491	27089.30411765869	29852.050528974716	44836.305872710785	53101.475162355724	36089.264518172255	3.400039385516406E-5	6.178410136393615E-6	6.1784101363936115E-6	-36197.06356123395	0.0	-149.88387354812994
8790000	-36354.84891516627	-156.00941657128823	-36198.839498594985	55270.68037579619	480328.88602270465	10431.977181269354	47726.159428563595	16289.126519560738	21172.335041844875	18897.948360883118	27227.8218166917	30346.306410600242	43920.58085263829	53820.865523080494	37417.311205202226	4.159611413663067E-5	5.8911827789450165E-6	5.891182778945015E-6	-36198.839498594985	0.0	-151.1173646342048
8800000	-36353.75053704776	-156.17195841586692	-36197.578578631896	50332.6171646001	445665.54506737576	8942.210640591025	43289.12212881832	15381.389166766585	20497.777332744034	16929.133128376085	25401.168143003553	28139.262453305633	42281.66293079757	49885.14749999958	34514.30892021743	5.573854370721311E-5	6.461624169384811E-6	6.461624169384811E-6	-36197.578578631896	0.0	-152.17365107870108
8810000	-36354.524999841386	-158.14802439439745	-36196.37697544699	60269.88429623148	523197.168637484	11214.39296062407	52635.04534205332	17305.762266989856	23773.903079475735	19404.11409145266	30289.70185919373	33155.526626130006	48727.528649545144	58888.3927612317	40291.591319816675	3.5296042524507674E-5	5.540054528205097E-6	5.540054528205099E-6	-36196.37697544699	0.0	-151.7394057441931
8820000	-36354.32254551241	-155.4012691605475	-36198.921276351866	52097.65041016896	453341.7471396311	9960.041126236434	45424.42231155987	15145.758296197786	20776.170456398788	16943.410834137594	25103.17090176405	28177.557429615103	42568.82464969672	51602.64890239079	33386.50127293156	2.8663022931794697E-5	6.358159400912968E-6	6.358159400912966E-6	-36198.921276351866	0.0	-148.9728795455481
8830000	-36356.85375558529	-156.539546023039	-36200.31420956225	56720.96081186343	500411.4633815325	10760.97719080177	51901.73641544658	17801.349534681103	22755.745762546023	19897.16801281299	28124.744871789582	31830.955049779306	47382.85659743032	54198.0098822001	38192.962630962094	3.4871016557204865E-5	5.8461340980682036E-6	5.846134098068205E-6	-36200.31420956225	0.0	-150.87996550906104
