# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Jul 06 21:02:56 BST 2021 [seed=1625601759709]
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
249800000	-126732.95820276115	-1078.4059003955203	-125654.55230236563	651.8898705936396	1368.1101294063606	3530.7004454207627	380.32648147477926	5.730216459054253	0.291010023821059	0.19655023200162072	0.17357175998275637	0.33886798419457886	0.24369083941066588	5.474369779941817E-4	2.2323299932983993E-4	5.509023110451454E-4	0.42440810957007546	-0.045482276356419486	-125654.55230236563	-632.7794785592257	-448.00612998695163
249900000	-126736.65261973639	-1070.8522994696455	-125665.80032026675	720.1375734462382	1299.862426553762	3471.5380555004244	340.5252693047304	5.805096211619953	0.29637771120534767	0.19312561695202285	0.16948335144878263	0.34101332039386195	0.24408251632918807	6.258066206464986E-4	3.062573991201105E-4	5.601997301167594E-4	0.5180307538473782	-0.06764770597813499	-125665.80032026675	-632.7794785592257	-440.2558002941129
250000000	-126714.17741520877	-1071.476176831091	-125642.70123837769	739.171143783604	1280.8288562163962	3565.3948031537807	312.16815328317745	5.756621538459625	0.2926247817860399	0.19368640971778436	0.17098410826821356	0.3427047002279772	0.2408595086985898	5.910589304242668E-4	3.7199728771511E-4	5.413940657282405E-4	0.5267184463313218	-0.024713126272994962	-125642.70123837769	-632.7794785592257	-441.1883490012016
250100000	-126701.61541335916	-1070.934242423819	-125630.68117093535	638.8151490486491	1381.1848509513509	3176.9641981801065	374.58487641793533	5.694862859582212	0.2873233554971193	0.19435516984104728	0.17172412238899357	0.34659735227285526	0.24230921067053668	6.868918442197536E-4	4.7098854254563E-4	6.136257731358141E-4	0.6433924980062028	0.013227244108025601	-125630.68117093535	-632.7794785592257	-439.6241935720044
250200000	-126731.82954547004	-1067.9954431538938	-125663.83410231615	559.3879341124023	1460.6120658875977	2989.1538776411903	273.0134760763911	5.733546361100176	0.2891203448360179	0.1947046217887497	0.17399303511087458	0.3421819982643732	0.2390748650790207	6.526128114209007E-4	5.158864897514739E-4	6.382853455813094E-4	0.6410979537968673	0.08428649232199852	-125663.83410231615	-632.7794785592257	-437.4085362967793
250300000	-126720.27080205035	-1063.6327130869158	-125656.63808896343	444.4427106077701	1575.55728939223	2640.6128334529885	302.9117703704811	5.6595196461515735	0.29062707617831474	0.19506944119632894	0.16990032804564112	0.3444031545797304	0.24845671799143237	7.454497970009572E-4	5.646144173233313E-4	7.119926416317131E-4	0.6168769789847776	0.12130238745153037	-125656.63808896343	-632.7794785592257	-431.5585626291364
250400000	-126729.56160626959	-1071.1505878863636	-125658.41101838322	504.1877879651213	1515.8122120348787	2948.0722031312666	353.69612710754313	5.742526092766974	0.28763964932260494	0.19242472216783266	0.17431312224248252	0.34562250626709506	0.24042854552141843	6.466953204887703E-4	4.0394431548196655E-4	6.70945890800731E-4	0.5665435258865497	0.1128408062654989	-125658.41101838322	-632.7794785592257	-440.35904947185406
250500000	-126713.56323789124	-1070.0595413320589	-125643.50369655919	469.7466341309786	1550.2533658690213	3012.0956057698454	322.00309578651616	5.769752731175852	0.2886470189706413	0.1937101476691188	0.17132967844017113	0.34631315492008374	0.24136299873487674	5.835805693812315E-4	3.245185410795747E-4	6.239711270749991E-4	0.5504800036745794	0.1782230416977502	-125643.50369655919	-632.7794785592257	-439.7643645550926
250600000	-126732.53650906665	-1082.944422596873	-125649.59208646977	601.1852386392768	1418.8147613607232	3666.7554058951373	370.3916788517481	5.69094906441441	0.2920007387752671	0.19685047786970386	0.170755207263044	0.34039357609200005	0.2423283170993572	5.184826409475092E-4	2.866875320150962E-4	5.395802351496268E-4	0.5007326340036301	-0.14034119007243945	-125649.59208646977	-632.7794785592257	-452.53446020628564
250700000	-126758.52683603922	-1091.827850411225	-125666.698985628	554.1941152058478	1465.8058847941522	3824.8481453424743	393.1651717107453	5.8566922071475265	0.295896264592217	0.19638753301751122	0.17117666751406707	0.3365395348762196	0.23414332847436858	4.949349996094588E-4	2.225430291512495E-4	5.159922971803413E-4	0.45811824869435636	0.023519650874300354	-125666.698985628	-632.7794785592257	-461.2302940213011
250800000	-126730.12295968484	-1082.7680394155216	-125647.35492026932	476.9210599694147	1543.0789400305853	3349.510280735668	394.00143998812575	5.6430841081146745	0.2915901925585771	0.1936039895884496	0.17291468028631765	0.34189113756667044	0.2449890089742713	5.322498579707636E-4	2.2782415332887594E-4	5.852591101269426E-4	0.4347542009731339	-0.003218906572554366	-125647.35492026932	-632.7794785592257	-452.3374700708901
250900000	-126769.40788885513	-1119.5789462351436	-125649.82894261999	867.9188830291523	1152.0811169708477	5675.897463288604	749.872162735857	5.577427871536411	0.2887125358977134	0.19452889992918904	0.17319473172464256	0.3435638324484703	0.23768209730898274	3.273592111499144E-4	1.6954662951798239E-4	3.417499621336235E-4	0.5268609862346763	-0.082572003684036	-125649.82894261999	-632.7794785592257	-486.0740547845244
251000000	-126741.221943234	-1094.3633968446618	-125646.85854638934	644.636078680375	1375.363921319625	4220.160291955376	421.51505781261653	5.628376495278914	0.2935506788568725	0.19535615150437324	0.172919797598305	0.33817337204046466	0.24648030791519585	4.295768546811542E-4	2.56905331411492E-4	4.525475702158851E-4	0.6417774542311933	0.16296301906497765	-125646.85854638934	-632.7794785592257	-463.1567509086423
251100000	-126729.38616277497	-1084.5236373044238	-125644.86252547055	625.3742907895189	1394.625709210481	3748.077471605733	356.8548738825508	5.903345849015302	0.28683944089439906	0.19167533375762483	0.17302160762864383	0.3484636177193477	0.2382349619202779	5.10690353968129E-4	2.735465815219755E-4	5.215252006946911E-4	0.5422430617555852	0.025451055601406265	-125644.86252547055	-632.7794785592257	-454.07713834342985
251200000	-126753.23634751955	-1102.7336309490645	-125650.50271657048	928.8404507536841	1091.159549246316	5096.763767809875	519.9040599915146	5.568823828313722	0.2967687592040293	0.19474513774570368	0.16967898218869237	0.3388071208615904	0.24312717128144753	3.918672078196544E-4	1.9997691624919415E-4	3.7712480307530217E-4	0.5328189966320139	0.04046112776449396	-125650.50271657048	-632.7794785592257	-470.81441678188895
251300000	-126761.64289062664	-1112.1837126347377	-125649.4591779919	975.7775639063638	1044.2224360936361	5490.697035511868	623.8846231910933	5.678974781665147	0.2908459747597979	0.19449943603549769	0.1739699285499677	0.3406846606547522	0.24418811123475134	3.7348678845092035E-4	1.8659724430134976E-4	3.4755018960282077E-4	0.41933724002740025	0.04271378742458257	-125649.4591779919	-632.7794785592257	-479.74384893855984
251400000	-126754.83478327622	-1105.5605168607653	-125649.27426641546	987.0823513217151	1032.9176486782849	5258.766307432599	593.8970599597138	5.728931142922966	0.28983302585884985	0.1918472262540539	0.17611540341310317	0.34220434447400844	0.24198749090594804	4.120356906313653E-4	1.9669002180823264E-4	3.740025647549479E-4	0.45323717103626704	0.016016429894453506	-125649.27426641546	-632.7794785592257	-473.7675091230765
251500000	-126771.90835050188	-1124.9814757150243	-125646.92687478685	980.3869006540971	1039.6130993459028	5972.031944463737	696.9449306557988	5.6554507705569765	0.29224523615830633	0.19088603885384212	0.17394450928411903	0.3429242157037478	0.24164748895880797	3.087779073139919E-4	1.4404517758465573E-4	3.203845284569348E-4	0.4754214321284699	0.003328616540249962	-125646.92687478685	-632.7794785592257	-491.0906234429503
251600000	-126763.23987901858	-1103.4106811083998	-125659.82919791018	697.7934521757494	1322.2065478242507	4339.337703682226	595.1733781650547	5.793456648750968	0.29011862322979837	0.194456897479047	0.1697542662183224	0.3456702130728477	0.23451526868008732	4.187572870503949E-4	2.1007630258655893E-4	4.5382227327740813E-4	0.46180340063173697	0.010580444714332744	-125659.82919791018	-632.7794785592257	-471.7043216529611
251700000	-126745.0266527881	-1096.9387430553968	-125648.08790973271	580.7589175979172	1439.2410824020828	3825.051732248689	462.9172036427701	5.900599110503754	0.29316696035131423	0.1939351602313935	0.17080448690236846	0.34209339251493925	0.23724873807465996	4.8152565137401024E-4	2.8952381238685486E-4	5.107120330173048E-4	0.6418524467808573	-0.013132710642164695	-125648.08790973271	-632.7794785592257	-466.077471487862
251800000	-126760.94441635317	-1097.4449950636752	-125663.4994212895	659.3320252801182	1360.6679747198818	4123.815890057274	515.096819156798	5.573207748173257	0.28745405072323554	0.1932236393065793	0.17574856769951802	0.34357374227068255	0.24108219842395315	4.765022601756965E-4	3.0425165415538515E-4	4.6794631014888754E-4	0.5756094472189566	-0.030902194566815037	-125663.4994212895	-632.7794785592257	-466.51790223494294
251900000	-126759.81559759777	-1098.0365212492202	-125661.77907634855	548.6314676017872	1471.3685323982127	3890.8501846502954	473.8866025293644	5.743048133220967	0.29268605780303747	0.19677499564906561	0.1728777127331698	0.3376612338147422	0.23619818127583075	5.038129750959615E-4	3.180490533759442E-4	4.97377400594933E-4	0.6019551317621785	-0.09160671817927542	-125661.77907634855	-632.7794785592257	-467.321874106467
252000000	-126732.74914745195	-1080.2847690507556	-125652.46437840119	627.1576063053487	1392.8423936946513	3478.247408903316	466.46944229249505	5.85641470887438	0.28994815991306583	0.19449963966903067	0.17326797521229517	0.3422842252056235	0.24510877907549064	5.8821143167341E-4	3.1554380417531493E-4	5.504741879996846E-4	0.5099739907520799	-0.04420541665753252	-125652.46437840119	-632.7794785592257	-449.5727127477336
252100000	-126750.71223016473	-1099.4564139134282	-125651.2558162513	678.8672600988527	1341.1327399011473	4340.087003811754	414.8358255315362	5.798874370254668	0.2926495633443566	0.19484434626344324	0.16932230430202483	0.34318378609019057	0.24003439947277408	4.527121424606404E-4	2.2941151085610886E-4	4.5206176199585375E-4	0.5227668511175433	-0.007065431857879655	-125651.2558162513	-632.7794785592257	-468.4865265560426
252200000	-126768.6725516675	-1114.0455894925449	-125654.62696217497	938.4276869966686	1081.5723130033314	5638.602002472188	533.8614141339725	5.78493626030928	0.29034229542280243	0.19512755425253503	0.17168934074857586	0.3428408095761019	0.24742763379505464	3.62563799803171E-4	1.6804018313894563E-4	3.474901245483701E-4	0.5025170704409824	0.025523400661953053	-125654.62696217497	-632.7794785592257	-481.52904778798245
252300000	-126748.36757259411	-1094.4997922949287	-125653.86778029919	782.7560342781178	1237.2439657218822	4425.214047202257	445.227455471934	5.677126573857123	0.2882249187384676	0.19781550601119996	0.17371951682768058	0.34024005842266675	0.24371631847559713	4.956947254154559E-4	2.2709168308399736E-4	4.3705820535514434E-4	0.45117633088547604	-0.012601278441659319	-125653.86778029919	-632.7794785592257	-463.8090023669806
252400000	-126736.70714109887	-1095.118631239543	-125641.58850985933	687.0865093652128	1332.9134906347872	4387.604441884057	375.7907738853297	5.653432500139427	0.2915942749068315	0.19366239447496872	0.1709489055887446	0.3437944250294705	0.23913494978908184	5.010184960798491E-4	1.9066273769555237E-4	4.4664837520384093E-4	0.3940808207802206	0.02667646422939085	-125641.58850985933	-632.7794785592257	-464.6403078225931
252500000	-126739.57549185293	-1076.517497908079	-125663.05799394485	573.3551423383326	1446.6448576616674	3407.211737274925	344.4501350411587	5.706764939773289	0.29244473279744754	0.18861867400061363	0.1732535785729298	0.34568301462902434	0.2458544339940775	6.463386395401305E-4	3.308660526099264E-4	5.557019884232351E-4	0.4914754013092754	0.10005327847143107	-125663.05799394485	-632.7794785592257	-445.75448286114465
252600000	-126719.54980553356	-1072.3637856170212	-125647.18601991654	543.1920085033399	1476.8079914966602	3281.3404660298784	317.5799258794868	5.45188532176488	0.29212406395635865	0.19459893152112098	0.1711883845219302	0.3420886200006054	0.24547802994692805	6.387398517048483E-4	3.053261223332053E-4	5.743788269786255E-4	0.5295157329753022	-0.011373903552066262	-125647.18601991654	-632.7794785592257	-441.8198486852302
252700000	-126726.81711777282	-1075.5280096468728	-125651.28910812594	563.3582828131603	1456.6417171868397	3404.772443914273	281.73383499852577	5.79492756871358	0.29032980385835955	0.19642351237791927	0.17096393150267056	0.3422827522610662	0.2356472580407743	6.733212710122706E-4	3.4467217009927356E-4	5.755749911333574E-4	0.52701084714523	0.08285403087738957	-125651.28910812594	-632.7794785592257	-444.6673212649529
252800000	-126734.04527482665	-1083.5970270113003	-125650.44824781535	588.3988656919138	1431.6011343080863	3715.925137574802	364.9108254446634	5.666002459764904	0.29297032795461636	0.19362475066255505	0.17214255222175226	0.3412623691610919	0.2343735035030428	6.362338796024415E-4	3.0249208997436825E-4	5.317664593001614E-4	0.45815146956683056	-0.040476457620970574	-125650.44824781535	-632.7794785592257	-452.9021524350925
252900000	-126752.93728956545	-1098.85024675048	-125654.08704281498	512.3888026379507	1507.6111973620493	4037.5730089267313	465.4440668680339	5.812912009660294	0.29328271193116023	0.1949918488749381	0.17417941964852982	0.33754601954538743	0.2522703921454442	5.042222022746694E-4	1.8712992904715712E-4	4.940352151822335E-4	0.3850774876305057	-0.06858912076433815	-125654.08704281498	-632.7794785592257	-468.1057790699775
253000000	-126742.92258296965	-1085.5713253706328	-125657.35125759902	503.23873495140333	1516.7612650485967	3709.668457670737	418.4882726159775	5.682981907130809	0.2929996352450217	0.19458265050018278	0.17296256773358853	0.3394551465212225	0.23044233026836036	5.157050201559172E-4	2.4350158006175308E-4	5.179769280927811E-4	0.40549113663976527	0.08502177086695353	-125657.35125759902	-632.7794785592257	-455.0560994017374
253100000	-126731.43969962938	-1094.0772645499405	-125637.36243507944	561.3924906563226	1458.6075093436775	3928.0732890959434	339.96867687812744	5.782695487433138	0.2918054415317444	0.19319752628283882	0.17023041445144746	0.3447666177339848	0.2393401861307714	4.571072663863142E-4	1.8632713011649865E-4	4.8356640021777743E-4	0.4200323285610484	-0.020140360361344326	-125637.36243507944	-632.7794785592257	-463.35386377271874
253200000	-126771.76868758329	-1107.554848299846	-125664.21383928345	597.0482887186357	1422.9517112813642	4580.235690097686	539.8264347357092	5.773005814996679	0.2906094573996312	0.1934395584296234	0.17294381543249593	0.3430071687382648	0.2337879794913222	4.260843069325569E-4	2.212920963440377E-4	4.2646791423570844E-4	0.4386605930645539	0.09495055020101749	-125664.21383928345	-632.7794785592257	-476.04623724835767
253300000	-126727.71238596289	-1084.5376428615455	-125643.17474310135	590.8275020002739	1429.1724979997261	3685.346401148125	396.0193310057979	5.7709158493003185	0.29316211655796864	0.19491233685344667	0.17181702583812908	0.3401085207504711	0.2387536117665965	5.185731497218879E-4	2.6033586307964355E-4	5.202268674284518E-4	0.4395155005023409	-0.05868861367100628	-125643.17474310135	-632.7794785592257	-454.04767725294533
253400000	-126750.37066999097	-1095.4873146561044	-125654.88335533487	683.7029512266867	1336.2970487733132	4226.960317600358	509.19043791133714	5.95511284961329	0.29256738617982464	0.1961880246197214	0.17005317497189829	0.3411914142285709	0.24405130398856806	4.367891196166878E-4	2.4396476334587945E-4	4.665572440787209E-4	0.471830963717244	-0.03487600317093391	-125654.88335533487	-632.7794785592257	-464.0971174178346
253500000	-126732.244194442	-1083.0555943875415	-125649.18860005446	535.1565048695483	1484.8434951304516	3468.4864825204177	382.18392071970277	5.777062505798798	0.2915524174913749	0.1955458293607745	0.17074005998704703	0.34216169316081896	0.2490379776707394	5.236561741615494E-4	2.873051440020182E-4	5.6715953496629E-4	0.48186429765436317	0.0011061192432796605	-125649.18860005446	-632.7794785592257	-452.5936448781305
253600000	-126736.91336707398	-1088.8586475462087	-125648.05471952778	581.9937167815161	1438.006283218484	3750.535175874334	427.50558806832396	5.840218155055824	0.29487744311066866	0.19328194099493465	0.1684526657084007	0.3433879501860114	0.24924625924213567	5.062413944335431E-4	2.463747579891965E-4	5.092512780747251E-4	0.49648864224166067	0.01404423693036722	-125648.05471952778	-632.7794785592257	-458.20714124352463
253700000	-126726.00745907088	-1079.5369259917607	-125646.47053307912	510.71479269503595	1509.285207304964	3384.4681930731376	381.65896133540343	5.753420861688225	0.29412453147836076	0.19196722975708613	0.16835749039111955	0.34555074837344896	0.24060140273134195	5.9918198138879E-4	2.840594778978008E-4	5.818216483493733E-4	0.41323553985178646	-0.09110104750937645	-125646.47053307912	-632.7794785592257	-449.01306430141153
253800000	-126734.21151910022	-1072.0128327588761	-125662.19868634135	506.1723934996078	1513.8276065003922	3125.9780910661934	368.7736069556076	5.898467248635918	0.2902482692775418	0.19590159306912427	0.1730715105860876	0.3407786270672613	0.23218451587780886	7.037236512832635E-4	3.5005045521576094E-4	6.428962716917537E-4	0.4575710279917178	0.06578449392693897	-125662.19868634135	-632.7794785592257	-440.44230268330904
253900000	-126724.54855070423	-1080.3945809644085	-125644.15396973983	546.9498921743191	1473.050107825681	3417.325872732738	290.20839244643304	5.725845001925657	0.2900510618454869	0.1959053534004306	0.17103471860661904	0.3430088661474785	0.23859404615871008	5.923364474234477E-4	3.193148172964159E-4	5.757985096301656E-4	0.5164841765065575	0.14484060246250702	-125644.15396973983	-632.7794785592257	-450.18698362804525
254000000	-126727.53812822231	-1079.4795501772082	-125648.05857804511	519.2052308630614	1500.7947691369386	3349.8073731367176	412.0326469894687	5.77200161336417	0.2958453831026192	0.19169561687283138	0.17129107670386642	0.34116792332069823	0.239633542838927	5.744259622694962E-4	3.366214498106936E-4	5.967324395821699E-4	0.5942909029087431	0.07312014472381081	-125648.05857804511	-632.7794785592257	-448.9672284739343
254100000	-126725.86818922339	-1083.9613914683064	-125641.90679775509	556.2801483463774	1463.7198516536228	3647.0312601631363	411.74408639656207	5.820133878828592	0.2918950739333882	0.19434063542000563	0.17133433676557058	0.34242995388105085	0.2374327033778371	5.647062777336824E-4	2.845016017027329E-4	5.559257866055848E-4	0.501731054333216	-0.022433740646874135	-125641.90679775509	-632.7794785592257	-453.46101749221583
254200000	-126731.69848211914	-1079.9008329332141	-125651.79764918593	584.4610017175291	1435.5389982824709	3473.6919663781077	305.9437376826555	5.783640828426918	0.2929481437215887	0.19699865119074955	0.16948989529914638	0.3405633097885304	0.23936693803636863	5.717896224610939E-4	3.3107048185028264E-4	5.481004345246762E-4	0.5002910942523814	0.13182843787192708	-125651.79764918593	-632.7794785592257	-449.6898678579056
254300000	-126748.52009920776	-1083.649286693217	-125664.87081251453	584.954800220771	1435.045199779229	3641.116462374878	374.86026258105574	6.045166765970385	0.2938960385977763	0.19293123132888065	0.17087637556618593	0.34229635450717233	0.23692346454682342	5.848662288634882E-4	3.402296881754966E-4	5.360625204272641E-4	0.4835973618784949	0.06863743475307439	-125664.87081251453	-632.7794785592257	-453.13676329824636
254400000	-126721.12515875483	-1080.7257292237218	-125640.39942953111	554.8747391515385	1465.1252608484615	3421.4259438096124	360.3160595937098	5.844158327343811	0.2909929968855121	0.19508335470406735	0.17039703220942795	0.34352661620100733	0.2480450822276553	6.27683062918474E-4	3.4885599550538924E-4	5.787580152835104E-4	0.5220416753088495	0.03961357663908272	-125640.39942953111	-632.7794785592257	-450.0403067834967
254500000	-126712.0740967004	-1077.5593227082447	-125634.51477399215	455.32102074561413	1564.678979254386	3084.984345370323	403.03116286634923	5.794967376773677	0.29009378839832745	0.19439706136014967	0.17131140094950303	0.34419774929203484	0.23970033307310978	6.338551946512785E-4	3.1529810987404334E-4	6.222588094583145E-4	0.4770211947941535	0.02139826968374444	-125634.51477399215	-632.7794785592257	-446.74137710319576
254600000	-126728.13127346801	-1083.4498408851427	-125644.68143258287	480.641277449763	1539.358722550237	3305.686788601384	436.57349943049786	5.77655740902533	0.2927277507465206	0.19441216333209912	0.172593751931837	0.3402663339895583	0.24630357733737707	6.011063817321221E-4	2.871551593101551E-4	5.73458204008331E-4	0.5080561183249799	-0.06260245112318688	-125644.68143258287	-632.7794785592257	-452.7645422072547
254700000	-126733.9605535885	-1091.1527451485692	-125642.80780843993	639.4621546630161	1380.537845336984	4003.9457200402003	416.4244100682545	5.771270169980445	0.2937172911076365	0.19410155938131918	0.17054081494470344	0.3416403345663562	0.23560267345279648	4.915558733670881E-4	2.743707691720625E-4	4.8821695132576006E-4	0.5579092578054546	-0.2488635462555778	-125642.80780843993	-632.7794785592257	-460.4973029517621
254800000	-126732.06811452805	-1081.468124942505	-125650.59998958555	509.257823887987	1510.742176112013	3417.415734931291	413.7905183093364	5.752323136458383	0.28904993840520243	0.19453764472048443	0.17297342193545306	0.3434389949388753	0.24851626918073608	5.752200683386905E-4	3.448312640356769E-4	5.653051538974603E-4	0.5296365814178617	-0.02617727060902742	-125650.59998958555	-632.7794785592257	-450.9368419304869
254900000	-126722.44584019319	-1074.722921502729	-125647.72291869046	581.5268933403821	1438.4731066596178	3285.2357001280616	385.8125760859273	5.839205080577789	0.2921812718733357	0.19393534824557151	0.17139281187314978	0.34249056800795846	0.23942057252609622	6.258640075205838E-4	3.4730945826379585E-4	5.991304131713537E-4	0.5103472783626722	-0.031562504748706775	-125647.72291869046	-632.7794785592257	-444.00161120878045
255000000	-126734.26469571178	-1078.9593874340874	-125655.30530827769	403.9660323002411	1616.033967699759	2926.4368796259996	361.2301704276887	5.675526425553012	0.2911765764533922	0.19608329673764893	0.1690862655646598	0.3436538612443146	0.24734806542517287	6.10080202748538E-4	3.2496166162210803E-4	6.629890759627211E-4	0.4867824725905394	0.13256421935513135	-125655.30530827769	-632.7794785592257	-448.437496686642
255100000	-126721.06281208439	-1080.6044651555912	-125640.4583469288	485.6024120652231	1534.3975879347768	3196.9284535687184	411.53762464913007	5.426880517880818	0.2911951341238907	0.19614578326058363	0.1712347013878984	0.34142438122764296	0.24290495135793683	5.705547477635216E-4	2.754846060997513E-4	5.931686063101497E-4	0.4612278111234036	-0.029061767180324487	-125640.4583469288	-632.7794785592257	-450.1858439728264
255200000	-126736.02780843509	-1091.9873344290863	-125644.040474006	663.3277583549269	1356.672241645073	3804.991787376457	410.7020786531932	5.93472315205564	0.29398604355207325	0.19331711214990005	0.17090095168522676	0.3417958926128159	0.24305031898505025	5.226527201308057E-4	2.568446288841757E-4	5.192544984604269E-4	0.4967996045810484	-0.03939591784409746	-125644.040474006	-632.7794785592257	-461.42264349323625
255300000	-126728.22492242667	-1079.9661549887837	-125648.25876743789	471.173940219775	1548.826059780225	3183.8282932878233	372.9513528592914	5.909642668651304	0.2920124127931048	0.19365274268149857	0.17254117919035536	0.3417936653350573	0.24263662942672398	5.746859243289043E-4	3.0325615113233425E-4	6.11808912273817E-4	0.464721418456468	0.004987229557191881	-125648.25876743789	-632.7794785592257	-449.51184184820715
255400000	-126744.94606075792	-1098.868348331896	-125646.07771242603	562.3994998641903	1457.6005001358099	4086.9188489437133	387.6891137666191	5.8671371367829686	0.2900597407175245	0.19422814555649684	0.1713611078945708	0.34435100583142364	0.2397450287939332	4.453764828793557E-4	1.9266297531366253E-4	4.7077003495170805E-4	0.43163845245909144	-0.020016047057213906	-125646.07771242603	-632.7794785592257	-467.8753497437134
255500000	-126748.65734437476	-1096.4920372875101	-125652.16530708726	603.5459193990646	1416.4540806009354	4044.2636027495837	441.63962121144556	6.043736632116629	0.29246822359237323	0.19352394799332362	0.17033964159964407	0.34366818681467465	0.24065731190583145	4.565357293787015E-4	2.0854814520847805E-4	4.937730925095019E-4	0.4751819979874413	0.006405736873396504	-125652.16530708726	-632.7794785592257	-465.43286216783383
255600000	-126750.03502217069	-1098.155085949479	-125651.87993622122	529.5533852593295	1490.4466147406706	3952.940241936351	381.20897070257223	5.707453933195059	0.28833235496555026	0.19623261575982662	0.17396571945056732	0.3414693098240714	0.24594381585940153	4.527182706992493E-4	1.9609281034457376E-4	5.059437284880485E-4	0.45720761976235497	0.002193012814940307	-125651.87993622122	-632.7794785592257	-467.2815899855941
255700000	-126731.52266522357	-1090.00524701855	-125641.51741820503	444.91015399915256	1575.0898460008475	3402.7032890938203	517.8597716208443	5.710117800309975	0.2934979838279973	0.19371560138230165	0.16983305117361303	0.34295336361610357	0.24854904648709097	5.166500042626887E-4	1.8829260416397648E-4	5.827728396419722E-4	0.3705206529919611	0.09694777392971184	-125641.51741820503	-632.7794785592257	-459.2370946168242
255800000	-126768.69048135664	-1118.4994057138301	-125650.19107564281	982.3153717483242	1037.6846282516758	5727.284740623157	608.2167808047993	5.89791372991588	0.2917842309974392	0.1969084750405242	0.17187627298905978	0.33943102097299227	0.24368914336918607	3.3503794324056367E-4	1.334139620010646E-4	3.4654490154217556E-4	0.3781349111357546	0.09182622990094605	-125650.19107564281	-632.7794785592257	-485.27742197891763
255900000	-126724.07778464533	-1086.947849837319	-125637.129934808	496.5430922603159	1523.456907739684	3480.5241758947395	428.99061775131884	5.629783146790701	0.2941129617787982	0.19509926014042347	0.17244106376669013	0.3383467143141035	0.23465497458956353	4.6496159085398483E-4	1.8126317722978532E-4	5.458063995956098E-4	0.40372745328947773	0.01021137101469715	-125637.129934808	-632.7794785592257	-456.11064578153173
256000000	-126740.33061812937	-1088.4244704051189	-125651.90614772425	462.1596256274403	1557.8403743725598	3333.4648072225627	528.3638296629146	5.910605603871972	0.2896102854808198	0.19415898289379935	0.1680329234700515	0.34819780815534485	0.24108753043573636	4.8860475828255E-4	2.0132683706004903E-4	5.75464737942865E-4	0.44162536496794136	0.03598813455826974	-125651.90614772425	-632.7794785592257	-457.4669811635412
256100000	-126727.43335975695	-1079.508389920924	-125647.92496983602	414.1334129716913	1605.8665870283087	2987.3390112492066	436.8774459936564	5.870106273150656	0.2940068464529917	0.19228774159659856	0.16889470219157615	0.344810709758849	0.2320020286164509	5.937896231637928E-4	2.637435675392054E-4	6.628367931562706E-4	0.44248032779688706	-0.10671078692404	-125647.92496983602	-632.7794785592257	-448.86188747121196
256200000	-126769.11357408398	-1114.497167002176	-125654.6164070818	713.6749414088702	1306.3250585911298	5129.251593666976	632.3557025628651	5.657750398635183	0.29265693909531615	0.1931146931977799	0.17197414161248578	0.3422542260944336	0.2443857246850875	3.6194352389534647E-4	1.2989369219305156E-4	3.76708747347477E-4	0.40740932082205084	-0.02157529665863444	-125654.6164070818	-632.7794785592257	-481.838680836674
256300000	-126753.62285948645	-1093.1952842353908	-125660.42757525106	475.7663914292709	1544.233608570729	3594.840188445842	502.59986890445515	5.811951421501933	0.2888561225289171	0.1956850003385137	0.17318313751976747	0.3422757396128173	0.24102104256800705	4.5243301101060846E-4	2.06556210028717E-4	5.513152195669403E-4	0.44928770741672686	-0.014331522772183391	-125660.42757525106	-632.7794785592257	-462.0255146634565
256400000	-126762.45156493555	-1101.099225596205	-125661.35233933934	543.5444036703801	1476.4555963296198	3908.8241714767973	599.0051255311243	5.72386495629342	0.2914459001211014	0.19198937673291613	0.17348309682855512	0.34308162631744266	0.24232558578806584	4.6583514564108096E-4	2.0707543708669757E-4	5.046572750674052E-4	0.4115000601208907	-0.058966314527889016	-125661.35233933934	-632.7794785592257	-469.8957743447374
256500000	-126725.4502582648	-1084.4641732786147	-125640.98608498619	469.7079362001351	1550.292063799865	3265.3517051351137	352.7031080307907	5.7450588114809005	0.2903482286372535	0.19570705001352498	0.17369168667946727	0.3402530346697693	0.24177269885340316	5.506487943892394E-4	2.696741950227816E-4	6.045754775727028E-4	0.472494095453772	0.037696780736714404	-125640.98608498619	-632.7794785592257	-454.13998699482534
256600000	-126742.89435160025	-1070.751798151782	-125672.14255344846	383.0527522851677	1636.9472477148324	2676.999902035253	354.0064991764419	5.674693188874953	0.291585921351108	0.19485401769470456	0.17159845082987954	0.34196161012432286	0.2524733580773007	6.456017748669551E-4	2.705153529790227E-4	7.162258012563151E-4	0.3979521424613982	-0.0626893409246712	-125672.14255344846	-632.7794785592257	-439.9637327933004
256700000	-126744.27848428368	-1091.3914164493697	-125652.88706783431	390.2997472382817	1629.7002527617183	3275.1173583224904	416.3995178873716	5.628787504445218	0.28825352776228064	0.1954514262421361	0.17292135667675165	0.34337368931884665	0.24339059117785866	5.311725732150631E-4	2.58856261597803E-4	6.079790415584887E-4	0.4612327235154693	0.04487967437255049	-125652.88706783431	-632.7794785592257	-460.9104104752606
