# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 05 15:49:24 BST 2021 [seed=1620226059811]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2300000	-137037.25688866214	-439.665458449939	-136597.5914302122	267.2996064638666	2350.3995766788144	359.52146418899264	5.464249486966576E-4	5.464249486966573E-4	-136597.5914302122	0.0	-442.07144735806895
2310000	-137020.3017014415	-438.7988695025878	-136581.5028319389	251.71219859831777	2251.384793918883	255.74947024412813	5.804751245934906E-4	5.804751245934904E-4	-136581.5028319389	0.0	-441.499636346962
2320000	-137048.83878229282	-446.570882410098	-136602.26789988272	294.64952200815395	2601.5275561442713	387.7980772570691	4.949798198014359E-4	4.94979819801436E-4	-136602.26789988272	0.0	-448.7504384526979
2330000	-137025.47918416027	-426.27752940158376	-136599.20165475868	207.64290077400298	1844.6945111688524	272.46997227926363	7.032348362537186E-4	7.032348362537185E-4	-136599.20165475868	0.0	-427.78735707370913
2340000	-137031.46988877526	-436.168628274871	-136595.3012605004	256.58985864873637	2258.3910712847087	316.49312860302626	5.702185632945731E-4	5.70218563294573E-4	-136595.3012605004	0.0	-438.6822890677841
2350000	-137027.37731230026	-432.8269426417489	-136594.5503696585	227.83649434391654	2037.4538213391186	357.9293526592919	6.414474974255822E-4	6.41447497425582E-4	-136594.5503696585	0.0	-434.819876613264
2360000	-137029.8509043007	-436.86863083247397	-136592.98227346822	249.69568348408364	2232.8706236556786	327.97745937743883	5.847638789600155E-4	5.847638789600156E-4	-136592.98227346822	0.0	-439.30666142261566
2370000	-137043.53896426034	-438.96162477812794	-136604.5773394822	256.9898278153503	2284.788596921755	297.41366214162065	5.683014046137133E-4	5.683014046137135E-4	-136604.5773394822	0.0	-441.54115557478013
2380000	-137037.71915668194	-435.63009041499396	-136602.08906626696	239.31442210798411	2145.424908144633	300.5372842207587	6.032205836822035E-4	6.032205836822033E-4	-136602.08906626696	0.0	-438.0742989071671
2390000	-137038.9939809442	-429.59043774509615	-136609.4035431991	219.26023758265413	1958.0511770922685	298.21394040702575	6.681148955611094E-4	6.681148955611091E-4	-136609.4035431991	0.0	-431.4864720064446
2400000	-137035.79440976985	-437.49645733996005	-136598.2979524299	257.2955705879325	2250.117589353675	375.39002691729036	5.70675306842148E-4	5.706753068421485E-4	-136598.2979524299	0.0	-439.8385202058308
2410000	-137043.98229589843	-446.98721550108826	-136596.99508039735	283.0422849286639	2544.0839124669546	312.60378328222004	5.23134380946891E-4	5.231343809468912E-4	-136596.99508039735	0.0	-449.49759274496
2420000	-137028.0111720838	-436.83074571427903	-136591.1804263695	249.2235523888177	2228.1387050699805	301.46652100684054	5.96367868164836E-4	5.963678681648361E-4	-136591.1804263695	0.0	-439.30598962457793
2430000	-137040.03675337558	-448.11145031741296	-136591.92530305817	293.78127448932406	2607.3329143621654	283.5255395805649	5.007134596491087E-4	5.007134596491089E-4	-136591.92530305817	0.0	-450.63409179738227
2440000	-137025.9964591539	-440.01423073613824	-136585.98222841776	254.22494551867982	2310.544831814226	352.2161211949796	5.702517179962724E-4	5.70251717996272E-4	-136585.98222841776	0.0	-442.4208810029631
2450000	-137042.76281717804	-446.2930851788696	-136596.46973199918	280.09528392989466	2524.327885356967	409.6411682759915	5.251818033274804E-4	5.251818033274804E-4	-136596.46973199918	0.0	-448.5384082961763
2460000	-137055.82745077903	-460.3435176693575	-136595.48393310967	341.3083116841066	3067.714949860262	516.3451195570916	4.324826539062768E-4	4.32482653906277E-4	-136595.48393310967	0.0	-461.69762779822224
2470000	-137039.47611121708	-440.25043202391714	-136599.22567919316	254.67587333527007	2306.226849270477	375.07919482156757	5.734265134536087E-4	5.734265134536086E-4	-136599.22567919316	0.0	-442.58725659619444
2480000	-137038.051211891	-446.7854664710061	-136591.26574541998	287.5594146997208	2567.9708645775445	397.79177202604757	5.088566134072628E-4	5.088566134072627E-4	-136591.26574541998	0.0	-449.00630071425087
2490000	-137066.5530432642	-472.4511207196655	-136594.10192254453	428.912475852732	3780.51590086847	465.42322518885624	3.4501935475368244E-4	3.4501935475368266E-4	-136594.10192254453	0.0	-472.49872215881936
2500000	-137044.6602758658	-449.85730492274587	-136594.80297094307	302.3283480557877	2688.4991670291834	340.2663114678395	4.909012034135762E-4	4.909012034135762E-4	-136594.80297094307	0.0	-452.144344793581
2510000	-137055.95497063876	-452.21803177336477	-136603.7369388654	306.02844822880024	2774.0830828998623	384.40274397496665	4.81177697205141E-4	4.811776972051408E-4	-136603.7369388654	0.0	-454.32091732863387
2520000	-137005.56859064256	-413.129301304961	-136592.4392893376	160.84897184975884	1434.7055792940464	218.93949336496874	9.02228553019482E-4	9.022285530194819E-4	-136592.4392893376	0.0	-409.8286600599848
2530000	-137023.97599191617	-425.2422061692283	-136598.73378574694	197.04537421366229	1766.4909975146147	282.9231922412227	7.508275240770321E-4	7.508275240770326E-4	-136598.73378574694	0.0	-425.87184783135626
2540000	-137052.53375168878	-448.5372740452651	-136603.99647764352	291.5164319198131	2599.493814940749	336.4823251437084	5.077640396786606E-4	5.077640396786604E-4	-136603.99647764352	0.0	-450.920936444694
2550000	-137043.34597436685	-445.24947692910723	-136598.09649743774	292.9406473089135	2558.63531280002	295.9000386763288	5.153801799688955E-4	5.153801799688954E-4	-136598.09649743774	0.0	-447.79093048081586
2560000	-137032.5505826447	-440.6083639400697	-136591.94221870464	268.2996731790909	2392.7475415092863	344.9498192050772	5.436598351788173E-4	5.436598351788174E-4	-136591.94221870464	0.0	-443.05435693947044
2570000	-137039.03532507148	-434.305035111121	-136604.73028996037	239.97724275438972	2133.675060415815	282.858848282303	6.074857560120803E-4	6.074857560120804E-4	-136604.73028996037	0.0	-436.78625833878255
2580000	-137048.91876968666	-446.53209511818494	-136602.38667456846	294.8825858195503	2577.1647724415884	347.2565095109776	5.117166239234048E-4	5.117166239234049E-4	-136602.38667456846	0.0	-448.90015238541463
2590000	-137026.81929290266	-434.76727969373604	-136592.05201320892	233.28467629509038	2073.0423700364368	231.81074126254313	6.367251996451999E-4	6.367251996452001E-4	-136592.05201320892	0.0	-437.2366972515081
2600000	-137031.41398357312	-441.1193324649155	-136590.2946511082	262.24797150507595	2344.2927684796605	323.39419546130364	5.529274158986935E-4	5.529274158986935E-4	-136590.2946511082	0.0	-443.6314338169937
2610000	-137032.94293799193	-427.3077942516566	-136605.63514374028	221.76185293227311	1946.9671163046658	274.83080957677737	6.529225592735523E-4	6.529225592735521E-4	-136605.63514374028	0.0	-429.4533877596298
2620000	-137080.40566514662	-471.9982901011407	-136608.40737504547	414.5661938227915	3704.554641724396	446.92269338401036	3.5379437078351966E-4	3.5379437078351966E-4	-136608.40737504547	0.0	-472.2624738588933
2630000	-137078.32045292523	-484.0358385464427	-136594.2846143788	487.70859425904706	4329.987806421953	739.5393862592852	2.996141266849898E-4	2.9961412668498994E-4	-136594.2846143788	0.0	-482.58655856603394
2640000	-137053.4335003862	-452.99885502532635	-136600.43464536086	320.10354746223663	2827.3191693678536	368.08805151072073	4.5728796615771087E-4	4.572879661577111E-4	-136600.43464536086	0.0	-454.9521586231813
2650000	-137057.79030001973	-446.0331003653123	-136611.7571996544	287.95143949169807	2557.920953887951	380.29139502335596	5.033037708439798E-4	5.033037708439799E-4	-136611.7571996544	0.0	-448.27453752534814
2660000	-137070.91086463453	-460.6688857290233	-136610.2419789055	368.2579175111725	3196.5958858287545	392.81457325743213	4.0654632793303384E-4	4.065463279330339E-4	-136610.2419789055	0.0	-461.958002089567
2670000	-137035.34215268766	-442.9350835239199	-136592.40706916375	272.05057795299615	2434.0248676847077	302.7244099664685	5.408029507747652E-4	5.408029507747653E-4	-136592.40706916375	0.0	-445.50943322340464
2680000	-137036.09746354338	-441.57259065282335	-136594.52487289056	269.71837091113974	2388.273813692577	361.51598300680945	5.484625603843777E-4	5.484625603843779E-4	-136594.52487289056	0.0	-443.9735680519246
2690000	-137018.98745392333	-429.22985744743085	-136589.7575964759	210.258280926185	1880.3796877836608	338.67855466537725	6.969318776899303E-4	6.969318776899301E-4	-136589.7575964759	0.0	-430.6167590109153
2700000	-137050.00256090355	-451.18171372039365	-136598.82084718315	305.26290391411584	2737.6508501418325	350.8108563952377	4.767673150048169E-4	4.7676731500481706E-4	-136598.82084718315	0.0	-453.3447170440309
2710000	-137022.91130027967	-426.67311168071154	-136596.23818859895	211.14098874691553	1863.0300863464036	294.88517984030074	6.995535372371547E-4	6.995535372371545E-4	-136596.23818859895	0.0	-428.15961443478244
2720000	-137049.6602269013	-453.06144147117203	-136596.59878543013	318.73368289970557	2844.952420077505	404.33144613622727	4.5761340945148937E-4	4.5761340945148937E-4	-136596.59878543013	0.0	-454.92384425144854
2730000	-137041.834830629	-449.58730988187233	-136592.24752074713	305.1130786867659	2710.2644134117418	403.329785231016	4.7673989812049985E-4	4.7673989812049985E-4	-136592.24752074713	0.0	-451.61060504133803
2740000	-137020.86239716277	-430.51244434843704	-136590.34995281434	227.01234674081127	2020.5355824960232	257.6147099769776	6.393606377952864E-4	6.393606377952863E-4	-136590.34995281434	0.0	-432.8531149113018
2750000	-137035.37816073635	-439.82589883737796	-136595.55226189896	268.06684863191265	2338.7421618122717	316.33455247570134	5.54730886020266E-4	5.547308860202664E-4	-136595.55226189896	0.0	-442.35938124810815
2760000	-137032.8680135869	-439.3171355605495	-136593.55087802635	269.4157524500574	2377.80768148969	313.19413158796704	5.391487082060314E-4	5.391487082060314E-4	-136593.55087802635	0.0	-441.85582664564777
2770000	-137047.92842687995	-433.62371582813046	-136614.3047110518	239.27074556062416	2117.4312931598547	285.3202134214845	6.128627259757671E-4	6.128627259757672E-4	-136614.3047110518	0.0	-436.0639194456297
2780000	-137036.1992420063	-435.68212947680365	-136600.5171125295	249.0256513730286	2208.9019556483468	317.9017729263405	5.846565367750749E-4	5.84656536775075E-4	-136600.5171125295	0.0	-438.151735093618
2790000	-137033.8113732036	-444.1442620110638	-136589.66711119254	290.7706295766261	2531.2159104126968	372.7610730011804	5.039521980971548E-4	5.039521980971545E-4	-136589.66711119254	0.0	-446.4087061873869
2800000	-137038.59089074584	-441.89069743394333	-136596.7001933119	266.3710534909953	2352.6213937355974	407.9134693362701	5.507185666913061E-4	5.50718566691306E-4	-136596.7001933119	0.0	-444.1710183888595
2810000	-137041.5768147243	-444.87703751262916	-136596.69977721167	304.9739363891088	2623.232430830794	353.20757545645444	4.928838435113747E-4	4.928838435113747E-4	-136596.69977721167	0.0	-447.1382706682345
2820000	-137052.2460520536	-461.12677179662876	-136591.11928025697	359.7269046520847	3180.4777236719233	424.15713437052244	4.09820576449133E-4	4.098205764491331E-4	-136591.11928025697	0.0	-462.38555610954035
2830000	-137034.82156125637	-435.03179225987043	-136599.7897689965	241.75995467154553	2138.7662155262988	265.9977165550152	6.115603819922596E-4	6.115603819922596E-4	-136599.7897689965	0.0	-437.5502223427251
2840000	-137036.13969496978	-433.22639041729366	-136602.9133045525	242.1609874068452	2132.00624047444	321.3409476952032	6.156158699723512E-4	6.156158699723516E-4	-136602.9133045525	0.0	-435.5300174346452
2850000	-137036.00922013374	-441.1453980734495	-136594.8638220603	273.1262823902272	2394.6168640422875	282.5837217248218	5.348386644827156E-4	5.348386644827155E-4	-136594.8638220603	0.0	-443.7813317407192
2860000	-137048.5724963871	-438.5074318842057	-136610.06506450288	258.4506393645961	2293.605640758084	349.0167784394031	5.614705657260613E-4	5.614705657260613E-4	-136610.06506450288	0.0	-440.937135032269
2870000	-137050.4613342418	-456.1640940500303	-136594.29724019175	333.9529216714962	2984.4312183724146	452.22090073713196	4.3888978339519575E-4	4.388897833951957E-4	-136594.29724019175	0.0	-457.7240510982102
2880000	-137045.09550607612	-448.16514058364544	-136596.93036549247	296.4220341723669	2622.422293606121	343.60113938064893	4.987183185301424E-4	4.987183185301426E-4	-136596.93036549247	0.0	-450.48557037358466
2890000	-137028.7059279807	-429.7784871244266	-136598.9274408563	224.4400261381398	1978.4454738421994	318.694295983162	6.616360740075996E-4	6.616360740075998E-4	-136598.9274408563	0.0	-431.6825259887057
2900000	-137047.96988245213	-440.1659911326487	-136607.8038913195	262.50527180588716	2328.2811868685167	392.57723882369436	5.549690304277198E-4	5.5496903042772E-4	-136607.8038913195	0.0	-442.48342510357617
2910000	-137042.32218640973	-439.1367199771004	-136603.18546643262	251.60947805935947	2220.4529616247983	406.9533485660368	5.794843922236491E-4	5.79484392223649E-4	-136603.18546643262	0.0	-441.375956790447
2920000	-137098.1456463271	-500.62290762362954	-136597.52273870347	601.604071309726	5348.29272314266	946.4193380837479	2.4350847322666372E-4	2.4350847322666372E-4	-136597.52273870347	0.0	-497.364770917444
2930000	-137035.0047458953	-445.50463508223464	-136589.50011081307	296.01284656461115	2615.619233463127	353.6964609717961	4.951503325544297E-4	4.951503325544303E-4	-136589.50011081307	0.0	-447.7771735296345
2940000	-137031.09618126403	-441.8854905908197	-136589.2106906732	269.99589840309125	2381.572575342049	387.95902494436297	5.499073586493654E-4	5.499073586493657E-4	-136589.2106906732	0.0	-444.21599227223714
2950000	-137037.94902561573	-431.8834457657351	-136606.06557985	226.6937783056799	2036.6920675475735	280.10678770184916	6.478379672004188E-4	6.478379672004189E-4	-136606.06557985	0.0	-434.061063298101
2960000	-137032.02481156331	-434.2338721622502	-136597.79093940108	245.84835279559525	2172.7155084742617	289.21437028446474	6.007455584620657E-4	6.007455584620661E-4	-136597.79093940108	0.0	-436.7293502370099
2970000	-137031.75853260525	-431.1401136342387	-136600.61841897102	232.22853888353353	2081.9718244423084	264.5749606752248	6.320105471353902E-4	6.320105471353901E-4	-136600.61841897102	0.0	-433.51710436459183
2980000	-137074.0206409437	-480.13803416497933	-136593.8826067787	456.1451504824117	4067.1499419345155	660.9316434021807	3.1836181673399806E-4	3.183618167339978E-4	-136593.8826067787	0.0	-479.25297318582307
2990000	-137029.17788693024	-427.9184260860827	-136601.25946084416	212.53147870777107	1899.0558328215413	222.69151358480926	6.891279625677758E-4	6.891279625677754E-4	-136601.25946084416	0.0	-429.8362109598424
3000000	-137030.0286774066	-429.31764658517574	-136600.71103082143	218.74518099622043	1961.7904553812273	278.8943778904948	6.775317541092937E-4	6.77531754109293E-4	-136600.71103082143	0.0	-431.16499787236256
3010000	-137024.74050154065	-428.6860464445704	-136596.05445509608	225.94822970410775	1972.0649717123943	297.7526326840414	6.509793007521841E-4	6.509793007521839E-4	-136596.05445509608	0.0	-430.7713442741977
3020000	-137046.87228648353	-439.1518371115987	-136607.72044937193	264.9398179080656	2319.046865320592	341.95141487644975	5.536832534183612E-4	5.536832534183611E-4	-136607.72044937193	0.0	-441.60789196737693
3030000	-137040.22442792685	-451.0926132910761	-136589.13181463577	309.0393666483407	2740.999447483394	457.5863022443201	4.7583925703155954E-4	4.7583925703156E-4	-136589.13181463577	0.0	-452.98305883425513
3040000	-137029.88418063274	-426.5048515632991	-136603.37932906943	218.92084739152253	1931.829739441879	270.4642513103396	6.742492114021601E-4	6.742492114021606E-4	-136603.37932906943	0.0	-428.42422014363234
3050000	-137025.03908261584	-434.38539400836333	-136590.65368860748	234.80614421258105	2100.6907931972555	238.542624005521	6.202215427908426E-4	6.202215427908428E-4	-136590.65368860748	0.0	-436.95569458217386
3060000	-137063.02511639582	-467.034618589817	-136595.990497806	380.2535323732999	3429.176544398772	445.98640075155413	3.861635565611297E-4	3.8616355656112967E-4	-136595.990497806	0.0	-467.88361295868685
3070000	-137031.38581656406	-435.52324127020455	-136595.86257529384	240.3138924529549	2156.11919557381	332.55148117373454	6.064948915146942E-4	6.064948915146938E-4	-136595.86257529384	0.0	-437.8482647919046
3080000	-137027.63935797097	-432.2029953052242	-136595.43636266576	229.68030927435717	2041.6029624638088	258.8549913021243	6.386247071200608E-4	6.386247071200608E-4	-136595.43636266576	0.0	-434.5454121826236
3090000	-137069.615528708	-474.7894341564798	-136594.82609455154	431.8327932744853	3752.572056097387	694.4557261582482	3.396440921724942E-4	3.396440921724939E-4	-136594.82609455154	0.0	-474.32522718642446
3100000	-137047.49873132334	-449.59363807970175	-136597.90509324364	308.23247898659486	2712.959244514697	419.03132914927727	4.812713012094914E-4	4.812713012094921E-4	-136597.90509324364	0.0	-451.6109125282352
3110000	-137036.43848902645	-435.32821021983807	-136601.11027880662	249.34836899085522	2187.9118314267234	263.1006814408637	5.914758805485666E-4	5.914758805485667E-4	-136601.11027880662	0.0	-437.9610628471576
3120000	-137029.42394774852	-423.681699545425	-136605.7422482031	192.7875414686767	1729.3763663521481	270.83365508965164	7.558657090398741E-4	7.55865709039874E-4	-136605.7422482031	0.0	-424.2525620627136
3130000	-137046.99325167976	-445.68647998302697	-136601.30677169672	287.5892886099116	2564.847316468209	340.0393770865056	5.072789391105246E-4	5.072789391105246E-4	-136601.30677169672	0.0	-448.0575659437579
3140000	-137021.3138325185	-435.2994377781672	-136586.01439474034	248.25441985865106	2186.094344391338	292.36791905821724	5.856309526143398E-4	5.856309526143396E-4	-136586.01439474034	0.0	-437.8493483718152
3150000	-137022.0845288105	-422.96670803264635	-136599.11782077784	199.5764518537195	1762.974871982282	272.25090731700135	7.392970975459634E-4	7.392970975459629E-4	-136599.11782077784	0.0	-423.8597162199829
3160000	-137050.61009022477	-454.69440437009814	-136595.91568585468	316.2850383639726	2842.3774796501207	475.31428761686374	4.627140562715369E-4	4.627140562715368E-4	-136595.91568585468	0.0	-456.4408881668651
3170000	-137049.09538837284	-452.28308475484954	-136596.81230361797	327.3646131033425	2869.5140148690048	413.2820956183759	4.5741932721522516E-4	4.5741932721522543E-4	-136596.81230361797	0.0	-454.12179714492356
3180000	-137038.88115833458	-443.02388437547097	-136595.85727395912	271.19911112669695	2444.7675697348513	371.27199018029125	5.401245893287245E-4	5.401245893287242E-4	-136595.85727395912	0.0	-445.3934751062746
3190000	-137042.95666146453	-437.2867053318041	-136605.6699561327	251.44582833843742	2192.9627202915754	259.3233391145502	5.916244666489233E-4	5.916244666489233E-4	-136605.6699561327	0.0	-439.9334016627363
3200000	-137047.37315246082	-450.078822454095	-136597.29433000673	310.9654458105936	2742.5217258051753	376.8471177051648	4.799652841052226E-4	4.799652841052229E-4	-136597.29433000673	0.0	-452.1931416394707
3210000	-137050.24274009236	-453.00569238657323	-136597.2370477058	318.1009478593961	2809.7992313164204	343.2178280235723	4.6009027259633816E-4	4.6009027259633805E-4	-136597.2370477058	0.0	-455.05454095853446
3220000	-137043.67305481376	-446.40217379694866	-136597.2708810168	282.7437392317506	2566.8247730199955	343.1411964907546	5.103224726915152E-4	5.103224726915151E-4	-136597.2708810168	0.0	-448.77671831301717
3230000	-137026.59006387004	-432.2034474718535	-136594.38661639817	235.65068260224209	2082.6376254805286	277.5367984624073	6.266375607920194E-4	6.266375607920197E-4	-136594.38661639817	0.0	-434.5752299929508
3240000	-137038.5845870881	-438.00434811988964	-136600.5802389682	262.22863172297565	2271.489520418807	264.5034003525393	5.678066081694401E-4	5.678066081694404E-4	-136600.5802389682	0.0	-440.70204208694526
3250000	-137049.305417454	-456.1169542236537	-136593.18846323033	319.5888813588199	2879.527804505268	498.98285260530605	4.614604744845504E-4	4.6146047448455057E-4	-136593.18846323033	0.0	-457.80382195185547
3260000	-137049.56317561714	-454.6853915209766	-136594.87778409617	327.8338699853155	2890.5941043861553	372.0958093453139	4.5785672096472296E-4	4.578567209647231E-4	-136594.87778409617	0.0	-456.63312279306365
3270000	-137053.26358225645	-451.2062857081813	-136602.05729654827	303.8561473475704	2716.445914936209	341.62569158862027	4.7765313748547974E-4	4.7765313748547903E-4	-136602.05729654827	0.0	-453.4022684525132
3280000	-137050.3836521787	-460.2171500364863	-136590.1665021422	336.05037182068537	3010.3261424930784	349.7031937295437	4.332663059500736E-4	4.3326630595007373E-4	-136590.1665021422	0.0	-461.97012933213347
3290000	-137023.64802108228	-436.38299879634144	-136587.26502228592	250.41906086485085	2224.534752225701	336.9904541234099	5.92070598193483E-4	5.920705981934827E-4	-136587.26502228592	0.0	-438.7658492695872
3300000	-137026.75805890132	-435.9813124694881	-136590.77674643183	245.6820503073203	2205.3636300844687	330.57944305858973	5.831286292864956E-4	5.831286292864949E-4	-136590.77674643183	0.0	-438.4169920015919
3310000	-137067.73281393008	-455.38156321294764	-136612.35125071713	333.7952222409602	2970.519281890302	393.92882783110144	4.4169560284761604E-4	4.416956028476158E-4	-136612.35125071713	0.0	-457.1103026766341
3320000	-137041.00895454836	-450.9480357327625	-136590.0609188156	312.4891118458242	2768.3300537276277	380.3240245658393	4.7223827613254694E-4	4.72238276132547E-4	-136590.0609188156	0.0	-452.99606970098466
3330000	-137037.43968393005	-435.10392818077696	-136602.33575574926	238.39216050683402	2109.7473994231664	370.03141694607825	6.168176854278932E-4	6.168176854278932E-4	-136602.33575574926	0.0	-437.2585119525528
3340000	-137032.21572721575	-443.13379349124085	-136589.08193372452	281.2545011340366	2498.8237377283776	345.31764085715014	5.178884476506357E-4	5.178884476506353E-4	-136589.08193372452	0.0	-445.5291730487126
3350000	-137026.9091655214	-436.3775012754695	-136590.53166424594	251.9813904977472	2238.811392300303	295.15525134690546	5.877885955146518E-4	5.877885955146518E-4	-136590.53166424594	0.0	-438.910002723035
3360000	-137040.80651954113	-441.8201792988073	-136598.98634024232	264.0377077822404	2360.8528272801213	428.8711276502844	5.530365131526067E-4	5.530365131526064E-4	-136598.98634024232	0.0	-444.0499636449217
3370000	-137024.05065778305	-430.4090527048002	-136593.64160507824	218.70688445928042	1951.0811681995197	342.96321606130505	6.721514865568075E-4	6.721514865568072E-4	-136593.64160507824	0.0	-432.1167820605585
3380000	-137044.63690234645	-445.0900041476083	-136599.54689819884	274.7737242421912	2461.8076561958374	443.1741482910382	5.361985781866071E-4	5.361985781866067E-4	-136599.54689819884	0.0	-447.27791922011266
3390000	-137067.84111769148	-459.2726187287868	-136608.5684989627	318.57658754224167	2843.5108974297914	618.1690901845311	4.6483052570323225E-4	4.6483052570323225E-4	-136608.5684989627	0.0	-460.77456657121246
3400000	-137024.18186916155	-428.6904072466462	-136595.4914619149	219.17049877043212	1945.3651311502892	315.8945281979151	6.641128166697785E-4	6.641128166697788E-4	-136595.4914619149	0.0	-430.575313952655
3410000	-137045.67464490392	-443.710057674585	-136601.96458722933	272.82805688742417	2456.8793947268846	294.2338440700817	5.429696070734444E-4	5.429696070734443E-4	-136601.96458722933	0.0	-446.3146133529427
3420000	-137039.8500563109	-437.8957660950577	-136601.95429021586	247.09782147470523	2232.1588955867624	282.37142372778237	5.854712960199505E-4	5.854712960199503E-4	-136601.95429021586	0.0	-440.48103398202915
3430000	-137030.0079593624	-433.2610312088343	-136596.7469281536	235.40551332390174	2107.670465300989	294.8079576721496	6.203175852987439E-4	6.20317585298744E-4	-136596.7469281536	0.0	-435.61888075408217
3440000	-137014.57376694333	-419.2611382534374	-136595.3126286899	184.6927069061984	1636.954856777798	224.93958849933716	7.994649425475258E-4	7.99464942547526E-4	-136595.3126286899	0.0	-419.0250703436024
3450000	-137034.36861542234	-428.9941098537011	-136605.37450556864	217.49518616223762	1942.6478359984883	276.68826164167695	6.70381348516796E-4	6.703813485167958E-4	-136605.37450556864	0.0	-430.9380367757335
3460000	-137065.04483115286	-460.5543175050228	-136604.49051364785	343.82786334059745	3094.6441247393127	472.6495763850445	4.3131274749400397E-4	4.3131274749400375E-4	-136604.49051364785	0.0	-461.9830318878073
3470000	-137035.98091550366	-441.79479549840886	-136594.18612000527	268.6087703250365	2371.707049834866	401.1885353270349	5.485550748998114E-4	5.485550748998113E-4	-136594.18612000527	0.0	-444.0916614670282
3480000	-137043.16751448557	-446.81848845687387	-136596.3490260287	281.0367435675378	2522.897905601252	432.98156186155467	5.145160734613627E-4	5.145160734613623E-4	-136596.3490260287	0.0	-448.97623969872546
3490000	-137068.21111870333	-472.28819396541587	-136595.9229247379	414.3624881736872	3682.205430943856	575.7346269243604	3.5647355948120973E-4	3.5647355948120973E-4	-136595.9229247379	0.0	-472.3513248078058
3500000	-137030.39248603446	-433.6086326129452	-136596.7838534215	238.96738502708033	2111.5918624514443	285.5774051719969	6.195286228769175E-4	6.195286228769173E-4	-136596.7838534215	0.0	-436.0038098679663
3510000	-137032.5609416719	-443.84934577713085	-136588.71159589477	272.831831740985	2459.26549630427	372.6174370240218	5.28933283455003E-4	5.289332834550029E-4	-136588.71159589477	0.0	-446.19800503329105
3520000	-137043.04848575173	-445.507169301386	-136597.54131645034	273.16026064766595	2436.0920976341786	272.6481312040198	5.40884302490674E-4	5.40884302490674E-4	-136597.54131645034	0.0	-448.1862342759488
3530000	-137021.30940386275	-431.7010449188862	-136589.60835894386	231.87979935855324	2052.473481683847	324.83123127670535	6.308528962588873E-4	6.308528962588871E-4	-136589.60835894386	0.0	-433.88228145691176
3540000	-137047.78813852038	-441.05115457602255	-136606.73698394437	275.2874878045803	2428.363993724713	332.57862312873596	5.266922765012694E-4	5.266922765012691E-4	-136606.73698394437	0.0	-443.50851762337834
3550000	-137037.11523316114	-446.53199090990404	-136590.58324225125	304.3072746974967	2650.943598906585	414.5157411383427	4.830023388882213E-4	4.830023388882213E-4	-136590.58324225125	0.0	-448.57184746889055
3560000	-137062.70833654294	-463.42724177926533	-136599.2810947637	379.2323559346635	3309.861525530886	405.7958431352952	3.893564391781136E-4	3.893564391781138E-4	-136599.2810947637	0.0	-464.42247575265
3570000	-137034.31736700932	-434.1108268786188	-136600.20654013072	246.38586824311642	2162.760636351406	347.37765793594224	5.945465503507714E-4	5.945465503507712E-4	-136600.20654013072	0.0	-436.4525964204604
3580000	-137038.95805739608	-450.93346613327935	-136588.0245912628	305.744497842079	2733.7901450321615	419.80394302753615	4.7771181640059797E-4	4.7771181640059797E-4	-136588.0245912628	0.0	-452.9238010976699
3590000	-137041.4020135772	-428.01547354842313	-136613.3865400288	216.93122493333138	1945.6191437502614	288.15650026689553	6.743375933595686E-4	6.743375933595688E-4	-136613.3865400288	0.0	-429.87037979482204
3600000	-137044.5568488658	-444.0031469346918	-136600.5537019311	277.9028766160034	2459.6492447553687	388.7936911920344	5.246261942851862E-4	5.246261942851861E-4	-136600.5537019311	0.0	-446.299308426544
3610000	-137045.10379867308	-444.0601718083136	-136601.04362686476	273.81819374387504	2461.2744782027703	306.7478371267244	5.336895187120971E-4	5.336895187120974E-4	-136601.04362686476	0.0	-446.61224602445844
3620000	-137049.17219762816	-452.30055795536816	-136596.87163967278	306.5760446349169	2758.269937475243	402.92383118829196	4.7892959901659664E-4	4.789295990165965E-4	-136596.87163967278	0.0	-454.3406621597551
3630000	-137051.95018318808	-455.2465554493897	-136596.7036277387	329.2663830831131	2923.953072903543	386.44693041008003	4.441214040146536E-4	4.441214040146536E-4	-136596.7036277387	0.0	-457.0204488832939
3640000	-137039.8261317721	-439.2948598524319	-136600.53127191967	259.4582469626222	2309.4235226564087	280.2133897257269	5.618540904193543E-4	5.618540904193547E-4	-136600.53127191967	0.0	-441.9436842991428
3650000	-137042.30404882578	-445.27278523148846	-136597.03126359428	282.94746755834814	2552.5269006644803	407.96517077074475	5.230614414862128E-4	5.230614414862126E-4	-136597.03126359428	0.0	-447.51672096851763
3660000	-137039.62947641313	-430.08920097006734	-136609.54027544305	222.25129391573907	1991.2638174336894	235.42776135478022	6.463064169718229E-4	6.46306416971823E-4	-136609.54027544305	0.0	-432.4554523907805
3670000	-137043.94527076036	-441.9379303919661	-136602.0073403684	279.5221601524757	2460.7571118366473	310.99408505863704	5.289462877258434E-4	5.289462877258434E-4	-136602.0073403684	0.0	-444.4673953978172
3680000	-137040.67392727252	-436.8530913087462	-136603.82083596376	243.67621782612034	2198.3668006885914	358.7605091067389	6.023725387527574E-4	6.023725387527571E-4	-136603.82083596376	0.0	-439.1246939464251
