# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 06 18:06:36 BST 2021 [seed=1620320788356]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5050000	-482314.13333073497	-1067.7795376654344	-481246.35379306955	283.56208926956765	283.56208926956765	9358.932830393693	2477.2309743047676	0.001293835802704406	0.0012938358027044065	-481246.35379306955	0.0	-1067.4528311775393
5060000	-482286.729576054	-1049.9084294443371	-481236.8211466096	246.54261687481048	246.54261687481048	8073.896444643554	2622.8445415315095	0.0014932192783234798	0.0014932192783234806	-481236.8211466096	0.0	-1048.5599500771114
5070000	-482320.50196863856	-1074.0504739242774	-481246.4514947143	300.3368480070209	300.3368480070209	9937.834342419348	3298.200737715981	0.001217102126272251	0.001217102126272251	-481246.4514947143	0.0	-1073.543940180684
5080000	-482337.0158734176	-1089.7831295540072	-481247.2327438636	340.99197804802384	340.99197804802384	11271.196972341175	3807.9102747860607	0.0010718816635482483	0.0010718816635482485	-481247.2327438636	0.0	-1088.9313695271892
5090000	-482299.69146791496	-1050.9302989429125	-481248.76116897207	244.13033289584538	244.13033289584538	8058.324837619853	2126.932258414423	0.0014931647320573917	0.0014931647320573919	-481248.76116897207	0.0	-1049.7917981333208
5100000	-482332.3755156781	-1091.8001675837231	-481240.57534809434	352.5242779283913	352.5242779283913	11538.46889391001	3730.0860732525066	0.0010452541788282738	0.0010452541788282734	-481240.57534809434	0.0	-1090.8749072889977
5110000	-482302.71096875804	-1055.9710831235243	-481246.7398856345	257.2732722837512	257.2732722837512	8542.434618465531	2480.8492022213854	0.0014170065053171037	0.0014170065053171026	-481246.7398856345	0.0	-1055.1643337890644
5120000	-482332.0085870245	-1094.9595163541173	-481237.0490706704	350.1458348061853	350.1458348061853	11627.86112166457	4274.097792564742	0.0010388754637713157	0.0010388754637713146	-481237.0490706704	0.0	-1093.8729287437193
5130000	-482291.13960957935	-1054.8723189403695	-481236.267290639	254.1364130467524	254.1364130467524	8358.66298499559	2235.135035834298	0.0014522364783942335	0.001452236478394233	-481236.267290639	0.0	-1053.9632261617317
5140000	-482308.1481123346	-1052.5266457541231	-481255.6214665805	250.1415724096371	250.1415724096371	8275.832022472707	2497.8819739281507	0.001465460100413282	0.001465460100413282	-481255.6214665805	0.0	-1051.4208386596
5150000	-482297.0388200868	-1054.5912208610193	-481242.4475992258	245.37606981628707	245.37606981628707	8161.124757164911	3178.306320224508	0.0014842720116526311	0.001484272011652632	-481242.4475992258	0.0	-1053.1152395814304
5160000	-482355.81969858264	-1120.2651119819102	-481235.55458660075	438.69179041664535	438.69179041664535	14433.932978247265	4111.1370466105	8.377354211876163E-4	8.377354211876164E-4	-481235.55458660075	0.0	-1117.90146640394
5170000	-482339.9108236518	-1080.4016163566876	-481259.50920729514	319.8234333865238	319.8234333865238	10453.54425193205	2769.482965253879	0.0011545472782614262	0.0011545472782614262	-481259.50920729514	0.0	-1080.047630714365
5180000	-482357.5096396694	-1112.7614806984413	-481244.74815897096	410.09382977322343	410.09382977322343	13593.206551295274	3743.949146207958	8.893082295037658E-4	8.893082295037664E-4	-481244.74815897096	0.0	-1110.925221898715
5190000	-482300.4323931101	-1053.7430192755903	-481246.6893738345	250.52913680241377	250.52913680241377	8326.355560099215	2729.6210023872213	0.0014523785797116882	0.001452378579711688	-481246.6893738345	0.0	-1052.6331690385084
5200000	-482372.762956132	-1124.048992027944	-481248.71396410407	452.0093971711653	452.0093971711653	14859.756449810073	4730.935411189103	8.122821960946323E-4	8.122821960946321E-4	-481248.71396410407	0.0	-1121.306304769556
5210000	-482316.8538179992	-1064.9248775438784	-481251.9289404553	277.0289335400252	277.0289335400252	9207.908678349371	2892.05150356671	0.0013108834397333139	0.001310883439733314	-481251.9289404553	0.0	-1064.3997215949025
5220000	-482336.7631919642	-1102.2871617715161	-481234.4760301927	375.56021791085317	375.56021791085317	12469.80446313096	4156.6811093987635	9.649619938776455E-4	9.649619938776446E-4	-481234.4760301927	0.0	-1100.8624084011085
5230000	-482329.630925244	-1072.8126545167074	-481256.8182707273	293.7020129873985	293.7020129873985	9808.838192225598	3240.4142263062768	0.0012303947521653215	0.001230394752165321	-481256.8182707273	0.0	-1072.3159047146892
5240000	-482332.9390638483	-1082.6275887757595	-481250.3114750725	323.99014440338436	323.99014440338436	10665.76400586621	3415.590268515835	0.0011377544810257777	0.0011377544810257795	-481250.3114750725	0.0	-1082.0413065231658
5250000	-482320.7706059662	-1079.302658122941	-481241.46794784325	309.4976239031772	309.4976239031772	10332.490758431975	2837.416567360835	0.0011690540984506013	0.001169054098450602	-481241.46794784325	0.0	-1078.9382929130848
5260000	-482308.6831712502	-1065.1731626506878	-481243.51000859955	277.5052747084375	277.5052747084375	9190.627207110037	3043.1217170311925	0.0013152059190535768	0.0013152059190535766	-481243.51000859955	0.0	-1064.5848731134656
5270000	-482362.35625818226	-1118.068793262067	-481244.2874649202	427.35760899768394	427.35760899768394	14178.697382026481	4509.6747445541305	8.526806879341967E-4	8.526806879341965E-4	-481244.2874649202	0.0	-1115.7451838024333
5280000	-482311.5522608268	-1074.0410961976627	-481237.51116462913	294.11370298577975	294.11370298577975	9841.393506547223	3350.829535958489	0.0012353542030695836	0.0012353542030695845	-481237.51116462913	0.0	-1073.5067636431008
5290000	-482323.6784498674	-1090.5106360349132	-481233.1678138325	346.00570321251354	346.00570321251354	11400.404817457378	3509.00375965608	0.0010613125956164906	0.0010613125956164906	-481233.1678138325	0.0	-1089.7053757944268
5300000	-482384.4266418439	-1138.5579692389097	-481245.868672605	503.2052815808753	503.2052815808753	16582.73966015911	5606.488287591188	7.286108065438223E-4	7.286108065438217E-4	-481245.868672605	0.0	-1134.7469469219584
5310000	-482326.9639834706	-1073.4918479919893	-481253.4721354786	297.6179755476642	297.6179755476642	9863.747160287528	3347.729567220775	0.0012288105763987446	0.001228810576398745	-481253.4721354786	0.0	-1072.963689379875
5320000	-482287.74404797953	-1038.4815483722673	-481249.2624996073	219.03294071827733	219.03294071827733	7226.8417692390585	2095.5883259724214	0.001673692168088259	0.00167369216808826	-481249.2624996073	0.0	-1035.6274100373412
5330000	-482318.49188844213	-1069.7276793863678	-481248.76420905575	286.9362890146249	286.9362890146249	9584.897891838154	2854.661070241102	0.0012616833417345053	0.0012616833417345044	-481248.76420905575	0.0	-1069.3216652108936
5340000	-482305.2714020593	-1065.1025541526808	-481240.16884790664	276.2026697574154	276.2026697574154	9177.886595525892	3164.8197624934983	0.0013205388662867247	0.0013205388662867244	-481240.16884790664	0.0	-1064.459337196444
5350000	-482357.25162523985	-1111.6331031766777	-481245.6185220632	396.1877718375622	396.1877718375622	13291.626813987508	4776.7792088868655	9.070523067880537E-4	9.070523067880542E-4	-481245.6185220632	0.0	-1109.6871066552076
5360000	-482316.6150852432	-1061.469654593542	-481255.14543064963	268.1069245626162	268.1069245626162	8909.362867456182	2846.632797165467	0.0013492905149542283	0.0013492905149542276	-481255.14543064963	0.0	-1060.8354214284698
5370000	-482376.9111148631	-1112.7742015194312	-481264.1369133437	404.2640465588559	404.2640465588559	13575.840681327201	4225.887161014155	8.935172948460066E-4	8.935172948460051E-4	-481264.1369133437	0.0	-1110.8493260739745
5380000	-482308.37218409247	-1061.985353400053	-481246.3868306924	272.193447471276	272.193447471276	8937.134190415207	2859.893179516328	0.001356862003653905	0.0013568620036539054	-481246.3868306924	0.0	-1061.3174974025887
5390000	-482303.6112846501	-1057.3956005840992	-481246.215684066	251.67418068355474	251.67418068355474	8407.494560826486	3188.0516119191457	0.001438662686546896	0.0014386626865468958	-481246.215684066	0.0	-1056.2146915387243
5400000	-482295.57047413534	-1056.1388761315704	-481239.4315980038	254.7838327972697	254.7838327972697	8484.146962399685	2771.1290633685358	0.0014282500198141324	0.0014282500198141322	-481239.4315980038	0.0	-1055.15889477523
5410000	-482304.3869088417	-1058.956991963281	-481245.42991687846	262.65499638060606	262.65499638060606	8722.381073685507	2702.6960693531137	0.0013802764765877171	0.0013802764765877158	-481245.42991687846	0.0	-1058.246996423373
5420000	-482357.93804043235	-1110.5683072732793	-481247.3697331591	401.1866951473647	401.1866951473647	13331.297825238398	4225.7717094055915	9.008323359785251E-4	9.008323359785258E-4	-481247.3697331591	0.0	-1108.6988386153141
5430000	-482319.951257771	-1072.797838531205	-481247.1534192398	297.23003267182787	297.23003267182787	9828.68885222772	2979.5638715425503	0.0012275474417867943	0.001227547441786794	-481247.1534192398	0.0	-1072.3870752030964
5440000	-482325.49990791484	-1078.992024724553	-481246.5078831903	311.4400713154719	311.4400713154719	10323.004432773685	2806.193886500001	0.0011705016728381333	0.0011705016728381344	-481246.5078831903	0.0	-1078.639818136059
5450000	-482314.3143503763	-1067.2076459023417	-481247.10670447396	287.4779780780489	287.4779780780489	9427.193308703088	2983.357196970182	0.0012830457831809739	0.0012830457831809743	-481247.10670447396	0.0	-1066.7188885126982
5460000	-482301.525834434	-1059.757829803864	-481241.76800463017	256.9244455337405	256.9244455337405	8529.49242705721	2010.1879741261826	0.0014183511882769732	0.0014183511882769743	-481241.76800463017	0.0	-1059.1541354281549
5470000	-482337.43387184315	-1089.6435676851418	-481247.790304158	339.1061370341859	339.1061370341859	11282.883596030071	3563.2623681085583	0.0010699801042660091	0.001069980104266009	-481247.790304158	0.0	-1088.8520758775217
5480000	-482323.8128539726	-1078.7534837144053	-481245.0593702582	312.76778548619785	312.76778548619785	10361.131946829246	3216.8259654545136	0.0011703814480811116	0.0011703814480811124	-481245.0593702582	0.0	-1078.2646222125168
5490000	-482331.53522755735	-1093.0489208365932	-481238.48630672076	349.7421204042717	349.7421204042717	11514.073593365072	4116.895407413126	0.0010558446966411005	0.0010558446966411014	-481238.48630672076	0.0	-1092.0645614848254
5500000	-482318.7752672742	-1081.205611684751	-481237.5696555894	318.9955489391014	318.9955489391014	10594.886975691341	3179.095920791226	0.0011444358881318507	0.0011444358881318529	-481237.5696555894	0.0	-1080.7009220776515
5510000	-482268.9993355364	-1033.6218456849344	-481235.37748985144	207.14278718676562	207.14278718676562	6834.626483771966	1804.1721422300352	0.001766967036846347	0.0017669670368463464	-481235.37748985144	0.0	-1029.7040979636745
5520000	-482314.1286232335	-1092.2861021575573	-481221.842521076	351.61733842154877	351.61733842154877	11527.983274219843	3121.3180476927355	0.0010422346731002268	0.0010422346731002279	-481221.842521076	0.0	-1091.5272224433418
5530000	-482317.2334340956	-1097.5796696551506	-481219.65376444045	363.9571948366483	363.9571948366483	11989.534062246921	4188.773811332076	0.0010065341217758558	0.0010065341217758562	-481219.65376444045	0.0	-1096.3698979142725
5540000	-482283.2796019896	-1059.7524082744449	-481223.52719371516	263.75100053357255	263.75100053357255	8829.880091794697	2553.288853563168	0.0013641338252993497	0.0013641338252993473	-481223.52719371516	0.0	-1059.1687764714247
5550000	-482295.07058438787	-1074.6070684395334	-481220.46351594833	296.4854589936312	296.4854589936312	9794.612108993424	2411.0230271673645	0.001236199408124584	0.0012361994081245848	-481220.46351594833	0.0	-1074.401136704374
5560000	-482323.3354972662	-1092.5948098340298	-481230.7406874322	350.66366417511995	350.66366417511995	11583.741415011915	3335.8670633482975	0.001044349155560239	0.0010443491555602378	-481230.7406874322	0.0	-1091.7777367614879
5570000	-482327.8793325431	-1089.9045024316297	-481237.9748301115	339.03131476340155	339.03131476340155	11271.575609774587	3876.1487160256434	0.0010753354820193467	0.0010753354820193476	-481237.9748301115	0.0	-1089.045894223597
5580000	-482295.8717566445	-1073.4297536959132	-481222.4420029486	299.2349620010225	299.2349620010225	9909.420706259427	2971.2690978139512	0.0012196888437346358	0.001219688843734635	-481222.4420029486	0.0	-1073.0264182758408
5590000	-482355.24997076014	-1136.1069323604015	-481219.14303839975	495.5722103269649	495.5722103269649	16367.507620920305	4765.015397135306	7.411796647110849E-4	7.41179664711085E-4	-481219.14303839975	0.0	-1132.604679720299
5600000	-482312.0003323465	-1081.521359192495	-481230.478973154	318.9190557267423	318.9190557267423	10599.402755992374	3302.9092264800474	0.0011399763773804231	0.0011399763773804227	-481230.478973154	0.0	-1080.9720194669324
5610000	-482294.4980669426	-1071.9853639545634	-481222.51270298805	292.03004790662334	292.03004790662334	9696.665262296749	2546.3901551811	0.0012433404594721451	0.0012433404594721456	-481222.51270298805	0.0	-1071.7177066601453
5620000	-482319.53118760535	-1098.5557015621428	-481220.9754860432	368.6712604329696	368.6712604329696	12191.095512907212	3475.084513694302	9.917472302778659E-4	9.917472302778648E-4	-481220.9754860432	0.0	-1097.458466940952
5630000	-482271.1766495219	-1050.922175583793	-481220.25447393814	247.9340470843332	247.9340470843332	8144.589162454767	2343.1214598559163	0.001483114530172046	0.0014831145301720465	-481220.25447393814	0.0	-1049.7592680004482
5640000	-482301.7620209692	-1078.0565960339986	-481223.7054249352	311.714480248089	311.714480248089	10304.873874566243	3161.347823197289	0.0011769691764052217	0.0011769691764052215	-481223.7054249352	0.0	-1077.5894667147943
5650000	-482291.1226809591	-1076.7856309795975	-481214.33704997954	306.1868394917131	306.1868394917131	10163.388086942337	3173.57982080578	0.0011877245706336903	0.0011877245706336899	-481214.33704997954	0.0	-1076.319386550008
5660000	-482312.50848431565	-1084.1266338762923	-481228.38185043936	324.1665296705983	324.1665296705983	10740.591850828321	3744.1623402427776	0.0011230654597902121	0.0011230654597902128	-481228.38185043936	0.0	-1083.4229487942728
5670000	-482307.84546756	-1099.4110571733866	-481208.4344103866	367.2084308943158	367.2084308943158	12210.292551761164	3989.1683295632456	9.88567061434861E-4	9.885670614348603E-4	-481208.4344103866	0.0	-1098.159175188268
5680000	-482283.67017239006	-1052.3206641041022	-481231.349508286	249.35983499114394	249.35983499114394	8246.969740059547	2529.8540548151764	0.0014627305069385506	0.001462730506938551	-481231.349508286	0.0	-1051.2201603771475
5690000	-482264.8788574357	-1050.2925600986634	-481214.5862973371	242.64219562979142	242.64219562979142	8063.785402205462	2737.657057116401	0.0014970749763714355	0.001497074976371436	-481214.5862973371	0.0	-1048.8727877421072
5700000	-482277.0259848449	-1056.830058297611	-481220.1959265473	259.5692941718046	259.5692941718046	8555.79075772592	2776.6453185543096	0.0014144208318393981	0.0014144208318393984	-481220.1959265473	0.0	-1055.9246105336715
5710000	-482302.9870306968	-1065.7148115978255	-481237.272219099	276.98988791447937	276.98988791447937	9205.192715842017	3162.0747813790936	0.0013102609149777	0.0013102609149776994	-481237.272219099	0.0	-1065.1021142213758
5720000	-482281.2121822511	-1054.9526128259831	-481226.25956942514	258.32753331566727	258.32753331566727	8457.718340995441	2647.076561431338	0.0014341105524218265	0.0014341105524218244	-481226.25956942514	0.0	-1053.984559474095
5730000	-482281.9129624688	-1067.8535132231093	-481214.0594492457	282.5551420946355	282.5551420946355	9382.763963010715	3199.970346103795	0.0012906662276909572	0.0012906662276909557	-481214.0594492457	0.0	-1067.2781164988721
5740000	-482279.7015745342	-1053.8908493397703	-481225.8107251944	252.2256149267372	252.2256149267372	8369.156174843016	2586.762065380169	0.0014399277648586427	0.0014399277648586431	-481225.8107251944	0.0	-1052.911375138831
5750000	-482313.3215278272	-1094.6323344222633	-481218.6891934049	355.0188407485966	355.0188407485966	11714.957082215555	4082.314761071801	0.001037226883987607	0.0010372268839876067	-481218.6891934049	0.0	-1093.5849810393504
5760000	-482288.3831174469	-1078.4072379081315	-481209.9758795388	312.265568521177	312.265568521177	10313.07217970091	3429.5920226792937	0.001172631732637967	0.0011726317326379663	-481209.9758795388	0.0	-1077.8559332013526
5770000	-482277.306145131	-1049.180743156655	-481228.12540197436	233.60425941786528	233.60425941786528	7709.104054290876	1776.009476883801	0.0015638693055288276	0.0015638693055288286	-481228.12540197436	0.0	-1047.64186266142
5780000	-482274.17653848475	-1055.2696184745325	-481218.9069200102	258.76866404246874	258.76866404246874	8498.787147448638	2490.7384204614073	0.001418290777062256	0.001418290777062255	-481218.9069200102	0.0	-1054.451902840966
5790000	-482276.05138068163	-1055.2579349503737	-481220.7934457313	255.3121350416547	255.3121350416547	8434.58330939999	2290.4512644645392	0.0014283604668392745	0.0014283604668392745	-481220.7934457313	0.0	-1054.4678291875443
5800000	-482300.29671749903	-1077.048039367782	-481223.24867813126	305.88247517964936	305.88247517964936	10166.17979747048	3411.8132156414385	0.001183769512154572	0.0011837695121545706	-481223.24867813126	0.0	-1076.5080020030484
5810000	-482295.6680272349	-1076.5555357961161	-481219.1124914388	307.64935462295404	307.64935462295404	10167.38842307974	3209.2800254670883	0.00118698485083047	0.0011869848508304717	-481219.1124914388	0.0	-1076.0778711281437
5820000	-482315.94524306926	-1087.6907418093049	-481228.25450125994	332.1063749729376	332.1063749729376	11098.141101722613	3193.1422126533894	0.0010883346769448286	0.0010883346769448294	-481228.25450125994	0.0	-1087.0643714322478
5830000	-482334.47239333554	-1116.7882945946988	-481217.68409874087	421.24645252154176	421.24645252154176	14052.205184659233	4031.9668682496144	8.57919624098854E-4	8.579196240988537E-4	-481217.68409874087	0.0	-1114.6218023656845
5840000	-482269.5809791902	-1051.2962618153772	-481218.28471737483	249.5604505452187	249.5604505452187	8206.469245728285	2496.5314881223558	0.001468258519191226	0.001468258519191228	-481218.28471737483	0.0	-1050.1723259168373
5850000	-482312.38819286815	-1083.3355522515658	-481229.0526406166	322.3453190611498	322.3453190611498	10707.603100047252	2904.0226775128585	0.0011292628862899152	0.0011292628862899137	-481229.0526406166	0.0	-1082.8974079841018
5860000	-482294.6495874797	-1070.468501732282	-481224.18108574743	293.39342504181604	293.39342504181604	9699.789626087982	2944.291942586524	0.001247280066415577	0.001247280066415575	-481224.18108574743	0.0	-1070.0511901917773
5870000	-482280.8393472581	-1059.4132103262473	-481221.42613693187	261.98833271667485	261.98833271667485	8715.5688804043	2973.576339775182	0.0013849605082020251	0.0013849605082020254	-481221.42613693187	0.0	-1058.5863144523391
5880000	-482291.0024102208	-1069.3126722346212	-481221.6897379862	292.6052700833755	292.6052700833755	9562.088821923651	3166.5400799548906	0.001268517814765172	0.001268517814765172	-481221.6897379862	0.0	-1068.79184844271
5890000	-482293.07978897827	-1079.6920256122778	-481213.387763366	316.9836238808095	316.9836238808095	10427.17430793932	2912.413343833386	0.0011621010794019668	0.0011621010794019672	-481213.387763366	0.0	-1079.2955888239671
5900000	-482296.3131735631	-1066.7580965947839	-481229.55507696833	284.1737103805616	284.1737103805616	9358.525821776111	3010.985966117855	0.001297659285082045	0.001297659285082045	-481229.55507696833	0.0	-1066.2271116858612
5910000	-482278.93234472076	-1046.9054644582452	-481232.02688026254	237.41863565711836	237.41863565711836	7848.152487143607	2599.7043094780047	0.0015475849240925029	0.0015475849240925042	-481232.02688026254	0.0	-1045.1303751328335
5920000	-482274.73690405866	-1061.9900227535222	-481212.7468813051	270.97301359796114	270.97301359796114	8962.633192184496	2966.4129797347405	0.0013422619950490267	0.0013422619950490264	-481212.7468813051	0.0	-1061.3401877203455
5930000	-482278.74031322607	-1053.9386182356745	-481224.80169499037	253.76676944506195	253.76676944506195	8374.4019904802	2774.86024772662	0.0014425758298467581	0.001442575829846758	-481224.80169499037	0.0	-1052.8729793148302
5940000	-482307.26740956074	-1074.1133145648957	-481233.1540949958	295.3526895665967	295.3526895665967	9755.35604321725	3613.6746193190525	0.0012360354569661805	0.0012360354569661799	-481233.1540949958	0.0	-1073.5028568624166
5950000	-482304.22317449504	-1079.6968923406766	-481224.5262821544	312.89039452130646	312.89039452130646	10413.070633808527	3076.703792567487	0.0011659653567391948	0.0011659653567391939	-481224.5262821544	0.0	-1079.2490534314352
5960000	-482351.67473232694	-1121.4774471915678	-481230.1972851354	438.59681942672466	438.59681942672466	14591.86106564548	4442.6416282492455	8.300535963854302E-4	8.300535963854304E-4	-481230.1972851354	0.0	-1118.965943140613
5970000	-482303.5325200579	-1079.0204261908489	-481224.51209386706	315.0889528738064	315.0889528738064	10393.335756185515	2905.070780453948	0.0011676531063188173	0.0011676531063188175	-481224.51209386706	0.0	-1078.6313887958916
5980000	-482288.56038668664	-1067.4221415681136	-481221.13824511855	285.0088828125818	285.0088828125818	9373.194768808646	2584.8897827929923	0.001295881310995304	0.0012958813109953057	-481221.13824511855	0.0	-1067.0480427550317
5990000	-482294.6548368144	-1065.8765084238955	-481228.7783283905	281.30931136934925	281.30931136934925	9224.758076483891	3164.1154921058487	0.0013100752936707368	0.0013100752936707372	-481228.7783283905	0.0	-1065.2636771234972
6000000	-482280.8506678529	-1054.117157165116	-481226.7335106878	254.98225934953808	254.98225934953808	8348.873897215912	2593.6868262568664	0.0014448770944794883	0.0014448770944794878	-481226.7335106878	0.0	-1053.105016303278
6010000	-482283.5939100243	-1068.3560669920064	-481215.23784303234	287.37204730211386	287.37204730211386	9483.460050262815	3061.010154418386	0.0012716946510668626	0.0012716946510668613	-481215.23784303234	0.0	-1067.8635698565297
6020000	-482292.86999846617	-1074.3705240192032	-481218.499474447	303.20862692112007	303.20862692112007	9987.092885305237	2776.3041837803903	0.001205908709364267	0.0012059087093642662	-481218.499474447	0.0	-1074.039466374922
6030000	-482311.32587110315	-1094.4429835095443	-481216.8828875936	356.6642477708615	356.6642477708615	11794.884151579276	3442.667126033644	0.0010278477522961391	0.0010278477522961387	-481216.8828875936	0.0	-1093.5267814355955
6040000	-482307.08452327683	-1080.9750585935753	-481226.1094646833	314.32765246206066	314.32765246206066	10453.738741715199	3692.9781766712913	0.0011500492848501309	0.0011500492848501322	-481226.1094646833	0.0	-1080.3279363220288
6050000	-482281.5530237922	-1046.9887808408891	-481234.56424295134	238.84949857441762	238.84949857441762	7853.232566463671	2349.1547070565384	0.0015279690107024729	0.0015279690107024718	-481234.56424295134	0.0	-1045.48067875603
6060000	-482335.83638535364	-1122.5356852488844	-481213.30070010474	441.71204054007103	441.71204054007103	14680.466588927779	4775.91489677628	8.249388265455884E-4	8.249388265455878E-4	-481213.30070010474	0.0	-1119.9042130232028
6070000	-482318.9179279917	-1087.8650409707225	-481231.052887021	332.55579843090277	332.55579843090277	11122.839738206369	3206.555275349983	0.0010905607171040148	0.0010905607171040157	-481231.052887021	0.0	-1087.2406311539528
6080000	-482302.70084519824	-1077.6326186563613	-481225.06822654186	309.7625136380371	309.7625136380371	10250.035661431188	3311.990341486921	0.0011724891511417051	0.0011724891511417045	-481225.06822654186	0.0	-1077.1161081302284
6090000	-482293.34129122435	-1077.1220057431008	-481216.21928548126	308.1620315156042	308.1620315156042	10198.437899869246	3308.7806194904183	0.00118292574987253	0.0011829257498725302	-481216.21928548126	0.0	-1076.6122812685
6100000	-482290.991343148	-1072.6098104054083	-481218.3815327426	298.8139431883816	298.8139431883816	9850.089030550558	3088.5007372277655	0.001230931449276634	0.0012309314492766333	-481218.3815327426	0.0	-1072.1606645778536
6110000	-482298.526748227	-1077.4041447090706	-481221.12260351796	306.7062137212789	306.7062137212789	10216.035281269878	3142.142704507141	0.0011845715879147088	0.0011845715879147084	-481221.12260351796	0.0	-1076.946763682388
6120000	-482270.0713619	-1041.0014030021352	-481229.0699588979	221.58489635596854	221.58489635596854	7358.173575566653	2485.170803081747	0.0016464882742097328	0.0016464882742097337	-481229.0699588979	0.0	-1038.2896637529589
6130000	-482294.10175166186	-1068.7740678060748	-481225.3276838558	288.9456146398895	288.9456146398895	9516.47357485301	3002.9631051535544	0.0012711489287896161	0.0012711489287896161	-481225.3276838558	0.0	-1068.3016905565257
6140000	-482306.231268816	-1072.040654073379	-481234.19061474263	296.64386011504865	296.64386011504865	9800.553149495892	2956.1169173823255	0.001233887335435047	0.0012338873354350473	-481234.19061474263	0.0	-1071.6329225039535
6150000	-482298.5327904268	-1071.0599634431376	-481227.47282698366	294.89603995674287	294.89603995674287	9698.428221066637	3094.130883532676	0.0012482436234941953	0.0012482436234941957	-481227.47282698366	0.0	-1070.5918626786427
6160000	-482250.00325536344	-1034.6532351618878	-481215.3500202015	210.04775777558032	210.04775777558032	6913.5441309588605	1859.8915307024472	0.0017536778216759084	0.0017536778216759095	-481215.3500202015	0.0	-1030.891227244222
6170000	-482318.5832699739	-1099.8277194869697	-481218.75555048697	361.84625872362005	361.84625872362005	12097.255574697841	4333.250749294509	9.97329685751429E-4	9.973296857514287E-4	-481218.75555048697	0.0	-1098.5384601519722
6180000	-482282.90808023704	-1066.0632813191482	-481216.8447989179	282.5065121871989	282.5065121871989	9301.903287604797	2764.6161894480006	0.0013024014960853977	0.0013024014960853964	-481216.8447989179	0.0	-1065.605803053358
6190000	-482313.88180879975	-1092.46743104495	-481221.4143777548	347.70044731797213	347.70044731797213	11524.296368125935	3887.4395348763	0.0010446523242845997	0.0010446523242845995	-481221.4143777548	0.0	-1091.4985184461473
6200000	-482271.6048007292	-1057.0010560548228	-481214.60374467436	259.5928914683312	259.5928914683312	8598.393827701153	2426.6357721401337	0.0014031627564170827	0.0014031627564170825	-481214.60374467436	0.0	-1056.2891107719163
6210000	-482297.6385168147	-1082.0136003471614	-481215.6249164675	321.0883025409623	321.0883025409623	10633.137498998007	3236.270251448921	0.0011335711903259806	0.0011335711903259795	-481215.6249164675	0.0	-1081.474518382203
6220000	-482337.1045228059	-1114.3323948055327	-481222.7721280004	416.05858318049803	416.05858318049803	13810.400908184081	4231.4154035087395	8.729291334473243E-4	8.729291334473237E-4	-481222.7721280004	0.0	-1112.2431657400712
6230000	-482265.90021777165	-1047.278693205239	-481218.62152456644	238.54065443741302	238.54065443741302	7886.8745469243095	2444.0855463990833	0.0015347409352821145	0.0015347409352821138	-481218.62152456644	0.0	-1045.674877869234
6240000	-482334.3385285272	-1114.696267201659	-481219.6422613255	414.8243438544671	414.8243438544671	13784.386302048291	3796.823271041029	8.803792653887877E-4	8.803792653887876E-4	-481219.6422613255	0.0	-1112.7756341701709
6250000	-482287.02268419386	-1061.8003827860223	-481225.22230140783	274.5805584382488	274.5805584382488	8987.163441560124	2753.0447489435505	0.0013434059815906711	0.001343405981590671	-481225.22230140783	0.0	-1061.2211087401627
6260000	-482329.41144917504	-1098.3181904124724	-481231.09325876256	370.71387166690283	370.71387166690283	12167.675899510728	3797.2115635380865	9.9139113685266E-4	9.913911368526613E-4	-481231.09325876256	0.0	-1097.1304520711053
6270000	-482287.1251574618	-1055.955563094533	-481231.16959436727	257.01282143689946	257.01282143689946	8507.448971684084	2787.0801118960226	0.001427488987197967	0.0014274889871979653	-481231.16959436727	0.0	-1054.9741774896218
6280000	-482296.5492969311	-1075.4070453304162	-481221.1422516006	304.10512091069177	304.10512091069177	10077.092060851617	3325.273226753449	0.0012000227300763653	0.0012000227300763657	-481221.1422516006	0.0	-1074.895992858996
6290000	-482306.42575544346	-1076.471885050241	-481229.9538703932	310.13660892980363	310.13660892980363	10157.587815096933	3339.60104396978	0.0011836411999423457	0.0011836411999423453	-481229.9538703932	0.0	-1075.9531879482881
6300000	-482264.46195901115	-1035.0114500207396	-481229.45050899044	206.2500137351833	206.2500137351833	6924.029414467158	2252.3266399491345	0.0017498093127567916	0.0017498093127567924	-481229.45050899044	0.0	-1031.1113571509009
6310000	-482303.4784591534	-1074.6413050903677	-481228.837154063	300.0281685103751	300.0281685103751	9975.614941902239	3180.74048025455	0.001201119369219911	0.001201119369219911	-481228.837154063	0.0	-1074.1746747821426
6320000	-482293.3311956145	-1063.4647983584591	-481229.86639725603	274.3305270625574	274.3305270625574	9071.48248200479	2968.1501824971238	0.001331618818496819	0.0013316188184968182	-481229.86639725603	0.0	-1062.8508148958106
6330000	-482278.8690985261	-1059.447356674561	-481219.4217418515	262.7557454376904	262.7557454376904	8702.120434391882	2399.6529012683386	0.001379575821009962	0.001379575821009961	-481219.4217418515	0.0	-1058.8594385077247
