state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
52470000	-78995.13805444461	-3357.89182541178	-75637.24622903284	1.0286310115504583E7	4.293453531721155E7	6436414.682263845	4.6221982725161053E-7	4.62219827251611E-7	-75637.24622903284	0.0	-3337.8779909155023	
52480000	-78992.92374940356	-3344.99092965426	-75647.9328197493	1.0276116372868536E7	4.12188513882479E7	6921551.152425227	4.760718457853056E-7	4.760718457853058E-7	-75647.9328197493	0.0	-3325.0913312549533	
52490000	-79007.2558592578	-3349.3445886422614	-75657.91127061554	1.0282042862675315E7	4.169709647396782E7	6984472.718088328	4.80412307685833E-7	4.804123076858331E-7	-75657.91127061554	0.0	-3329.0285068898274	
52500000	-79018.08583805875	-3345.1979483379596	-75672.88788972079	1.0270373513425954E7	4.101403368561759E7	7481643.133821719	4.815940197182982E-7	4.815940197182985E-7	-75672.88788972079	0.0	-3325.083301657241	
52510000	-78984.60088895114	-3348.0803623620463	-75636.5205265891	1.0283229273168826E7	4.1723550258421026E7	6598293.220481936	4.722649849295334E-7	4.722649849295324E-7	-75636.5205265891	0.0	-3328.157254955485	
52520000	-77188.07533595405	-3391.136574222062	-73796.93876173199	1.0356761031893138E7	4.988984426046539E7	7740644.488111244	3.6457283916984373E-7	3.6457283916984383E-7	-73796.93876173199	0.0	-3372.788665347333	
52530000	-77218.79089971521	-3390.7492795634116	-73828.0416201518	1.0352180560031153E7	4.983080333687495E7	9015558.18693153	3.61552994698678E-7	3.615529946986777E-7	-73828.0416201518	0.0	-3372.4244766660795	
52540000	-77209.30899646788	-3385.599743126773	-73823.7092533411	1.0344789736829698E7	4.901419377492152E7	8072301.222718701	3.7533842318579215E-7	3.753384231857914E-7	-73823.7092533411	0.0	-3366.9780479409137	
52550000	-77204.87207609399	-3388.5772562953966	-73816.2948197986	1.034372938915969E7	4.92884033697182E7	9231647.522852823	3.640913159528253E-7	3.6409131595282575E-7	-73816.2948197986	0.0	-3370.2907938804938	
52560000	-77212.53231075549	-3398.849594517912	-73813.68271623757	1.0363678289334584E7	5.072752035842202E7	1.0486630185352985E7	3.5594384849281756E-7	3.559438484928176E-7	-73813.68271623757	0.0	-3380.350705054352	
52570000	-77221.22372782486	-3394.452818165089	-73826.77090965978	1.0361382396614881E7	5.057007337230559E7	8496074.971350713	3.5899430317332894E-7	3.5899430317332857E-7	-73826.77090965978	0.0	-3376.060385044295	
52580000	-77209.03392826699	-3401.5043790172426	-73807.52954924974	1.0379596932071492E7	5.233923574799957E7	9205235.807546502	3.409272903522108E-7	3.4092729035221127E-7	-73807.52954924974	0.0	-3383.3852839922292	
52590000	-77233.81421220493	-3399.4470398887497	-73834.36717231618	1.036410872423364E7	5.1588740377936535E7	8153415.126227837	3.5017467412352507E-7	3.5017467412352576E-7	-73834.36717231618	0.0	-3381.2074810316803	
52600000	-77224.97332871723	-3401.6391951910005	-73823.33413352622	1.0376029685676415E7	5.2278446607390106E7	8695981.922472402	3.4697967823462193E-7	3.4697967823462145E-7	-73823.33413352622	0.0	-3383.2719472148083	
52610000	-77229.56857699553	-3394.9802546741844	-73834.58832232135	1.0350113260571385E7	5.0613973913271636E7	8436796.28350916	3.6090253253792197E-7	3.609025325379222E-7	-73834.58832232135	0.0	-3376.480263241145	
52620000	-77238.39389604726	-3390.1787356792333	-73848.21516036802	1.0359632059406163E7	4.986247209902413E7	7800003.828001649	3.6539664133725625E-7	3.6539664133725635E-7	-73848.21516036802	0.0	-3371.7906869203466	
52630000	-77221.21998248906	-3398.9221488854255	-73822.29783360363	1.0354433492804881E7	5.1245041082159095E7	9321419.73036277	3.5370313512154016E-7	3.5370313512154016E-7	-73822.29783360363	0.0	-3380.479895390133	
52640000	-77227.29005117052	-3391.6940553222853	-73835.59599584824	1.0357648575684201E7	5.0293235575006105E7	8496233.180125803	3.5858973672350355E-7	3.585897367235041E-7	-73835.59599584824	0.0	-3373.4191528281	
52650000	-77186.85540899321	-3390.3534409445942	-73796.50196804861	1.0351743663724704E7	4.978583388035544E7	8007344.3157634735	3.643595982020308E-7	3.6435959820203063E-7	-73796.50196804861	0.0	-3372.0194426504645	
52660000	-77201.12880622127	-3391.88842988773	-73809.24037633355	1.0358396868423425E7	5.021442726911487E7	7572437.114855681	3.593262921943376E-7	3.5932629219433776E-7	-73809.24037633355	0.0	-3373.7180994163614	
52670000	-77205.53824559246	-3387.0334089362527	-73818.5048366562	1.0337957466990154E7	4.899931856707226E7	7502041.747229268	3.745902465981498E-7	3.7459024659814985E-7	-73818.5048366562	0.0	-3368.528066410388	
52680000	-77194.0278850005	-3381.770520894754	-73812.25736410574	1.0344166579469897E7	4.8253563721210726E7	7831193.432102062	3.773969974322714E-7	3.7739699743227113E-7	-73812.25736410574	0.0	-3363.354754615054	
52690000	-77189.0184283109	-3385.7851337043526	-73803.23329460654	1.0341081220342148E7	4.882952517314794E7	8656731.450308248	3.719427840802701E-7	3.7194278408027E-7	-73803.23329460654	0.0	-3367.331317200931	
52700000	-77168.59482848988	-3381.508205725109	-73787.08662276476	1.0326156564623574E7	4.8177914397698104E7	8321528.414973264	3.803035127627556E-7	3.803035127627554E-7	-73787.08662276476	0.0	-3362.915607925383	
52710000	-77180.51497436782	-3373.7046464905166	-73806.8103278773	1.030616687607523E7	4.648882885091211E7	7017879.516317177	3.984639664200234E-7	3.984639664200234E-7	-73806.8103278773	0.0	-3355.039372426163	
52720000	-77198.03920790313	-3372.831534238598	-73825.20767366452	1.0312523862047978E7	4.6519756648043275E7	8139372.370193876	3.927781681822214E-7	3.9277816818222175E-7	-73825.20767366452	0.0	-3354.277705112811	
52730000	-77190.73057999277	-3374.836033670993	-73815.89454632178	1.0328067715517992E7	4.69692447416652E7	7733357.63818753	3.9474508319799587E-7	3.9474508319799534E-7	-73815.89454632178	0.0	-3356.0667512227787	
52740000	-77183.23299641187	-3377.059396734735	-73806.17359967713	1.0323109154750664E7	4.739081769612387E7	8068311.186768247	3.840005719527858E-7	3.8400057195278544E-7	-73806.17359967713	0.0	-3358.608756365044	
52750000	-77178.3465071164	-3381.2923767614634	-73797.05413035493	1.0317638114918616E7	4.720976851416814E7	9552638.086714845	3.939542730472583E-7	3.9395427304725834E-7	-73797.05413035493	0.0	-3362.2577650599787	
52760000	-77185.43752902115	-3382.285199968155	-73803.15232905299	1.0337274180194363E7	4.826068826911132E7	8639431.325279836	3.7036853681798907E-7	3.703685368179892E-7	-73803.15232905299	0.0	-3364.117194786064	
52770000	-77181.96433047428	-3377.9634860098226	-73804.00084446446	1.03168875243115E7	4.742251465526252E7	8477465.712755686	3.8443168611374486E-7	3.8443168611374433E-7	-73804.00084446446	0.0	-3359.430535389663	
52780000	-77186.303805286	-3379.0447021371006	-73807.2591031489	1.0324579838160314E7	4.7217403974356696E7	7018616.434277916	3.8607439787440877E-7	3.8607439787440797E-7	-73807.2591031489	0.0	-3360.6975841463054	
52790000	-77204.70224843688	-3393.016366770785	-73811.6858816661	1.0370525124297759E7	5.020258041121185E7	8951083.588155314	3.6850114191284847E-7	3.6850114191284816E-7	-73811.6858816661	0.0	-3374.209707971375	
52800000	-77190.99838409064	-3380.7782040689963	-73810.22018002164	1.032658727027427E7	4.7797330760024585E7	8515669.980552936	3.863182906307754E-7	3.863182906307752E-7	-73810.22018002164	0.0	-3362.0079797458834	
52810000	-77177.25103850756	-3377.736788598406	-73799.51424990916	1.0332180320023261E7	4.761226638838014E7	7955778.357039802	3.830747877221942E-7	3.830747877221945E-7	-73799.51424990916	0.0	-3359.262774046746	
52820000	-77172.60315163275	-3375.1117351937764	-73797.49141643898	1.032000748951222E7	4.665423418496302E7	7175177.938415668	3.9042811211532323E-7	3.9042811211532345E-7	-73797.49141643898	0.0	-3356.7452556680582	
52830000	-77203.87474644637	-3371.8663873828955	-73832.00835906347	1.0324651616432844E7	4.620222341360402E7	6698669.775990288	4.0227174604064646E-7	4.022717460406464E-7	-73832.00835906347	0.0	-3353.178092068807	
52840000	-77178.35801690351	-3373.82220100151	-73804.535815902	1.0330822405056575E7	4.666016480912231E7	8011579.559247906	3.980497262712962E-7	3.9804972627129656E-7	-73804.535815902	0.0	-3354.977916858423	
52850000	-77187.12014106633	-3370.4581843375267	-73816.66195672881	1.032709451407121E7	4.596509387149468E7	6988994.400026304	4.0576017938468723E-7	4.0576017938468696E-7	-73816.66195672881	0.0	-3351.655615608957	
52860000	-77166.89587237965	-3373.337988536786	-73793.55788384286	1.0321828872293258E7	4.651457293807542E7	7882857.870667792	3.920275199613204E-7	3.9202751996132035E-7	-73793.55788384286	0.0	-3354.854034859679	
52870000	-77163.26066436325	-3362.0697934280206	-73801.19087093523	1.030411088401748E7	4.448237580943731E7	7180832.645832059	4.2270322405867264E-7	4.2270322405867285E-7	-73801.19087093523	0.0	-3343.051258475765	
52880000	-77174.35357735999	-3363.7233587965393	-73810.63021856344	1.0299625985450441E7	4.4638293793940574E7	7409051.3716227785	4.22455774154168E-7	4.224557741541686E-7	-73810.63021856344	0.0	-3344.6207177859474	
52890000	-77162.38256388705	-3362.025480143188	-73800.35708374386	1.0304010632046083E7	4.432748777432834E7	7689754.558577947	4.201858044206328E-7	4.201858044206328E-7	-73800.35708374386	0.0	-3343.116776850923	
52900000	-77185.67766300542	-3363.8139939438042	-73821.86366906163	1.0296387740384534E7	4.475186197044024E7	7511746.711833744	4.117993172070701E-7	4.1179931720706984E-7	-73821.86366906163	0.0	-3345.140550871484	
52910000	-77188.6106928745	-3365.0482192045006	-73823.56247367	1.0308803413407143E7	4.492535892686792E7	6809067.963312646	4.199531669155588E-7	4.199531669155588E-7	-73823.56247367	0.0	-3346.0273595092713	
52920000	-77165.67724962933	-3373.7510300851145	-73791.92621954421	1.0307183954042662E7	4.62698481563049E7	8550075.24346773	4.0131564651362715E-7	4.0131564651362763E-7	-73791.92621954421	0.0	-3354.8376597990136	
52930000	-77193.0174942981	-3368.836805631634	-73824.18068866646	1.0312577872105602E7	4.572039914178954E7	7631458.134717152	3.9904935399137456E-7	3.990493539913751E-7	-73824.18068866646	0.0	-3350.3580733867316	
52940000	-77200.46960682847	-3366.5738496547274	-73833.89575717374	1.0294332677878786E7	4.501235449557665E7	7253174.524469991	4.191505666152876E-7	4.191505666152875E-7	-73833.89575717374	0.0	-3347.4913226180865	
52950000	-77167.93160582178	-3368.703788601328	-73799.22781722045	1.031541191230468E7	4.564707198619838E7	7612137.574701145	4.041329579175227E-7	4.041329579175232E-7	-73799.22781722045	0.0	-3350.0176688216357	
52960000	-77184.83839959968	-3363.821925033699	-73821.01647456599	1.0297743296104893E7	4.474804601551041E7	7952500.593928116	4.143966634751488E-7	4.1439666347514903E-7	-73821.01647456599	0.0	-3344.973622415019	
52970000	-77173.16910265652	-3359.8576190507893	-73813.31148360574	1.0300512014384625E7	4.4173843380789265E7	6891690.124114747	4.2740851058897995E-7	4.274085105889801E-7	-73813.31148360574	0.0	-3340.793735075037	
52980000	-77176.96510700988	-3364.6328024554095	-73812.33230455447	1.0307744735068986E7	4.5016439056071505E7	6971708.918392059	4.111376161853398E-7	4.111376161853399E-7	-73812.33230455447	0.0	-3345.9585532048204	
52990000	-77159.55113392622	-3356.5752600178553	-73802.97587390836	1.0280548585076695E7	4.3346441044990316E7	7190386.764455677	4.38797054096059E-7	4.387970540960588E-7	-73802.97587390836	0.0	-3337.3063309094937	
53000000	-77142.11756007506	-3344.579146159244	-73797.53841391581	1.0271961419808373E7	4.16166862696342E7	7018162.1754072625	4.5584163329414705E-7	4.558416332941474E-7	-73797.53841391581	0.0	-3325.3447171016473	
53010000	-77137.83358638702	-3350.7071620510637	-73787.12642433595	1.0279314124403311E7	4.2487436718382925E7	6741313.658117243	4.4826700725905865E-7	4.482670072590583E-7	-73787.12642433595	0.0	-3331.4566135192745	
53020000	-77134.60237017043	-3350.705132605708	-73783.89723756471	1.0274124307910666E7	4.1925583811745286E7	8233914.944325601	4.485662899471083E-7	4.485662899471083E-7	-73783.89723756471	0.0	-3331.4869000037565	
53030000	-77135.72772423743	-3342.8148111940127	-73792.91291304342	1.0272845200649936E7	4.098908658211138E7	7257298.8428606	4.700307127633689E-7	4.700307127633681E-7	-73792.91291304342	0.0	-3323.2284405152245	
53040000	-77147.85518053734	-3348.194552854333	-73799.66062768301	1.0288192155990234E7	4.222147612932476E7	7185933.3030613465	4.443827342997936E-7	4.4438273429979284E-7	-73799.66062768301	0.0	-3329.1645665349033	
53050000	-77105.38446746528	-3343.8459126628322	-73761.53855480245	1.0277332608408134E7	4.15161553902309E7	6604347.945549926	4.594200956151322E-7	4.594200956151316E-7	-73761.53855480245	0.0	-3324.5643998714563	
53060000	-77134.88644474806	-3346.3328998291313	-73788.55354491893	1.028338992790062E7	4.186991913280099E7	6317285.975773726	4.509052336885037E-7	4.5090523368850356E-7	-73788.55354491893	0.0	-3327.3034124009405	
53070000	-77105.68287473902	-3350.8344699275867	-73754.84840481143	1.028205329451242E7	4.2409689887415215E7	6895425.467684895	4.470603133302303E-7	4.470603133302301E-7	-73754.84840481143	0.0	-3331.6477768370914	
53080000	-77123.44854682103	-3354.617473581186	-73768.83107323985	1.0298631712702263E7	4.320041975625939E7	6549950.105912913	4.347032992638436E-7	4.3470329926384324E-7	-73768.83107323985	0.0	-3335.685757089968	
53090000	-77131.25304576693	-3353.917216739849	-73777.33582902708	1.028422442098755E7	4.323871634367347E7	7010172.322886516	4.3559105745189496E-7	4.3559105745189496E-7	-73777.33582902708	0.0	-3334.8619852002257	
53100000	-77133.37068196997	-3356.0060594712063	-73777.36462249876	1.029164679811953E7	4.317941538190883E7	8294289.106923325	4.318165995255838E-7	4.3181659952558454E-7	-73777.36462249876	0.0	-3336.9750980924573	
53110000	-77126.66373759598	-3353.7990301662467	-73772.86470742973	1.0299994639390333E7	4.328025292250924E7	7069457.308597963	4.345094415782568E-7	4.3450944157825666E-7	-73772.86470742973	0.0	-3334.7658200189635	
53120000	-77126.4646372803	-3352.170594939518	-73774.29404234077	1.0292775725887356E7	4.277895149275275E7	7296045.396801746	4.4615843087211326E-7	4.4615843087211326E-7	-73774.29404234077	0.0	-3332.8062713283102	
53130000	-77136.57581646931	-3353.9629468432663	-73782.61286962604	1.029123267280559E7	4.285696850887096E7	7440353.003071947	4.4604028550723236E-7	4.4604028550723215E-7	-73782.61286962604	0.0	-3334.5503362674413	
53140000	-77141.46833420401	-3360.0920384479114	-73781.3762957561	1.0317244863063207E7	4.37404916299966E7	5983783.557639144	4.2926569100150424E-7	4.292656910015046E-7	-73781.3762957561	0.0	-3341.2663048110767	
53150000	-77123.73237048779	-3350.829836088313	-73772.90253439947	1.027802190988247E7	4.232590323143067E7	6892843.439886082	4.575548016477457E-7	4.5755480164774633E-7	-73772.90253439947	0.0	-3331.224196139341	
53160000	-77123.67497979666	-3342.868048617726	-73780.80693117893	1.0269637906626934E7	4.118030487689871E7	6042608.660244447	4.6127181796768583E-7	4.6127181796768583E-7	-73780.80693117893	0.0	-3323.747397707689	
53170000	-77129.46375287174	-3342.7716462245303	-73786.69210664721	1.0269186694969714E7	4.081568021927838E7	5703333.054648388	4.6888879266661374E-7	4.688887926666142E-7	-73786.69210664721	0.0	-3323.55344350195	
53180000	-77150.1222073751	-3348.0021966110658	-73802.12001076403	1.0288244710270138E7	4.2211844570984796E7	6807920.132749273	4.5154909253378066E-7	4.5154909253378045E-7	-73802.12001076403	0.0	-3328.7199109174535	
53190000	-77123.38110537721	-3352.6696200009214	-73770.71148537629	1.029174458428599E7	4.265992773383278E7	7431422.084270066	4.4871660232676987E-7	4.4871660232677E-7	-73770.71148537629	0.0	-3333.2266318841334	
53200000	-77139.13263295522	-3354.2447822194026	-73784.88785073582	1.0283669988324016E7	4.2910870312092654E7	7142670.486637928	4.442391134189813E-7	4.4423911341898106E-7	-73784.88785073582	0.0	-3334.928902318268	
53210000	-77124.34480780525	-3354.683000606759	-73769.66180719848	1.0281744275470885E7	4.2876518407801665E7	7155761.0698306095	4.3925883823624495E-7	4.39258838236245E-7	-73769.66180719848	0.0	-3335.599323599387	
53220000	-77140.06786249745	-3354.419659348114	-73785.64820314934	1.0289312524713889E7	4.298646547100419E7	7084586.381812671	4.466345862124803E-7	4.4663458621247994E-7	-73785.64820314934	0.0	-3334.97358059923	
53230000	-77147.56026771046	-3349.572725739694	-73797.98754197077	1.0291677550433524E7	4.239196608789664E7	6885834.604838415	4.430758312657497E-7	4.430758312657497E-7	-73797.98754197077	0.0	-3330.568525443885	
53240000	-77135.78316503376	-3350.602877282003	-73785.18028775176	1.0278888975640425E7	4.248704594180262E7	6735680.7683387995	4.47098140078024E-7	4.4709814007802444E-7	-73785.18028775176	0.0	-3331.404302429066	
53250000	-77132.23671460108	-3348.6368059089436	-73783.59990869214	1.0283240781331906E7	4.2289008699392244E7	6308975.775633914	4.4496145553334543E-7	4.4496145553334554E-7	-73783.59990869214	0.0	-3329.682636170363	
53260000	-77142.57329441345	-3346.8503084002223	-73795.72298601322	1.0283355976302208E7	4.1982464981881164E7	7007646.393102379	4.4819058220161463E-7	4.4819058220161495E-7	-73795.72298601322	0.0	-3327.784690520565	
53270000	-77137.51863590546	-3344.361133533416	-73793.15750237205	1.0278372667391289E7	4.140723285380692E7	6193007.803707062	4.6124409417411233E-7	4.612440941741125E-7	-73793.15750237205	0.0	-3325.115147828478	
53280000	-77127.75259254318	-3352.246805237897	-73775.50578730529	1.0301579922779094E7	4.254431829478964E7	7779545.292026429	4.51548508592236E-7	4.515485085922354E-7	-73775.50578730529	0.0	-3332.6849283237552	
53290000	-77128.71794860452	-3356.2877447211163	-73772.4302038834	1.0285934968730811E7	4.332265215958326E7	7121752.335253118	4.342266729673401E-7	4.3422667296733936E-7	-73772.4302038834	0.0	-3337.241806975212	
53300000	-77126.14993103847	-3358.7939658556456	-73767.35596518283	1.0291022072485007E7	4.362874758976865E7	7894138.185774057	4.333573381962287E-7	4.333573381962292E-7	-73767.35596518283	0.0	-3339.554596961825	
53310000	-77154.45101362634	-3354.7290833680813	-73799.72193025827	1.029130369630607E7	4.341575418788042E7	7073764.2992942985	4.338160240298136E-7	4.338160240298132E-7	-73799.72193025827	0.0	-3335.668854350934	
53320000	-77120.25399311277	-3350.510873859126	-73769.74311925365	1.0285261304343123E7	4.2519027016867265E7	6409056.089164168	4.4873105216360873E-7	4.487310521636091E-7	-73769.74311925365	0.0	-3331.2768307988126	
53330000	-77122.94839947383	-3347.913007843341	-73775.03539163049	1.0274598801174784E7	4.188186507669784E7	6157930.860951556	4.5408907444970434E-7	4.540890744497041E-7	-73775.03539163049	0.0	-3328.766962139497	
53340000	-77127.18214625807	-3347.7628197986824	-73779.41932645939	1.027398143371718E7	4.185933708693612E7	6391799.472493493	4.600549822148103E-7	4.600549822148105E-7	-73779.41932645939	0.0	-3328.333204515654	
53350000	-77155.73853263794	-3347.2022781600836	-73808.53625447786	1.0286341547522303E7	4.205611041169534E7	7051492.551976258	4.51212034868122E-7	4.51212034868122E-7	-73808.53625447786	0.0	-3327.96786205325	
53360000	-77135.96081139456	-3348.709988428109	-73787.25082296645	1.0283534690799117E7	4.209755985708742E7	7070110.963859185	4.534130041481312E-7	4.534130041481311E-7	-73787.25082296645	0.0	-3329.3596370474156	
53370000	-77144.25586657466	-3341.9273858226848	-73802.32848075198	1.026820113915825E7	4.123769378606384E7	6988009.06586274	4.5983942926798403E-7	4.598394292679834E-7	-73802.32848075198	0.0	-3322.69622294177	
53380000	-77134.20889381463	-3344.8062980156146	-73789.40259579902	1.0284519697340619E7	4.169512901556731E7	6574359.759785649	4.62431756859386E-7	4.624317568593861E-7	-73789.40259579902	0.0	-3325.3204244098965	
53390000	-77138.52695488762	-3343.6339806290457	-73794.89297425858	1.0280631395065563E7	4.141654802015793E7	6492661.150413776	4.559994439264504E-7	4.5599944392644964E-7	-73794.89297425858	0.0	-3324.559492434593	
53400000	-77123.94844525053	-3349.607656740714	-73774.34078850981	1.0285736436510189E7	4.227622412159537E7	7000872.68605145	4.503823133436896E-7	4.50382313343689E-7	-73774.34078850981	0.0	-3330.3197350288724	
53410000	-77110.72107287348	-3349.761559987717	-73760.95951288576	1.0276810732164962E7	4.228838413423516E7	6780618.954713342	4.513556429222891E-7	4.513556429222892E-7	-73760.95951288576	0.0	-3330.45803191	
53420000	-77120.31366463806	-3343.6314978002792	-73776.68216683778	1.0280725982180644E7	4.1350480610667765E7	6255191.398291791	4.667579590370362E-7	4.667579590370361E-7	-73776.68216683778	0.0	-3324.1670694241634	
53430000	-77130.91725885993	-3341.2951972394803	-73789.62206162045	1.0271231725673178E7	4.100929580203785E7	6118798.10994728	4.681489712125015E-7	4.6814897121250166E-7	-73789.62206162045	0.0	-3321.949390710241	
53440000	-77132.27326675465	-3346.1949688927007	-73786.07829786195	1.0277455640631171E7	4.142302632838373E7	7404464.186792164	4.5900499072908765E-7	4.590049907290879E-7	-73786.07829786195	0.0	-3326.8584106039807	
53450000	-77127.17061100676	-3354.681917389739	-73772.48869361702	1.0300759945276015E7	4.321473918107593E7	6996429.476403515	4.3586743456238367E-7	4.358674345623838E-7	-73772.48869361702	0.0	-3335.626554376984	
53460000	-77134.30104635993	-3351.5169356382917	-73782.78411072164	1.0290601617882952E7	4.271659393037771E7	6979469.337383998	4.408230507696339E-7	4.408230507696345E-7	-73782.78411072164	0.0	-3332.4579881482073	
53470000	-77117.67044830314	-3342.5657766945847	-73775.10467160855	1.0274895705273582E7	4.124745776113276E7	6840882.59548789	4.6403777744715584E-7	4.6403777744715595E-7	-73775.10467160855	0.0	-3323.173805766114	
53480000	-77120.80181589151	-3347.402096262646	-73773.39971962885	1.0279107084584255E7	4.186680151019426E7	6467598.096480483	4.575975622575371E-7	4.5759756225753663E-7	-73773.39971962885	0.0	-3328.062909382735	
53490000	-77108.86487792451	-3350.9871404069954	-73757.87773751751	1.0285574035081098E7	4.252860543119358E7	6544348.049886039	4.4942676399366815E-7	4.494267639936683E-7	-73757.87773751751	0.0	-3331.6976598062565	
53500000	-77140.82632863871	-3349.2959943751966	-73791.53033426352	1.028139081916486E7	4.232135724372527E7	6592724.530333143	4.4966539428408717E-7	4.496653942840868E-7	-73791.53033426352	0.0	-3330.0794846430654	
53510000	-77126.34677896042	-3347.1636866185036	-73779.18309234192	1.0273557947891053E7	4.214661949310962E7	6839018.703928843	4.46551362615083E-7	4.4655136261508325E-7	-73779.18309234192	0.0	-3328.1217247197355	
53520000	-77122.51351818537	-3358.2884404148112	-73764.22507777056	1.0298917127943484E7	4.380435230833733E7	6861771.719008979	4.309562810511353E-7	4.309562810511354E-7	-73764.22507777056	0.0	-3339.223089935931	
53530000	-77130.8963672568	-3360.024192508559	-73770.87217474825	1.03094345044235E7	4.4187102820197836E7	6891151.678492173	4.233604488648865E-7	4.233604488648865E-7	-73770.87217474825	0.0	-3341.138499804873	
53540000	-77126.72827934838	-3358.9730289453746	-73767.755250403	1.030394854633013E7	4.398361881969793E7	7734047.033578303	4.2495157126468555E-7	4.2495157126468545E-7	-73767.755250403	0.0	-3339.9839224663333	
53550000	-77131.75184867482	-3352.9217706002682	-73778.83007807455	1.0300243647346715E7	4.3041976339212894E7	6465340.174447194	4.359152139833183E-7	4.359152139833184E-7	-73778.83007807455	0.0	-3334.0165393781576	
53560000	-77136.74836951522	-3360.3342943408547	-73776.41407517437	1.0298525425602108E7	4.403187730640821E7	7476879.788078718	4.285831560907824E-7	4.2858315609078166E-7	-73776.41407517437	0.0	-3341.1948850652266	
53570000	-77148.87484247811	-3367.6876236482435	-73781.18721882986	1.0303696282800157E7	4.482728479966854E7	6213356.323668966	4.2186470355708977E-7	4.218647035570899E-7	-73781.18721882986	0.0	-3348.710452078193	
53580000	-77137.99871563031	-3361.318612882495	-73776.68010274782	1.030825207321494E7	4.4413811768978275E7	6802582.246041143	4.21199920560028E-7	4.2119992056002855E-7	-73776.68010274782	0.0	-3342.4509507606904	
53590000	-77157.2645714489	-3361.241875740108	-73796.0226957088	1.0306844141068032E7	4.399975389711568E7	8221894.823299272	4.298207287879479E-7	4.29820728787948E-7	-73796.0226957088	0.0	-3341.9649893681963	
53600000	-77125.76130958712	-3351.286351516286	-73774.47495807083	1.0279859396437084E7	4.262848312710201E7	7300377.412224449	4.420230085094176E-7	4.420230085094176E-7	-73774.47495807083	0.0	-3332.167748161547	
53610000	-77137.56977046431	-3345.6646775378626	-73791.90509292645	1.0283041365959713E7	4.1529814563898675E7	7698760.291226354	4.5565700850557315E-7	4.556570085055729E-7	-73791.90509292645	0.0	-3326.3841154718853	
53620000	-77122.08998247418	-3343.332599084311	-73778.75738338986	1.0273921664091075E7	4.109109556742129E7	7202981.203084978	4.6544451224878017E-7	4.6544451224877996E-7	-73778.75738338986	0.0	-3323.900391128374	
53630000	-77101.02388371875	-3338.5301830392	-73762.49370067955	1.0268833590806384E7	4.0649789930255115E7	6591108.520041538	4.7285836221331725E-7	4.728583622133182E-7	-73762.49370067955	0.0	-3319.0774799833243	
53640000	-77115.57049206358	-3341.5848410684857	-73773.98565099509	1.0267995058157798E7	4.112838064923751E7	6799795.861569507	4.6365920314317983E-7	4.636592031431793E-7	-73773.98565099509	0.0	-3322.268683277075	
53650000	-77119.05380017645	-3348.9742082228836	-73770.07959195357	1.0284255846251018E7	4.223998048225833E7	6466857.472061508	4.531156520274651E-7	4.531156520274659E-7	-73770.07959195357	0.0	-3329.6630442296314	
53660000	-77134.33666839974	-3345.4434613125964	-73788.89320708715	1.0281271176323265E7	4.1616433372466475E7	6968762.234753924	4.538138540837362E-7	4.538138540837369E-7	-73788.89320708715	0.0	-3326.302826373538	
53670000	-77129.6070842501	-3349.77119182088	-73779.83589242923	1.0295197524427095E7	4.246176929431287E7	6725197.102076301	4.492077132760327E-7	4.4920771327603284E-7	-73779.83589242923	0.0	-3330.493248362799	
53680000	-77150.38492690062	-3353.1118979815637	-73797.27302891905	1.0290985642083874E7	4.281688246799506E7	6644088.221210347	4.401867150981439E-7	4.4018671509814425E-7	-73797.27302891905	0.0	-3334.0871271066217	
53690000	-77124.62902445853	-3352.6941560128453	-73771.93486844568	1.0286267859605927E7	4.271690849544218E7	6622620.56989737	4.373292174176868E-7	4.37329217417687E-7	-73771.93486844568	0.0	-3333.8407796764864	
53700000	-77134.34668590847	-3348.004132418239	-73786.34255349023	1.0288222551269861E7	4.212510801938249E7	6746923.656975725	4.529090140840078E-7	4.529090140840084E-7	-73786.34255349023	0.0	-3328.7101936768654	
53710000	-77118.50027735696	-3345.812026028617	-73772.68825132833	1.0286427521451449E7	4.180545705137386E7	7428925.920726052	4.5356389304290146E-7	4.535638930429023E-7	-73772.68825132833	0.0	-3326.534656953104	
53720000	-77125.17018259838	-3352.8505847197334	-73772.31959787864	1.0292204282924883E7	4.2617032523122564E7	7946754.474824814	4.4174152377958377E-7	4.417415237795845E-7	-73772.31959787864	0.0	-3333.66438546476	
53730000	-77151.42699619789	-3355.9927690799655	-73795.43422711792	1.0306527273568751E7	4.320326521674025E7	7890096.071015855	4.3413773285585996E-7	4.341377328558598E-7	-73795.43422711792	0.0	-3336.8987829700673	
53740000	-77150.66793009773	-3350.0939076694544	-73800.57402242828	1.0285340364216028E7	4.2579078731015705E7	6978863.670221582	4.445969907654822E-7	4.445969907654826E-7	-73800.57402242828	0.0	-3330.929101382068	
53750000	-77137.68359227838	-3347.3841346388913	-73790.29945763948	1.0276385087913131E7	4.1944672666699484E7	6827360.014445826	4.5971693363641136E-7	4.597169336364112E-7	-73790.29945763948	0.0	-3327.8649032107824	
53760000	-77118.88509150199	-3351.9949050287823	-73766.8901864732	1.028308282702791E7	4.262826110417358E7	7156839.238718909	4.5023839238245764E-7	4.5023839238245753E-7	-73766.8901864732	0.0	-3332.5368396574468	
