state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
22440000	-77754.60011328064	-2882.3404229310654	-74872.25969034957	1025853.9062401627	4030329.446527741	680455.0642222004	4.8840926784013186E-6	4.884092678401321E-6	-74872.25969034957	0.0	-2862.372481233936	
22450000	-77759.61607239228	-2879.859250865209	-74879.75682152707	1025321.247579478	3996549.4770965762	683065.5827117036	4.896377762985424E-6	4.896377762985427E-6	-74879.75682152707	0.0	-2859.9979021656536	
22460000	-77759.59915363255	-2888.921533935151	-74870.6776196974	1025817.5918784081	4129066.8430452636	638617.0729522232	4.7484115069047525E-6	4.748411506904748E-6	-74870.6776196974	0.0	-2869.1212313924966	
22470000	-77782.42102270422	-2884.2511915909554	-74898.16983111326	1025228.2848831051	4080787.054826362	664457.203250282	4.8692643733675195E-6	4.869264373367527E-6	-74898.16983111326	0.0	-2864.128853935227	
22480000	-77768.93603833146	-2887.029862797467	-74881.906175534	1025797.2000706663	4105461.751364882	700568.92270503	4.827670908540331E-6	4.827670908540331E-6	-74881.906175534	0.0	-2866.912519160619	
22490000	-77766.41948341529	-2895.3023819836517	-74871.11710143164	1027181.6614541117	4222779.470998798	690095.023894437	4.657232974962713E-6	4.65723297496271E-6	-74871.11710143164	0.0	-2875.3855112495266	
22500000	-77780.85783483522	-2893.0374054710774	-74887.82042936415	1027040.2086043368	4200385.761822529	759230.303946935	4.640717069347682E-6	4.64071706934768E-6	-74887.82042936415	0.0	-2873.19784247929	
22510000	-77771.30664104116	-2891.994392362775	-74879.31224867838	1026716.8091776188	4197966.2714348445	638027.6573887279	4.594541888439584E-6	4.5945418884395755E-6	-74879.31224867838	0.0	-2872.5385347528995	
22520000	-77765.43003650925	-2895.262086759933	-74870.16794974932	1026679.7730449701	4196570.857832786	768299.1807485918	4.625899005726593E-6	4.6258990057265905E-6	-74870.16794974932	0.0	-2875.4916834205806	
22530000	-77759.2466885788	-2883.5507896576855	-74875.69589892111	1026265.857394054	4057080.172378175	692122.3588190952	4.839993507303084E-6	4.839993507303084E-6	-74875.69589892111	0.0	-2863.621950624876	
22540000	-77755.39363704645	-2879.985134072449	-74875.40850297401	1025615.7246989182	3978487.303983946	748463.1379162392	4.970051292695753E-6	4.97005129269575E-6	-74875.40850297401	0.0	-2859.8179522417504	
22550000	-77750.57703504096	-2875.900007964356	-74874.6770270766	1023847.6706867482	3918288.036069488	594105.4382877428	5.057108902089967E-6	5.057108902089968E-6	-74874.6770270766	0.0	-2855.905562121185	
22560000	-77765.37272349931	-2872.0595157158964	-74893.31320778342	1023961.9992392595	3868125.698510263	655382.6273948774	5.142488133764789E-6	5.142488133764787E-6	-74893.31320778342	0.0	-2851.8755128379426	
22570000	-77706.93704826798	-2876.6022075655083	-74830.33484070248	1024338.00736214	3921910.470347371	660154.6253625812	5.082350080144268E-6	5.082350080144272E-6	-74830.33484070248	0.0	-2856.3830043854264	
22580000	-77717.87670424128	-2870.9726375238934	-74846.90406671738	1023028.7007889051	3853106.843423811	575502.0189755117	5.222540963752798E-6	5.22254096375279E-6	-74846.90406671738	0.0	-2850.677724664631	
22590000	-77717.56318583516	-2871.1265904109664	-74846.4365954242	1024081.4838179464	3861902.1244525714	626775.6912151522	5.236991431208944E-6	5.236991431208942E-6	-74846.4365954242	0.0	-2850.6443500164232	
22600000	-77702.47980025296	-2873.153456867222	-74829.32634338574	1024365.7275888859	3878386.2429789295	578485.0723528895	5.1704475894270175E-6	5.170447589427015E-6	-74829.32634338574	0.0	-2852.931671605784	
22610000	-77720.95463077578	-2863.232904214703	-74857.72172656108	1022601.9582198486	3753932.3261849447	569571.5254715657	5.353962657686704E-6	5.353962657686704E-6	-74857.72172656108	0.0	-2842.9474801586716	
22620000	-77734.1226486922	-2865.932291646707	-74868.19035704549	1023936.8406034925	3794740.4697023593	610710.3711608989	5.315361077197333E-6	5.315361077197338E-6	-74868.19035704549	0.0	-2845.514150907599	
22630000	-77721.23091840961	-2866.421751809376	-74854.80916660023	1023286.9852574889	3772042.053636995	581296.1994019818	5.349741881934268E-6	5.349741881934269E-6	-74854.80916660023	0.0	-2846.0377144542144	
22640000	-77696.6581410421	-2858.6976015202818	-74837.96053952182	1021991.5123560729	3670035.4419191163	607851.5071462065	5.563922319036616E-6	5.563922319036611E-6	-74837.96053952182	0.0	-2837.995218132235	
22650000	-77727.75043941349	-2861.4734272331834	-74866.2770121803	1023387.9219292506	3730559.272342629	594999.6821642723	5.397504587020157E-6	5.397504587020158E-6	-74866.2770121803	0.0	-2841.0998566273306	
22660000	-77699.64775273927	-2865.5509306832664	-74834.096822056	1023619.9675959462	3788794.196953575	572469.1168308005	5.29682566806544E-6	5.296825668065443E-6	-74834.096822056	0.0	-2845.3002499283507	
22670000	-77715.58947622318	-2874.1595890738436	-74841.42988714934	1024137.4426821077	3911589.7875407734	676800.865715974	5.004645630482055E-6	5.004645630482058E-6	-74841.42988714934	0.0	-2854.2782702237746	
22680000	-77721.41520297945	-2871.853081391717	-74849.56212158773	1022861.6026948658	3863933.231034054	577763.6827852653	5.105946787899762E-6	5.1059467878997575E-6	-74849.56212158773	0.0	-2851.960909195955	
22690000	-77737.65419277149	-2873.378460424578	-74864.27573234691	1024117.7661621779	3901935.4753446844	583972.3906490653	5.040966219537032E-6	5.040966219537033E-6	-74864.27573234691	0.0	-2853.5464095991088	
22700000	-77735.56481668596	-2870.6697151846747	-74864.89510150129	1023474.8008608352	3859469.4569853116	579955.9807555868	5.190996267127567E-6	5.190996267127562E-6	-74864.89510150129	0.0	-2850.4594638159847	
22710000	-77717.14784948748	-2867.451672140784	-74849.69617734669	1023666.8115361872	3820135.0257448247	566874.5725554305	5.241017048741387E-6	5.241017048741389E-6	-74849.69617734669	0.0	-2847.2674167097357	
22720000	-77701.41797501047	-2872.231527445044	-74829.18644756543	1023852.9196259269	3876102.7282424867	597209.0532409442	5.213886636116441E-6	5.213886636116436E-6	-74829.18644756543	0.0	-2851.8168426532284	
22730000	-77737.28068256506	-2874.459293620868	-74862.8213889442	1025272.7221741293	3914740.4423066173	624594.6342435537	5.10502909714478E-6	5.105029097144771E-6	-74862.8213889442	0.0	-2854.239978675912	
22740000	-77750.70540692439	-2876.4947322207586	-74874.21067470363	1023538.3645074407	3929208.1213397644	595635.7046728645	5.1173857855654E-6	5.117385785565395E-6	-74874.21067470363	0.0	-2856.201116616657	
22750000	-77729.97235605426	-2878.4370300419173	-74851.53532601235	1025238.3042911828	3971887.901023307	679813.4486994224	5.006738258968099E-6	5.006738258968096E-6	-74851.53532601235	0.0	-2858.2486272764777	
22760000	-77725.7069007218	-2874.298868534772	-74851.40803218703	1023947.9754678165	3904120.2199483616	599981.4618727185	5.062223960805246E-6	5.062223960805242E-6	-74851.40803218703	0.0	-2854.343942468411	
22770000	-77722.29763966668	-2874.80548776537	-74847.49215190132	1024344.6943226121	3913710.0588254654	595800.2191544102	5.119562960610541E-6	5.1195629606105434E-6	-74847.49215190132	0.0	-2854.580195993649	
22780000	-77738.31366374227	-2870.8198849118435	-74867.49377883042	1024275.2773404558	3867253.5929448674	656552.7623629181	5.165181844404876E-6	5.165181844404879E-6	-74867.49377883042	0.0	-2850.5485062823373	
22790000	-77741.50323232969	-2876.8834915278453	-74864.61974080185	1023267.4949832456	3931082.8754861588	589783.4392396966	5.013199832833231E-6	5.013199832833227E-6	-74864.61974080185	0.0	-2857.010242696466	
22800000	-77721.17564299314	-2879.680220166712	-74841.49542282643	1024220.1334928564	3987007.5972828725	651753.6455247873	4.923172226177156E-6	4.9231722261771565E-6	-74841.49542282643	0.0	-2859.8017627329205	
22810000	-77745.4583708868	-2885.8687116306824	-74859.58965925612	1026519.0508885848	4083804.2144967862	699320.4635364009	4.804927166783852E-6	4.804927166783858E-6	-74859.58965925612	0.0	-2865.9503045930205	
22820000	-77754.31524153698	-2887.970045674848	-74866.34519586213	1025545.2868854594	4128699.3950794493	693623.9439997989	4.76032808919267E-6	4.76032808919267E-6	-74866.34519586213	0.0	-2868.038365286859	
22830000	-77778.07455386047	-2894.384314376547	-74883.69023948393	1027825.1486233806	4237448.315351959	713512.2725244388	4.532355963616603E-6	4.5323559636166015E-6	-74883.69023948393	0.0	-2874.9102406283373	
22840000	-77757.1186987049	-2889.9672816283364	-74867.15141707656	1026526.0034119189	4174273.891084525	676628.5601984012	4.57951474068682E-6	4.579514740686817E-6	-74867.15141707656	0.0	-2870.623074373803	
22850000	-77729.00276239238	-2894.021266432442	-74834.98149595995	1026450.5534143082	4211571.230693091	689391.6091184375	4.6128938489748486E-6	4.612893848974845E-6	-74834.98149595995	0.0	-2874.3478064606875	
22860000	-77751.63989700784	-2892.4191883785816	-74859.22070862926	1026686.6950403128	4183132.3262714893	720357.3153420071	4.637590563665166E-6	4.637590563665164E-6	-74859.22070862926	0.0	-2872.723609036535	
22870000	-77759.8388744259	-2899.1575711623705	-74860.68130326353	1027518.7534015601	4315942.122998418	669742.4025227705	4.424620930533623E-6	4.424620930533628E-6	-74860.68130326353	0.0	-2879.8772259954694	
22880000	-77745.88762293992	-2900.6718624029963	-74845.21576053691	1027412.6556418602	4323734.025826978	696846.0022899149	4.4199995164949065E-6	4.419999516494902E-6	-74845.21576053691	0.0	-2881.33877589276	
22890000	-77741.11238479336	-2899.9079020415134	-74841.20448275185	1026798.9249702585	4317736.402482916	742922.1395983592	4.432568758329523E-6	4.432568758329522E-6	-74841.20448275185	0.0	-2880.480913652366	
22900000	-77756.70372420576	-2898.9522110534176	-74857.75151315234	1027505.0545133305	4311247.951067813	690575.7447220647	4.408574761715157E-6	4.4085747617151565E-6	-74857.75151315234	0.0	-2879.7324547966473	
22910000	-77751.27185844154	-2900.4171063776953	-74850.85475206385	1027426.7704488795	4333714.825121348	682926.7410786862	4.390927614266086E-6	4.3909276142660905E-6	-74850.85475206385	0.0	-2881.1905233199973	
22920000	-77739.60638764623	-2900.467138823149	-74839.13924882308	1027336.7348607853	4338622.042256813	771288.7145417072	4.357420602657743E-6	4.3574206026577465E-6	-74839.13924882308	0.0	-2881.2471035733033	
22930000	-77750.98306682231	-2898.8184117741735	-74852.16465504814	1027466.6501621115	4318928.790138545	701691.7337943547	4.463611837605399E-6	4.463611837605404E-6	-74852.16465504814	0.0	-2879.305810824324	
22940000	-77753.93359113902	-2900.9880916292664	-74852.94549950976	1026736.032304035	4339359.653623525	684667.1401924585	4.4419775328064425E-6	4.441977532806445E-6	-74852.94549950976	0.0	-2881.5075246459464	
22950000	-77753.04319472583	-2898.716407774162	-74854.32678695167	1027361.3212905807	4304242.816782546	682420.9418985466	4.462256597405515E-6	4.4622565974055116E-6	-74854.32678695167	0.0	-2879.301488837997	
22960000	-77746.17561747211	-2899.266629438262	-74846.90898803384	1026721.9840498404	4310830.219951328	678726.8395140729	4.4704448791170975E-6	4.470444879117094E-6	-74846.90898803384	0.0	-2879.7922934358035	
22970000	-77777.61771053035	-2905.948881449198	-74871.66882908116	1028382.3521228208	4423690.56018598	785963.4912872688	4.3740574100320116E-6	4.374057410032011E-6	-74871.66882908116	0.0	-2886.2735266024915	
22980000	-77779.20300809047	-2905.2448165595383	-74873.95819153092	1028466.2503039548	4424936.789008937	674502.6810787441	4.283748891179952E-6	4.283748891179954E-6	-74873.95819153092	0.0	-2886.127126910608	
22990000	-77791.72695909266	-2905.9968803557404	-74885.73007873692	1028600.9476119953	4441863.576651377	774282.6928452009	4.270906664046609E-6	4.27090666404661E-6	-74885.73007873692	0.0	-2886.729172835688	
23000000	-77772.29114623956	-2908.164843257857	-74864.1263029817	1029888.2728313403	4451783.035059422	781153.1242788499	4.379123297983776E-6	4.379123297983776E-6	-74864.1263029817	0.0	-2888.352783672032	
23010000	-77782.3356508131	-2917.410246056811	-74864.92540475629	1029655.6962003905	4617564.9257977605	831652.4730913078	4.127481262465463E-6	4.127481262465465E-6	-74864.92540475629	0.0	-2898.0194090988243	
23020000	-77779.52480482175	-2918.963098600657	-74860.5617062211	1029787.7530185807	4598788.96309925	951295.1234294828	4.005013543076742E-6	4.00501354307674E-6	-74860.5617062211	0.0	-2900.0915755327214	
23030000	-77758.15368258665	-2917.290683686739	-74840.86299889992	1029249.0241820626	4635878.413945374	750673.9910722477	4.067702278084043E-6	4.0677022780840435E-6	-74840.86299889992	0.0	-2898.213103084455	
23040000	-77789.65294003011	-2919.4818110616898	-74870.17112896842	1029693.376848975	4656448.110822583	831536.8422632607	4.025648365068269E-6	4.025648365068274E-6	-74870.17112896842	0.0	-2900.4214865511267	
23050000	-77783.76271200727	-2923.731390374629	-74860.03132163265	1032225.1662164317	4754628.03806306	698171.4128358862	3.878299068312377E-6	3.878299068312377E-6	-74860.03132163265	0.0	-2905.1803074679847	
23060000	-77754.17722595813	-2923.666370659049	-74830.51085529909	1031652.0946019788	4742110.443348359	870645.2722568065	3.948557601017079E-6	3.948557601017083E-6	-74830.51085529909	0.0	-2904.5995960951436	
23070000	-77768.44134156816	-2923.3963009167846	-74845.04504065138	1031863.3535112832	4771099.273414213	804810.9543825433	3.846682261730405E-6	3.846682261730405E-6	-74845.04504065138	0.0	-2904.7958637519987	
23080000	-77770.75360654473	-2927.496186295351	-74843.25742024939	1032112.7836042205	4816949.895126636	850888.4507506381	3.893098916709134E-6	3.893098916709133E-6	-74843.25742024939	0.0	-2908.438900897451	
23090000	-77784.15636508653	-2927.721795743138	-74856.43456934339	1032844.6845973762	4805183.102126231	689331.2801233017	3.924610131160181E-6	3.924610131160181E-6	-74856.43456934339	0.0	-2908.76420789192	
23100000	-77781.22925933078	-2929.357502940741	-74851.87175639004	1032584.3551816219	4835300.049874284	904120.3483510084	3.854150708339964E-6	3.85415070833997E-6	-74851.87175639004	0.0	-2910.3633519399327	
23110000	-77792.71446057029	-2927.1943963392423	-74865.52006423105	1031500.5402034312	4840413.394929314	778922.8633698495	3.8257131592740665E-6	3.825713159274067E-6	-74865.52006423105	0.0	-2908.4714690493433	
23120000	-77797.96959208348	-2929.0004604314427	-74868.96913165203	1031262.8120938346	4845331.088879048	724968.214031519	3.843962853503834E-6	3.8439628535038345E-6	-74868.96913165203	0.0	-2910.2402061135767	
23130000	-77792.21404301065	-2928.070782945794	-74864.14326006485	1032187.0784972227	4829338.871347245	878261.5615739068	3.869366137821868E-6	3.869366137821862E-6	-74864.14326006485	0.0	-2909.0525579664672	
23140000	-77786.0066803038	-2929.5789257702772	-74856.42775453354	1033414.6600422054	4860981.039849198	872976.6239650332	3.820010761325366E-6	3.82001076132536E-6	-74856.42775453354	0.0	-2910.693900963653	
23150000	-77780.43496344729	-2929.8914881518135	-74850.54347529548	1031837.8498145038	4882725.177013173	822589.162472973	3.807747383802824E-6	3.8077473838028276E-6	-74850.54347529548	0.0	-2911.046570451029	
23160000	-77777.1239573984	-2931.3306858535957	-74845.79327154481	1033107.9355513587	4915623.364830418	862794.8841485276	3.7863820437875272E-6	3.7863820437875298E-6	-74845.79327154481	0.0	-2912.423974970565	
23170000	-77783.2454133469	-2931.790226003806	-74851.45518734309	1034014.880012733	4945191.639970987	819478.9958559247	3.6833703523846552E-6	3.6833703523846595E-6	-74851.45518734309	0.0	-2913.3492690634016	
23180000	-77774.51865166158	-2936.7500208198153	-74837.76863084176	1033653.2672231084	5011549.4864482	853593.6740267536	3.6883817443809103E-6	3.688381744380909E-6	-74837.76863084176	0.0	-2918.004726897885	
23190000	-77776.25042958997	-2934.550182985086	-74841.70024660489	1032315.9495484971	4962621.159334633	887759.1598475444	3.6927547000407567E-6	3.692754700040757E-6	-74841.70024660489	0.0	-2915.9189108956716	
23200000	-77784.41883235656	-2930.6842387661623	-74853.7345935904	1033088.2621765984	4879774.124850169	813548.1198414966	3.862350279899519E-6	3.862350279899516E-6	-74853.7345935904	0.0	-2911.5877385956987	
23210000	-77788.0819844106	-2931.394889887407	-74856.6870945232	1032303.9636665303	4888703.096256712	873104.1974987474	3.8059628058538335E-6	3.805962805853834E-6	-74856.6870945232	0.0	-2912.4771821941226	
23220000	-77793.01157904719	-2927.798393668805	-74865.21318537838	1032369.0654039322	4819679.849635546	739803.3600994769	3.837969559722012E-6	3.837969559722012E-6	-74865.21318537838	0.0	-2909.143497052252	
23230000	-77779.2391273669	-2921.2606727166144	-74857.97845465029	1031474.8810512465	4716564.019691415	832053.8666433357	3.981889070721926E-6	3.981889070721926E-6	-74857.97845465029	0.0	-2902.175993261526	
23240000	-77773.18148886324	-2920.634897100072	-74852.54659176317	1031096.9228912527	4712803.095554776	814581.4169745723	4.007292955525277E-6	4.007292955525275E-6	-74852.54659176317	0.0	-2901.4631138721193	
23250000	-77770.69668071475	-2922.7438048224526	-74847.9528758923	1031893.0221745924	4737982.908183478	756984.2644393947	3.901415353652921E-6	3.901415353652916E-6	-74847.9528758923	0.0	-2904.0621494786287	
23260000	-77770.00947265036	-2921.4013207511334	-74848.60815189923	1031238.4872471669	4705136.377272627	762827.7674014354	3.977769675481371E-6	3.977769675481366E-6	-74848.60815189923	0.0	-2902.4676967511987	
23270000	-77781.59366092207	-2915.345320236056	-74866.24834068601	1030357.0583531404	4611903.08695411	735220.2542552347	4.109725851595257E-6	4.109725851595256E-6	-74866.24834068601	0.0	-2896.1845252433623	
23280000	-77800.43928840854	-2916.0048513052584	-74884.43443710328	1029703.9480839726	4604812.438696951	710049.3902997358	4.147657292322581E-6	4.147657292322579E-6	-74884.43443710328	0.0	-2896.7280023547587	
23290000	-77769.10349369164	-2912.851237647337	-74856.2522560443	1029905.5144024089	4572499.422445892	753020.542500324	4.124006507698186E-6	4.1240065076981845E-6	-74856.2522560443	0.0	-2893.7571355158934	
23300000	-77764.23019643068	-2914.0781223378926	-74850.1520740928	1030722.5378287648	4594253.660239578	748967.9061427303	4.0974139602875564E-6	4.097413960287563E-6	-74850.1520740928	0.0	-2895.027482598224	
23310000	-77761.10470622	-2914.0081083397595	-74847.09659788024	1030797.3200387752	4568694.079081058	747726.3278351137	4.096859421711413E-6	4.096859421711415E-6	-74847.09659788024	0.0	-2895.063667613422	
23320000	-77762.79953762681	-2915.6711797799394	-74847.12835784687	1028628.7915910685	4592144.179565607	825992.2679983843	4.1356101356844575E-6	4.135610135684459E-6	-74847.12835784687	0.0	-2896.3510227822453	
23330000	-77791.06819913101	-2922.3062881556334	-74868.76191097537	1030528.9907982198	4674794.361093497	925997.9650085388	4.076464622670979E-6	4.07646462267098E-6	-74868.76191097537	0.0	-2902.8226501614718	
23340000	-77774.5860137973	-2918.0551482910355	-74856.53086550627	1030544.6127299928	4652210.890222272	765247.9164690101	4.037418829698168E-6	4.0374188296981695E-6	-74856.53086550627	0.0	-2899.0382834153615	
23350000	-77765.06960234231	-2925.240169905665	-74839.82943243664	1030092.1154824795	4693407.54106915	957245.0432322456	4.015133642184352E-6	4.015133642184351E-6	-74839.82943243664	0.0	-2905.944886435231	
23360000	-77777.08197005147	-2919.283127409417	-74857.79884264205	1031569.64547133	4680520.041531989	796757.4282811593	3.999871732651321E-6	3.999871732651326E-6	-74857.79884264205	0.0	-2900.295061125759	
23370000	-77780.75393585171	-2924.449546803758	-74856.30438904795	1030842.1576588996	4746304.647309544	759732.8761915894	4.028893582553334E-6	4.0288935825533364E-6	-74856.30438904795	0.0	-2905.1115511892817	
23380000	-77774.11463687898	-2918.4449288603864	-74855.66970801858	1030145.118539688	4656472.111470231	832269.856256022	4.021202600602949E-6	4.021202600602943E-6	-74855.66970801858	0.0	-2899.404883243246	
23390000	-77802.9153672564	-2921.5237696997206	-74881.39159755668	1031231.9505660712	4719575.475567544	808500.5549436216	3.982515317653369E-6	3.982515317653365E-6	-74881.39159755668	0.0	-2902.453099668566	
23400000	-77777.89369696032	-2916.0159676449985	-74861.87772931533	1030644.3528635732	4618844.905812516	802450.1128272024	4.069403750385905E-6	4.069403750385902E-6	-74861.87772931533	0.0	-2896.931067592232	
23410000	-77761.79417661016	-2925.011097162604	-74836.78307944756	1030289.4349707464	4736120.537966965	862018.7485495448	3.96719199810451E-6	3.967191998104505E-6	-74836.78307944756	0.0	-2905.8866908826612	
23420000	-77774.395264914	-2914.5445063620195	-74859.85075855198	1029457.5520576512	4584136.169128856	774658.6683648714	4.152421600568974E-6	4.1524216005689705E-6	-74859.85075855198	0.0	-2895.241663146031	
23430000	-77767.17967012266	-2916.4913254114417	-74850.68834471122	1029628.1698704113	4604468.60180411	771396.8752675715	4.158666175704327E-6	4.158666175704325E-6	-74850.68834471122	0.0	-2897.080981358614	
23440000	-77785.6106165441	-2918.9007127089612	-74866.70990383514	1030803.7141627118	4654147.562430617	815087.855046539	4.03436015049132E-6	4.034360150491321E-6	-74866.70990383514	0.0	-2899.827755207948	
23450000	-77778.19903249432	-2919.5687960644336	-74858.63023642989	1029826.088408965	4668295.884613688	743518.9364872067	4.0096076164634086E-6	4.009607616463413E-6	-74858.63023642989	0.0	-2900.650807787128	
23460000	-77754.81441149277	-2921.219582339895	-74833.59482915288	1030521.142603572	4683910.052512629	758589.8919570554	4.0532612226787385E-6	4.053261222678736E-6	-74833.59482915288	0.0	-2902.0107061076155	
23470000	-77781.17154641166	-2919.8904756992333	-74861.28107071243	1031764.6241891372	4692651.26229997	796445.8772167778	4.061997817739181E-6	4.0619978177391805E-6	-74861.28107071243	0.0	-2900.5563290711234	
23480000	-77769.75612234657	-2927.167593165025	-74842.58852918155	1032069.163256485	4838045.858792906	808147.0158387398	3.845641893291339E-6	3.845641893291349E-6	-74842.58852918155	0.0	-2908.3176328524164	
23490000	-77797.6891739603	-2926.9962503740717	-74870.69292358623	1032052.103744784	4822989.847011157	766069.1736006287	3.903851603569048E-6	3.9038516035690485E-6	-74870.69292358623	0.0	-2907.967846781022	
23500000	-77779.72218614121	-2925.0340669978473	-74854.68811914336	1031676.5212030221	4768265.532075911	747004.8570814964	3.942939208568759E-6	3.9429392085687664E-6	-74854.68811914336	0.0	-2906.0474326141207	
23510000	-77773.83943192325	-2921.790000944794	-74852.04943097846	1031098.3685473967	4735121.418246381	747531.7312499108	3.900491566669271E-6	3.900491566669264E-6	-74852.04943097846	0.0	-2903.1362657581876	
23520000	-77783.43932692487	-2934.318734521134	-74849.12059240373	1033492.7896127858	4960081.671230598	785047.4097705997	3.784861044173225E-6	3.7848610441732234E-6	-74849.12059240373	0.0	-2915.3503673695727	
23530000	-77779.9547326306	-2939.7566266159693	-74840.19810601464	1033265.1236619339	5046185.405693832	927567.0897649396	3.654741136882388E-6	3.6547411368823873E-6	-74840.19810601464	0.0	-2920.978254102836	
23540000	-77781.39118185602	-2931.733728837098	-74849.65745301891	1034142.3822591628	4936466.969370354	843667.580805612	3.7561522932487606E-6	3.7561522932487674E-6	-74849.65745301891	0.0	-2912.9258662800926	
23550000	-77769.59996049773	-2937.4632679399465	-74832.13669255777	1034801.8230104372	5008261.580108157	897406.0454814453	3.7235795077065886E-6	3.723579507706592E-6	-74832.13669255777	0.0	-2918.4986913699045	
23560000	-77765.02197479534	-2930.619705136556	-74834.40226965878	1030093.9116513581	4862950.729672573	797138.2595844337	3.827808922328683E-6	3.8278089223286725E-6	-74834.40226965878	0.0	-2911.7792975635566	
23570000	-77751.91628927378	-2935.503623081178	-74816.4126661926	1032529.6593149009	4950293.940912434	968043.3624889798	3.701268859209329E-6	3.7012688592093296E-6	-74816.4126661926	0.0	-2916.7867533580998	
23580000	-77763.06266389471	-2934.2869139178238	-74828.77574997689	1031728.2062865137	4963224.970225751	848813.0880114548	3.6948536617709676E-6	3.694853661770971E-6	-74828.77574997689	0.0	-2915.687632679769	
23590000	-77773.91775350936	-2942.9784373790662	-74830.9393161303	1034643.8035892657	5126980.068179654	956764.1504462663	3.5489880485804523E-6	3.5489880485804485E-6	-74830.9393161303	0.0	-2924.4386069630705	
23600000	-77779.96046012957	-2949.234568081505	-74830.72589204807	1035283.035548427	5239719.714284335	838841.0079733797	3.504570488767006E-6	3.5045704887669997E-6	-74830.72589204807	0.0	-2930.6760701691514	
23610000	-77801.08167499659	-2949.1429472673553	-74851.93872772923	1034579.4246318738	5254381.794122242	962753.4348783089	3.449486972860593E-6	3.449486972860592E-6	-74851.93872772923	0.0	-2930.6940371334367	
23620000	-77782.02430666068	-2951.50551196826	-74830.51879469241	1035701.3732782296	5301782.114357551	872540.3343561303	3.4434645883704207E-6	3.4434645883704156E-6	-74830.51879469241	0.0	-2933.0287769066344	
23630000	-77780.82276506264	-2943.5006427211197	-74837.32212234152	1033383.8055994869	5133621.251621743	856830.2929131975	3.5826822153246813E-6	3.582682215324675E-6	-74837.32212234152	0.0	-2924.8705094069637	
23640000	-77783.99908047632	-2937.6074442804893	-74846.39163619584	1034329.1316066472	5010170.632586244	966384.6827781078	3.683112833073446E-6	3.6831128330734477E-6	-74846.39163619584	0.0	-2918.7701047363794	
23650000	-77772.1373089242	-2936.339741786121	-74835.79756713807	1033219.6924309781	5018877.007876342	888892.2011761001	3.6209881128973745E-6	3.6209881128973783E-6	-74835.79756713807	0.0	-2917.87509179549	
23660000	-77794.37768389539	-2936.350187098284	-74858.0274967971	1033339.8403235326	4997477.692191697	844630.1790445343	3.7366404845012934E-6	3.736640484501293E-6	-74858.0274967971	0.0	-2917.418274286706	
23670000	-77774.39819051145	-2935.616799887573	-74838.78139062387	1032235.1787590054	5000339.8841735395	842396.4510370898	3.6843415397102173E-6	3.6843415397102215E-6	-74838.78139062387	0.0	-2916.9456865597836	
23680000	-77791.7351318038	-2934.250010688355	-74857.48512111545	1032353.6772433068	4970438.807057226	831378.2495046563	3.7287253918561634E-6	3.728725391856162E-6	-74857.48512111545	0.0	-2915.472635605751	
23690000	-77773.55014558206	-2935.6521363691195	-74837.89800921295	1032615.3611492602	4969343.097354528	817987.6013950902	3.7359643486838226E-6	3.735964348683821E-6	-74837.89800921295	0.0	-2916.858031717886	
23700000	-77763.1700147702	-2932.3078740325336	-74830.86214073768	1031823.083029706	4923993.978197838	823408.7157951462	3.7796395761589137E-6	3.7796395761589167E-6	-74830.86214073768	0.0	-2913.4511348266833	
23710000	-77772.6534469568	-2928.7858088505777	-74843.86763810623	1031781.5238196093	4849675.976901872	817727.3720860928	3.854309097309024E-6	3.854309097309027E-6	-74843.86763810623	0.0	-2909.8373800174627	
23720000	-77773.88974148048	-2927.006609945619	-74846.88313153487	1030521.8530212757	4797379.978710876	867634.5040400168	3.8913633548759705E-6	3.891363354875968E-6	-74846.88313153487	0.0	-2908.01253626446	
23730000	-77787.35570203087	-2934.835986522812	-74852.51971550805	1032865.2847318667	4965392.656843642	802548.4461090837	3.738702418759816E-6	3.7387024187598148E-6	-74852.51971550805	0.0	-2916.061335987963	
23740000	-77791.27736815026	-2935.1459825349457	-74856.13138561531	1033268.3868461113	4976533.384065736	803969.595268257	3.75617594730786E-6	3.7561759473078594E-6	-74856.13138561531	0.0	-2916.2397424894	
23750000	-77748.29242628624	-2939.274971192516	-74809.01745509372	1033761.811502158	5032172.535879789	767136.2522414762	3.6885229897753924E-6	3.68852298977539E-6	-74809.01745509372	0.0	-2920.5617258640045	
23760000	-77760.05788499587	-2937.9248495136594	-74822.13303548221	1032260.8798109471	4994333.940085698	773560.5875849627	3.6750243207159234E-6	3.675024320715923E-6	-74822.13303548221	0.0	-2919.4083093117347	
23770000	-77770.8387773733	-2933.8573213618665	-74836.98145601143	1032530.8691137842	4945806.334475465	827190.6726618583	3.7926526129371392E-6	3.7926526129371413E-6	-74836.98145601143	0.0	-2914.8496883226057	
23780000	-77776.7261056691	-2940.3004815888016	-74836.42562408031	1034512.8728903428	5086335.278812748	868744.9960374486	3.5800266242751286E-6	3.5800266242751324E-6	-74836.42562408031	0.0	-2921.8352002445245	
