state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent 
660000	-71681.67046050738	-1744.306642454584	-69937.36381805279	340.7428243575362	10605.734133611004	2422.066992648095	0.0013262803193617087	0.0013262803193617079	-69937.36381805279	0.0	-1729.8229880226781	
670000	-71692.38109886841	-1750.007884664309	-69942.3732142041	350.04473479600716	10995.836879222465	2112.5616156866117	0.0012890149613888318	0.0012890149613888327	-69942.3732142041	0.0	-1735.5856394264604	
680000	-71684.2996222236	-1739.586575393347	-69944.71304683025	336.7975329704005	10464.457217431258	2060.5888638882257	0.0013214942099069862	0.001321494209906986	-69944.71304683025	0.0	-1725.497109736814	
690000	-71693.78198245064	-1733.8709518572164	-69959.91103059343	316.1696928522018	10113.390293124457	2155.141475409386	0.0013985203221254729	0.001398520322125474	-69959.91103059343	0.0	-1719.376171468767	
700000	-71669.74539288486	-1727.8671359684158	-69941.87825691643	303.8176039789813	9812.25369730185	2056.7269045161647	0.001432222093004311	0.0014322220930043103	-69941.87825691643	0.0	-1713.4825310764193	
710000	-71677.54956599852	-1723.136536619833	-69954.41302937869	289.0760712663297	9559.492014170282	2120.2846770038705	0.001479384352372345	0.0014793843523723492	-69954.41302937869	0.0	-1708.6034126962286	
720000	-71665.54379987362	-1728.6946189417308	-69936.84918093188	309.2688873045662	9887.527304919979	1989.7941958594133	0.0014311791633942388	0.0014311791633942372	-69936.84918093188	0.0	-1714.2497874284911	
730000	-71688.27583534246	-1731.0397021417007	-69957.23613320076	306.67888267723714	9979.562164570312	1907.6631066782834	0.0014027272455217265	0.0014027272455217267	-69957.23613320076	0.0	-1716.803914885504	
740000	-71666.26380146459	-1730.4020248803863	-69935.8617765842	314.9973544578462	9962.518469243007	2132.7205255989124	0.0014147164453319188	0.0014147164453319177	-69935.8617765842	0.0	-1715.9540732047888	
750000	-71672.14137282957	-1733.634866894903	-69938.50650593467	327.94489949683947	10164.61232346359	2057.9403628599066	0.0013851519735001887	0.0013851519735001865	-69938.50650593467	0.0	-1719.2578146965914	
760000	-71675.77606992703	-1727.9031470213317	-69947.87292290569	304.8116991891065	9789.895401195232	2141.5402217924425	0.0014562380668093498	0.0014562380668093516	-69947.87292290569	0.0	-1713.265585589355	
770000	-71644.67055129522	-1718.1984938340888	-69926.47205746113	303.3022341640848	9358.287242432994	1807.45020152688	0.00150288485825124	0.0015028848582512371	-69926.47205746113	0.0	-1703.8842214651775	
780000	-71666.76623846791	-1728.08594738383	-69938.68029108408	317.33631027498257	9792.86888008034	2248.919080755382	0.0014265475005284416	0.0014265475005284397	-69938.68029108408	0.0	-1713.6963387576704	
790000	-71673.22535348959	-1732.6802203446678	-69940.54513314491	326.6815120578853	10077.316590014969	1884.3080189041361	0.001396692809063359	0.0013966928090633603	-69940.54513314491	0.0	-1718.3874690575956	
800000	-71663.01970167024	-1725.7323937091403	-69937.2873079611	324.4063614984184	9806.286154417141	2018.2608046419698	0.0014268072963356422	0.0014268072963356422	-69937.2873079611	0.0	-1711.4299041464506	
810000	-71681.53090544634	-1731.7043119292427	-69949.82659351711	325.2081166368236	9959.137443101356	1785.2186381523056	0.0014220306934331366	0.0014220306934331361	-69949.82659351711	0.0	-1717.3634092429825	
820000	-71674.58695283845	-1734.5908908789684	-69939.99606195948	310.4143881206979	9967.213219878679	1679.3913968738773	0.0014206396275656446	0.0014206396275656444	-69939.99606195948	0.0	-1720.314373303581	
830000	-71688.6389287819	-1729.5636265428413	-69959.07530223906	327.03446454549123	9991.79504315619	1959.2152801105324	0.0013954188448187228	0.0013954188448187237	-69959.07530223906	0.0	-1715.3602632989218	
840000	-71660.79181198456	-1733.9030425118476	-69926.8887694727	310.3442697756705	10047.661099535524	2309.933244757436	0.0014037618341741502	0.0014037618341741535	-69926.8887694727	0.0	-1719.373027880732	
850000	-71702.11177734254	-1732.3273634247175	-69969.78441391782	315.26156793514474	10035.72998917662	2200.08237985153	0.0014062854799944172	0.0014062854799944177	-69969.78441391782	0.0	-1717.836002265352	
860000	-71683.80556449326	-1726.05748490652	-69957.74807958675	314.17571423060986	9781.509472711956	2081.5503691827494	0.0014403199670912571	0.001440319967091256	-69957.74807958675	0.0	-1711.6213178392422	
870000	-71683.61307285416	-1732.6814219672501	-69950.93165088691	331.8538969263949	10079.988439237393	1968.2514452086996	0.0014163722528177504	0.0014163722528177508	-69950.93165088691	0.0	-1718.1361221652396	
880000	-71689.50745880057	-1737.1772600894942	-69952.33019871108	340.9104286284746	10177.926403846686	2430.5046369707893	0.001402084732726992	0.001402084732726993	-69952.33019871108	0.0	-1722.4376115563061	
890000	-71685.65181161257	-1736.5644993898495	-69949.08731222272	351.6593883383458	10315.824307175217	2211.986021106207	0.001392694710759515	0.0013926947107595145	-69949.08731222272	0.0	-1721.8326690059087	
900000	-71675.00143971025	-1735.6484175324135	-69939.35302217783	321.03312369786823	10225.951128555449	1948.8070636877276	0.001381639876952904	0.0013816398769529034	-69939.35302217783	0.0	-1721.2810821109535	
910000	-71660.78058365575	-1720.8919510943417	-69939.88863256141	329.18345116904595	9570.755378340671	1994.1846177385748	0.001468768655419305	0.0014687686554193079	-69939.88863256141	0.0	-1706.5092692560845	
920000	-71656.30090958651	-1710.9616619468902	-69945.33924763963	283.2944464192649	9055.828370575946	1884.2595743269924	0.0015518531725376493	0.00155185317253765	-69945.33924763963	0.0	-1696.5844254508263	
930000	-71658.93301369953	-1707.0355483688272	-69951.8974653307	307.49394710535466	8898.208555857263	1721.4478321138342	0.001602749860964001	0.0016027498609639985	-69951.8974653307	0.0	-1692.5154797773268	
940000	-71648.9470674803	-1713.6225674443704	-69935.32450003593	281.90248878483686	9111.60608223044	1993.9145128530793	0.00155140650438178	0.0015514065043817796	-69935.32450003593	0.0	-1699.1094912881372	
950000	-71645.36676197039	-1712.067037360113	-69933.29972461028	288.50890025909916	8956.753841640393	2151.0869767113572	0.001585669202688651	0.001585669202688654	-69933.29972461028	0.0	-1697.391951078882	
960000	-71653.12490501773	-1711.373853301962	-69941.75105171576	301.5190227879414	9050.730760210043	1997.6529099061297	0.001587801716340731	0.0015878017163407326	-69941.75105171576	0.0	-1696.6089970825656	
970000	-71652.91338326492	-1708.498401445376	-69944.41498181954	305.24405722989	8878.870793190876	1543.046546295039	0.0016200987521329075	0.0016200987521329058	-69944.41498181954	0.0	-1693.9582239112844	
980000	-71658.167959071	-1699.1175900157316	-69959.05036905527	262.4182078099433	8543.59250027224	1705.853866491178	0.0016297640887231039	0.0016297640887231028	-69959.05036905527	0.0	-1684.9154921970148	
990000	-71664.3255810866	-1709.5285136738396	-69954.79706741276	296.05121565659715	8962.207449333366	1611.061576707993	0.001585282476558908	0.0015852824765589084	-69954.79706741276	0.0	-1695.1377519609143	
1000000	-71647.58580045655	-1705.8232856670088	-69941.76251478955	292.4307525123968	8850.643801679933	1812.3434683433468	0.001625937790106997	0.0016259377901069977	-69941.76251478955	0.0	-1691.1129064841432	
1010000	-71656.22023989505	-1716.1236924438053	-69940.09654745123	296.9164196257823	9211.79400268235	1787.1702034802624	0.0015278172865735302	0.0015278172865735276	-69940.09654745123	0.0	-1701.7950781627842	
1020000	-71640.24258880127	-1710.3048018390662	-69929.9377869622	302.50354464686075	9009.160227074111	1850.2577657058002	0.0015677304599052623	0.001567730459905263	-69929.9377869622	0.0	-1695.8674834558794	
1030000	-71663.96812811706	-1711.5982932341817	-69952.36983488288	321.8317200078292	9102.19827644043	1734.5981363789715	0.0015354785285653025	0.0015354785285653033	-69952.36983488288	0.0	-1697.388759448032	
1040000	-71677.16377287047	-1709.5988173874862	-69967.56495548299	298.68447108761524	9030.1208640624	1859.0256795946445	0.0015916911774194846	0.0015916911774194844	-69967.56495548299	0.0	-1694.9011205456543	
1050000	-71656.90215397924	-1716.3109724561068	-69940.59118152314	308.2063583563122	9202.196636368073	1628.3661460082412	0.0015458661967601304	0.0015458661967601322	-69940.59118152314	0.0	-1701.9175945603777	
1060000	-71651.32826503458	-1715.690835729314	-69935.63742930526	298.1961056052711	9230.897109162035	1896.0164597882726	0.00155629512824924	0.001556295128249241	-69935.63742930526	0.0	-1701.0028395808404	
1070000	-71655.34145039393	-1713.8968838621563	-69941.44456653178	291.4502294772375	9133.077998965768	1747.2095764740159	0.001571675380018808	0.0015716753800188075	-69941.44456653178	0.0	-1699.2921453951801	
1080000	-71654.27280769366	-1718.6564943510898	-69935.61631334257	312.65531003738016	9366.595589318502	1751.2288268270686	0.0014898338198720816	0.0014898338198720813	-69935.61631334257	0.0	-1704.4883833518004	
1090000	-71662.26233247956	-1722.573271195545	-69939.689061284	323.49548016023374	9580.107430991278	1931.6250042128336	0.0014926376821365575	0.0014926376821365582	-69939.689061284	0.0	-1707.972487279786	
1100000	-71665.51873026737	-1731.2387299429433	-69934.28000032443	315.47147960343085	10070.081781767609	1953.46190483429	0.0014039502236269188	0.0014039502236269205	-69934.28000032443	0.0	-1716.8440077843868	
1110000	-71659.24406974723	-1736.4723896593687	-69922.77168008787	311.80405163954345	10238.49399688419	2108.778245780485	0.001393432041774545	0.0013934320417745448	-69922.77168008787	0.0	-1721.884462742051	
1120000	-71669.03953787273	-1737.9803684793692	-69931.05916939335	334.126701348922	10376.792204861644	1941.1936325300112	0.001341813376561279	0.0013418133765612794	-69931.05916939335	0.0	-1723.8437568061145	
1130000	-71674.54873261871	-1732.5416333485964	-69942.00709927012	327.4133531280446	10092.78895386041	1977.429477965627	0.001395784236756664	0.0013957842367566633	-69942.00709927012	0.0	-1718.1892973060112	
1140000	-71671.88213805963	-1734.1306855637288	-69937.75145249591	316.82602714460523	10143.105342331011	2243.37559151611	0.001397015691728728	0.001397015691728727	-69937.75145249591	0.0	-1719.5714895453805	
1150000	-71649.84307427875	-1713.239114157487	-69936.60396012125	303.1852096733227	9173.808009735758	1786.9753091945217	0.0015333508936545635	0.0015333508936545628	-69936.60396012125	0.0	-1698.9140065860308	
1160000	-71654.28496248889	-1717.087003591317	-69937.19795889758	300.17079842776985	9277.860951738185	1720.9036889087506	0.0015106649160152418	0.001510664916015242	-69937.19795889758	0.0	-1702.863590621416	
1170000	-71668.55235408741	-1717.7772288186704	-69950.77512526874	293.930009482998	9337.688591145357	1968.2870090190033	0.0015074182255822575	0.0015074182255822581	-69950.77512526874	0.0	-1703.3637284549086	
1180000	-71659.78056951736	-1724.4405186897786	-69935.34005082758	309.5411118523236	9677.906016949457	1982.2503518297294	0.0014903127256960388	0.0014903127256960396	-69935.34005082758	0.0	-1709.6962442992403	
1190000	-71655.24890948554	-1731.7740086238832	-69923.47490086166	331.68561752349626	10044.006199302163	2059.268737678776	0.001427408238541107	0.0014274082385411062	-69923.47490086166	0.0	-1717.1179533856862	
1200000	-71666.01557894294	-1732.4662666156214	-69933.54931232732	340.9238165037846	10125.476144823957	1933.2825392972911	0.0014039441709647364	0.001403944170964738	-69933.54931232732	0.0	-1718.0069636541741	
1210000	-71670.5843873895	-1732.8823335138827	-69937.70205387562	356.03472436060633	10162.092184761561	2047.3526781191654	0.0013889077977355421	0.0013889077977355406	-69937.70205387562	0.0	-1718.4742852438676	
1220000	-71677.32324949688	-1733.027925131608	-69944.29532436527	325.98769651824074	9927.42648828431	1695.7533163713517	0.0014324645797317644	0.0014324645797317644	-69944.29532436527	0.0	-1718.6746987178124	
1230000	-71657.82114512399	-1728.9828259864928	-69928.8383191375	310.460857861838	9815.710522030933	1796.4356216018232	0.001433630142682049	0.0014336301426820508	-69928.8383191375	0.0	-1714.7144452897162	
1240000	-71643.24863507428	-1725.6298541118688	-69917.61878096241	308.5663570247003	9665.9672841085	1774.0638691769198	0.0014678726662814825	0.0014678726662814817	-69917.61878096241	0.0	-1711.238205614254	
1250000	-71664.50393429586	-1723.6736082706295	-69940.83032602523	320.65153515366893	9702.553721552511	1851.889267297489	0.0014435873519162076	0.0014435873519162078	-69940.83032602523	0.0	-1709.4311820948658	
1260000	-71650.08205665118	-1725.3672668858662	-69924.71478976532	308.384793789466	9690.765437707	1909.648805940144	0.0014675866535604778	0.0014675866535604775	-69924.71478976532	0.0	-1710.8697216178332	
1270000	-71673.58342583379	-1737.5019262739688	-69936.08149955982	320.879402484613	10271.917933634779	2086.0698458780907	0.0013825659252565757	0.001382565925256575	-69936.08149955982	0.0	-1722.9954120791851	
1280000	-71698.93801155938	-1737.1697366233566	-69961.76827493602	338.5664643386641	10404.810056481507	2226.514384432078	0.0013385244421615069	0.0013385244421615066	-69961.76827493602	0.0	-1722.8951919774695	
1290000	-71694.57357371089	-1750.4507578084965	-69944.12281590239	356.2593745517333	11037.944098556125	2100.9318097708765	0.0012728446275154382	0.0012728446275154378	-69944.12281590239	0.0	-1736.1664663259915	
1300000	-71705.82761753457	-1736.8563920897452	-69968.97122544482	326.92847172665006	10349.13998020647	2055.115789407208	0.0013857856450704149	0.0013857856450704142	-69968.97122544482	0.0	-1722.2273234273598	
1310000	-71681.19924888811	-1738.7803212745575	-69942.41892761354	329.60598052763953	10226.257049065774	2543.195391048491	0.0014048372151969476	0.0014048372151969466	-69942.41892761354	0.0	-1723.9008271376742	
1320000	-71689.69503084566	-1735.8032949374	-69953.89173590826	320.7149414719275	10284.525328464157	1999.0173061219991	0.0013695144874401775	0.0013695144874401781	-69953.89173590826	0.0	-1721.4615598887954	
1330000	-71676.3896568038	-1734.3846259278696	-69942.00503087594	329.72713259671485	10228.046496796085	2071.799882373776	0.001383838879158561	0.0013838388791585583	-69942.00503087594	0.0	-1719.9300109318924	
1340000	-71686.48994453238	-1735.7742598296277	-69950.71568470275	340.1179484198583	10249.99905160853	2056.9466042919485	0.0013945092376742316	0.001394509237674233	-69950.71568470275	0.0	-1721.1843214011253	
1350000	-71681.67503070614	-1742.3429565839015	-69939.33207412224	322.50719644287693	10570.451908904492	2279.495406389961	0.0013402782692697054	0.0013402782692697056	-69939.33207412224	0.0	-1727.81188319406	
1360000	-71688.5391913544	-1748.008761469767	-69940.53042988463	340.422237208174	10872.371587875512	2345.194035998865	0.00130838264818349	0.00130838264818349	-69940.53042988463	0.0	-1733.4175226036152	
1370000	-71669.89456159211	-1732.4177151807842	-69937.47684641133	311.2852546547837	10078.05513520388	1966.3721304974758	0.0014062173911339718	0.001406217391133972	-69937.47684641133	0.0	-1717.9819520025237	
1380000	-71679.05843493086	-1731.6499606142438	-69947.40847431662	327.1132614292934	10052.288613579625	1962.836750694884	0.0014413155971535257	0.001441315597153525	-69947.40847431662	0.0	-1716.8858065696684	
